"Y","i","t","alphai","gi","alpha_gi","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Tr","lead1","lead2","lead3","lead4","lead5","lag1","lag2","lag3","lag4","lag5"
-1.07624891251978,1,1,0,3,0.127496851579376,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.89610158225414,1,2,0,3,0.271249150321405,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.61393569808532,1,3,0,3,0.43332941456034,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2.19118141152042,1,4,0,3,0.616074402192893,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4.78893296093664,1,5,0,3,0.822118800390509,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
5.73988306186856,1,6,0,3,1.05443321064389,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
6.01777555376095,1,7,0,3,1.31636697678109,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
7.98312937626134,1,8,0,3,1.61169647342312,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
8.3298423095996,1,9,0,3,1.94467955106552,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10.665458286324,1,10,0,3,2.32011692273655,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.328903323967529,2,1,0,2,0.0512710963760241,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.401568323326641,2,2,0,2,0.105170918075648,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.772256759537067,2,3,0,2,0.161834242728283,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.01059951838381,2,4,0,2,0.22140275816017,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.5813707875704,2,5,0,2,0.284025416687741,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2.40231569917513,2,6,0,2,0.349858807576003,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.66331840611539,2,7,0,2,0.419067548593257,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3.10566860421182,2,8,0,2,0.49182469764127,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2.483472385188,2,9,0,2,0.568312185490169,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3.2103367144472,2,10,0,2,0.648721270700128,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.96437535805873,3,1,0,2,0.0512710963760241,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.620142129018308,3,2,0,2,0.105170918075648,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.35717472505133,3,3,0,2,0.161834242728283,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.05886650347484,3,4,0,2,0.22140275816017,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
