"Y","i","t","alphai","gi","alpha_gi","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Tr","lead1","lead2","lead3","lead4","lead5","lag1","lag2","lag3","lag4","lag5"
-0.0101545068196321,1,1,0,1,0.01,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.593866752452352,1,2,0,1,0.01,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0.790148737485037,1,3,0,1,0.01,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
-1.10455477054109,1,4,0,1,0.01,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0.075015822482252,1,5,0,1,0.01,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0.769097907020404,1,6,0,1,0.01,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
-2.1189869456013,1,7,0,1,0.01,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0.513069931542153,1,8,0,1,0.01,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0.835065541947029,1,9,0,1,0.01,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
-1.02338129779393,1,10,0,1,0.01,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1.49208444856652,2,1,0,2,0.0512710963760241,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.406756893829305,2,2,0,2,0.105170918075648,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.03734137750671,2,3,0,2,0.161834242728283,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.78207250764955,2,4,0,2,0.22140275816017,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.82306937728718,2,5,0,2,0.284025416687741,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1.54524462328944,2,6,0,2,0.349858807576003,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1.39564104777363,2,7,0,2,0.419067548593257,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.47642318015005,2,8,0,2,0.49182469764127,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.54778879478015,2,9,0,2,0.568312185490169,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3.71028201843433,2,10,0,2,0.648721270700128,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.37408297557684,3,1,0,2,0.0512710963760241,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.672027167853769,3,2,0,2,0.105170918075648,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.47778185476706,3,3,0,2,0.161834242728283,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.45929690501732,3,4,0,2,0.22140275816017,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2.18537400006637,3,5,0,2,0.284025416687741,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.573678536073124,3,6,0,2,0.349858807576003,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
