"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.764821626601408,1,1,0,0.01,2,0.0512710963760241,1,0,0,0,0,0,1,1,0,1
"X2",-0.265543825677794,1,2,0,0.01,2,0.105170918075648,1,0,0,0,0,0,1,1,0,1
"X3",0.579772127488237,1,3,0,0.01,2,0.161834242728283,1,0,0,0,0,0,1,1,0,1
"X4",1.74121308672401,1,4,0,0.01,2,0.22140275816017,1,0,0,0,0,0,1,1,0,1
"X5",1.70518905478386,1,5,0,0.01,2,0.284025416687741,1,0,0,0,0,0,1,1,0,1
"X6",0.935209658659578,1,6,0,0.01,2,0.349858807576003,1,0,0,0,0,0,1,1,0,1
"X7",-0.69342156449646,1,7,0,0.01,2,0.419067548593257,1,0,0,0,0,0,1,1,0,1
"X8",1.7226085547969,1,8,0,0.01,2,0.49182469764127,1,0,0,0,0,0,1,1,0,1
"X9",0.711758196489823,1,9,0,0.01,2,0.568312185490169,1,0,0,0,0,0,1,1,0,1
"X10",0.178961286426927,1,10,0,0.01,2,0.648721270700128,1,0,0,0,0,0,1,1,0,1
"X1.1",-0.897067705236704,2,1,0,0.01,1,0.01,0,0,1,0,1,1,0,0,0,1
"X2.1",-0.338868153825826,2,2,0,0.01,1,0.01,0,0,1,0,1,1,0,0,0,1
"X3.1",-0.43815238424376,2,3,0,0.01,1,0.01,0,0,1,0,1,1,0,0,0,1
"X4.1",-0.503119712918586,2,4,0,0.01,1,0.01,0,0,1,0,1,1,0,0,0,1
"X5.1",0.35945100595022,2,5,0,0.01,1,0.01,0,0,1,0,1,1,0,0,0,1
"X6.1",-1.32886543980527,2,6,0,0.01,1,0.01,0,0,1,0,1,1,0,0,0,1
"X7.1",-0.918796335161078,2,7,0,0.01,1,0.01,0,0,1,0,1,1,0,0,0,1
"X8.1",1.06475623075265,2,8,0,0.01,1,0.01,0,0,1,0,1,1,0,0,0,1
