"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",1.45896492693309,1,1,0,0.01,1,0.01,1,1,1,1,1,0,1,0,0,0
"X2",0.441653119525561,1,2,0,0.01,1,0.01,1,1,1,1,1,0,1,0,0,0
"X3",1.90183886062948,1,3,0,0.01,1,0.01,1,1,1,1,1,0,1,0,0,0
"X4",0.0151054244799248,1,4,0,0.01,1,0.01,1,1,1,1,1,0,1,0,0,0
"X5",0.919252371713681,1,5,0,0.01,1,0.01,1,1,1,1,1,0,1,0,0,0
"X6",0.584676492086759,1,6,0,0.01,1,0.01,1,1,1,1,1,0,1,0,0,0
"X7",0.0977112867133494,1,7,0,0.01,1,0.01,1,1,1,1,1,0,1,0,0,0
"X8",-0.508013578743567,1,8,0,0.01,1,0.01,1,1,1,1,1,0,1,0,0,0
"X9",-1.13952592642032,1,9,0,0.01,1,0.01,1,1,1,1,1,0,1,0,0,0
"X10",-1.82746347207994,1,10,0,0.01,1,0.01,1,1,1,1,1,0,1,0,0,0
"X1.1",0.171167537109332,2,1,0,0.01,2,0.0512710963760241,0,1,1,1,0,1,0,0,0,0
"X2.1",1.46757514167975,2,2,0,0.01,2,0.105170918075648,0,1,1,1,0,1,0,0,0,0
"X3.1",0.483083550823541,2,3,0,0.01,2,0.161834242728283,0,1,1,1,0,1,0,0,0,0
"X4.1",0.918255496448145,2,4,0,0.01,2,0.22140275816017,0,1,1,1,0,1,0,0,0,0
"X5.1",-0.778666106919181,2,5,0,0.01,2,0.284025416687741,0,1,1,1,0,1,0,0,0,0
"X6.1",-1.48047883103773,2,6,0,0.01,2,0.349858807576003,0,1,1,1,0,1,0,0,0,0
"X7.1",0.730582898795184,2,7,0,0.01,2,0.419067548593257,0,1,1,1,0,1,0,0,0,0
"X8.1",0.0871907026149825,2,8,0,0.01,2,0.49182469764127,0,1,1,1,0,1,0,0,0,0
"X9.1",0.721766024501851,2,9,0,0.01,2,0.568312185490169,0,1,1,1,0,1,0,0,0,0
"X10.1",1.55045306551301,2,10,0,0.01,2,0.648721270700128,0,1,1,1,0,1,0,0,0,0
"X1.2",2.06258504136969,3,1,0,0.01,3,0.127496851579376,0,1,0,1,0,1,1,1,1,1
"X2.2",-0.175269954103852,3,2,0,0.01,3,0.271249150321405,0,1,0,1,0,1,1,1,1,1
"X3.2",0.844471501927191,3,3,0,0.01,3,0.43332941456034,0,1,0,1,0,1,1,1,1,1
"X4.2",-0.458270874779207,3,4,0,0.01,3,0.616074402192893,0,1,0,1,0,1,1,1,1,1
"X5.2",1.70071393850568,3,5,0,0.01,3,0.822118800390509,0,1,0,1,0,1,1,1,1,1
"X6.2",2.18359678462947,3,6,0,0.01,3,1.05443321064389,0,1,0,1,0,1,1,1,1,1
"X7.2",2.21249883517166,3,7,0,0.01,3,1.31636697678109,0,1,0,1,0,1,1,1,1,1
"X8.2",1.73952003857339,3,8,0,0.01,3,1.61169647342312,0,1,0,1,0,1,1,1,1,1
"X9.2",3.24926074583284,3,9,1,0.01,3,1.94467955106552,0,1,0,1,0,1,1,1,1,1
"X10.2",0.511727344473694,3,10,0,0.01,3,2.32011692273655,0,1,0,1,0,1,1,1,1,1
"X1.3",-0.110577512681202,4,1,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X2.3",1.96071796151826,4,2,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X3.3",0.221136517159718,4,3,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X4.3",-0.420372630253228,4,4,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X5.3",0.0334960121082161,4,5,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X6.3",1.68184555117758,4,6,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X7.3",-2.47493449459842,4,7,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X8.3",-1.81471648092533,4,8,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X9.3",0.50620755200436,4,9,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X10.3",0.0012017396754421,4,10,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X1.4",0.287746005612742,5,1,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X2.4",0.187547430360084,5,2,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X3.4",-0.290839787090387,5,3,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X4.4",-0.829420431226676,5,4,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X5.4",0.913800334838841,5,5,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X6.4",0.341703649665804,5,6,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X7.4",0.67399820111953,5,7,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X8.4",0.822411710170367,5,8,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X9.4",-0.490515552114312,5,9,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X10.4",-0.512161483177789,5,10,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X1.5",0.579936772939383,6,1,0,0.01,2,0.0512710963760241,0,1,0,0,0,1,1,0,1,1
"X2.5",-0.926745675734585,6,2,0,0.01,2,0.105170918075648,0,1,0,0,0,1,1,0,1,1
"X3.5",-0.814086636431025,6,3,0,0.01,2,0.161834242728283,0,1,0,0,0,1,1,0,1,1
"X4.5",-0.214403947534834,6,4,0,0.01,2,0.22140275816017,0,1,0,0,0,1,1,0,1,1
"X5.5",0.289304376368553,6,5,0,0.01,2,0.284025416687741,0,1,0,0,0,1,1,0,1,1
"X6.5",-0.184235554307361,6,6,0,0.01,2,0.349858807576003,0,1,0,0,0,1,1,0,1,1
"X7.5",-1.27953971730089,6,7,0,0.01,2,0.419067548593257,0,1,0,0,0,1,1,0,1,1
"X8.5",1.32703293516272,6,8,0,0.01,2,0.49182469764127,0,1,0,0,0,1,1,0,1,1
"X9.5",0.980552330818471,6,9,0,0.01,2,0.568312185490169,0,1,0,0,0,1,1,0,1,1
"X10.5",-0.120467034073064,6,10,0,0.01,2,0.648721270700128,0,1,0,0,0,1,1,0,1,1
"X1.6",-0.467471739576643,7,1,0,0.01,1,0.01,0,1,1,0,0,0,0,0,1,0
"X2.6",0.561392554465389,7,2,0,0.01,1,0.01,0,1,1,0,0,0,0,0,1,0
"X3.6",-0.617871723784694,7,3,0,0.01,1,0.01,0,1,1,0,0,0,0,0,1,0
"X4.6",-0.767071195031035,7,4,0,0.01,1,0.01,0,1,1,0,0,0,0,0,1,0
"X5.6",1.71372113997346,7,5,0,0.01,1,0.01,0,1,1,0,0,0,0,0,1,0
"X6.6",-2.21303430569015,7,6,0,0.01,1,0.01,0,1,1,0,0,0,0,0,1,0
"X7.6",0.312546432082525,7,7,0,0.01,1,0.01,0,1,1,0,0,0,0,0,1,0
"X8.6",1.66968427153697,7,8,0,0.01,1,0.01,0,1,1,0,0,0,0,0,1,0
"X9.6",-0.449639708101029,7,9,0,0.01,1,0.01,0,1,1,0,0,0,0,0,1,0
"X10.6",-0.111369026027068,7,10,0,0.01,1,0.01,0,1,1,0,0,0,0,0,1,0
"X1.7",-0.206310275444339,8,1,0,0.01,3,0.127496851579376,1,0,1,1,0,0,1,1,0,0
"X2.7",1.68751565524167,8,2,0,0.01,3,0.271249150321405,1,0,1,1,0,0,1,1,0,0
"X3.7",0.724988518668324,8,3,0,0.01,3,0.43332941456034,1,0,1,1,0,0,1,1,0,0
"X4.7",0.357693968510754,8,4,1,0.01,3,0.616074402192893,1,0,1,1,0,0,1,1,0,0
"X5.7",0.0536655245273547,8,5,0,0.01,3,0.822118800390509,1,0,1,1,0,0,1,1,0,0
