"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.707757966513066,1,1,0,0.01,2,0.0512710963760241,0,1,0,1,1,0,0,1,1,1
"X2",0.192106712539096,1,2,0,0.01,2,0.105170918075648,0,1,0,1,1,0,0,1,1,1
"X3",0.917221462190824,1,3,0,0.01,2,0.161834242728283,0,1,0,1,1,0,0,1,1,1
"X4",1.8068054056505,1,4,0,0.01,2,0.22140275816017,0,1,0,1,1,0,0,1,1,1
"X5",-0.224487699162505,1,5,0,0.01,2,0.284025416687741,0,1,0,1,1,0,0,1,1,1
"X6",0.453818623641896,1,6,0,0.01,2,0.349858807576003,0,1,0,1,1,0,0,1,1,1
"X7",0.26436532659636,1,7,0,0.01,2,0.419067548593257,0,1,0,1,1,0,0,1,1,1
"X8",-0.819877137831223,1,8,0,0.01,2,0.49182469764127,0,1,0,1,1,0,0,1,1,1
"X9",-1.45715162495922,1,9,0,0.01,2,0.568312185490169,0,1,0,1,1,0,0,1,1,1
"X10",0.0562070711843091,1,10,0,0.01,2,0.648721270700128,0,1,0,1,1,0,0,1,1,1
"X1.1",-1.35568284907402,2,1,0,0.01,2,0.0512710963760241,0,1,1,1,1,1,1,0,0,0
"X2.1",-0.0928224789801637,2,2,0,0.01,2,0.105170918075648,0,1,1,1,1,1,1,0,0,0
"X3.1",0.56858724468831,2,3,0,0.01,2,0.161834242728283,0,1,1,1,1,1,1,0,0,0
"X4.1",-0.95013827698879,2,4,0,0.01,2,0.22140275816017,0,1,1,1,1,1,1,0,0,0
"X5.1",1.22635143603082,2,5,0,0.01,2,0.284025416687741,0,1,1,1,1,1,1,0,0,0
"X6.1",0.532688524011441,2,6,0,0.01,2,0.349858807576003,0,1,1,1,1,1,1,0,0,0
"X7.1",0.28255844507335,2,7,0,0.01,2,0.419067548593257,0,1,1,1,1,1,1,0,0,0
"X8.1",1.00433381338628,2,8,0,0.01,2,0.49182469764127,0,1,1,1,1,1,1,0,0,0
"X9.1",0.0660501723606491,2,9,0,0.01,2,0.568312185490169,0,1,1,1,1,1,1,0,0,0
"X10.1",1.01160835502435,2,10,0,0.01,2,0.648721270700128,0,1,1,1,1,1,1,0,0,0
"X1.2",-1.18749707276949,3,1,0,0.01,1,0.01,0,0,1,1,0,0,1,0,1,0
"X2.2",-2.37550778942219,3,2,0,0.01,1,0.01,0,0,1,1,0,0,1,0,1,0
"X3.2",-0.915269854350388,3,3,0,0.01,1,0.01,0,0,1,1,0,0,1,0,1,0
"X4.2",-0.136400002539704,3,4,0,0.01,1,0.01,0,0,1,1,0,0,1,0,1,0
"X5.2",1.44775632468234,3,5,0,0.01,1,0.01,0,0,1,1,0,0,1,0,1,0
"X6.2",-1.55371694316813,3,6,0,0.01,1,0.01,0,0,1,1,0,0,1,0,1,0
"X7.2",-1.15408215138002,3,7,0,0.01,1,0.01,0,0,1,1,0,0,1,0,1,0
"X8.2",0.297330659435172,3,8,0,0.01,1,0.01,0,0,1,1,0,0,1,0,1,0
"X9.2",-0.0462814092263844,3,9,0,0.01,1,0.01,0,0,1,1,0,0,1,0,1,0
"X10.2",-1.44739556985994,3,10,0,0.01,1,0.01,0,0,1,1,0,0,1,0,1,0
"X1.3",0.216935669693941,4,1,0,0.01,2,0.0512710963760241,1,1,1,1,0,0,0,1,1,1
"X2.3",-1.18207402072874,4,2,0,0.01,2,0.105170918075648,1,1,1,1,0,0,0,1,1,1
"X3.3",0.442243723508139,4,3,0,0.01,2,0.161834242728283,1,1,1,1,0,0,0,1,1,1
"X4.3",-0.830125619076909,4,4,0,0.01,2,0.22140275816017,1,1,1,1,0,0,0,1,1,1
"X5.3",2.91363945734557,4,5,0,0.01,2,0.284025416687741,1,1,1,1,0,0,0,1,1,1
