"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.95293285268541,1,1,0,0.01,1,0.01,1,0,0,0,1,0,0,1,1,0
"X2",0.815499135731194,1,2,0,0.01,1,0.01,1,0,0,0,1,0,0,1,1,0
"X3",0.885067809376997,1,3,0,0.01,1,0.01,1,0,0,0,1,0,0,1,1,0
"X4",0.722278030577228,1,4,0,0.01,1,0.01,1,0,0,0,1,0,0,1,1,0
"X5",-0.755965231400585,1,5,0,0.01,1,0.01,1,0,0,0,1,0,0,1,1,0
"X6",1.24327454499705,1,6,0,0.01,1,0.01,1,0,0,0,1,0,0,1,1,0
"X7",0.555796987953304,1,7,0,0.01,1,0.01,1,0,0,0,1,0,0,1,1,0
"X8",-1.35813706657341,1,8,0,0.01,1,0.01,1,0,0,0,1,0,0,1,1,0
"X9",-0.545295452084827,1,9,0,0.01,1,0.01,1,0,0,0,1,0,0,1,1,0
"X10",-0.192334797905567,1,10,0,0.01,1,0.01,1,0,0,0,1,0,0,1,1,0
"X1.1",-0.719098616306922,2,1,0,0.01,1,0.01,1,0,0,0,1,0,1,1,1,0
"X2.1",-1.08350096912546,2,2,0,0.01,1,0.01,1,0,0,0,1,0,1,1,1,0
"X3.1",-0.778225946550367,2,3,0,0.01,1,0.01,1,0,0,0,1,0,1,1,1,0
"X4.1",-1.67973232721032,2,4,0,0.01,1,0.01,1,0,0,0,1,0,1,1,1,0
"X5.1",-1.81125211660683,2,5,0,0.01,1,0.01,1,0,0,0,1,0,1,1,1,0
"X6.1",-0.399463114848124,2,6,0,0.01,1,0.01,1,0,0,0,1,0,1,1,1,0
"X7.1",0.872612774969655,2,7,0,0.01,1,0.01,1,0,0,0,1,0,1,1,1,0
"X8.1",0.524087415706357,2,8,0,0.01,1,0.01,1,0,0,0,1,0,1,1,1,0
"X9.1",-0.393997463798794,2,9,0,0.01,1,0.01,1,0,0,0,1,0,1,1,1,0
"X10.1",1.71152870157845,2,10,0,0.01,1,0.01,1,0,0,0,1,0,1,1,1,0
"X1.2",1.62544089332307,3,1,0,0.01,2,0.0512710963760241,1,1,0,1,1,1,0,1,1,0
"X2.2",-0.568770341671051,3,2,0,0.01,2,0.105170918075648,1,1,0,1,1,1,0,1,1,0
"X3.2",-1.56004798237501,3,3,0,0.01,2,0.161834242728283,1,1,0,1,1,1,0,1,1,0
"X4.2",-0.12464041482893,3,4,0,0.01,2,0.22140275816017,1,1,0,1,1,1,0,1,1,0
"X5.2",0.225088962097189,3,5,0,0.01,2,0.284025416687741,1,1,0,1,1,1,0,1,1,0
"X6.2",1.6565646583209,3,6,0,0.01,2,0.349858807576003,1,1,0,1,1,1,0,1,1,0
"X7.2",-0.556489439565394,3,7,0,0.01,2,0.419067548593257,1,1,0,1,1,1,0,1,1,0
"X8.2",-0.753159115565676,3,8,0,0.01,2,0.49182469764127,1,1,0,1,1,1,0,1,1,0
"X9.2",-1.35593151326132,3,9,0,0.01,2,0.568312185490169,1,1,0,1,1,1,0,1,1,0
"X10.2",1.09348314967085,3,10,0,0.01,2,0.648721270700128,1,1,0,1,1,1,0,1,1,0
"X1.3",-1.44129070846205,4,1,0,0.01,2,0.0512710963760241,1,0,0,1,0,1,1,0,1,1
"X2.3",-0.389008767601392,4,2,0,0.01,2,0.105170918075648,1,0,0,1,0,1,1,0,1,1
"X3.3",-0.0514968562205807,4,3,0,0.01,2,0.161834242728283,1,0,0,1,0,1,1,0,1,1
"X4.3",0.827795675461855,4,4,0,0.01,2,0.22140275816017,1,0,0,1,0,1,1,0,1,1
"X5.3",1.59064714038494,4,5,0,0.01,2,0.284025416687741,1,0,0,1,0,1,1,0,1,1
"X6.3",0.526395344931543,4,6,0,0.01,2,0.349858807576003,1,0,0,1,0,1,1,0,1,1
"X7.3",0.175873930239771,4,7,0,0.01,2,0.419067548593257,1,0,0,1,0,1,1,0,1,1
"X8.3",1.55280350717208,4,8,0,0.01,2,0.49182469764127,1,0,0,1,0,1,1,0,1,1
"X9.3",-0.189820440026222,4,9,0,0.01,2,0.568312185490169,1,0,0,1,0,1,1,0,1,1
"X10.3",0.393374355845828,4,10,0,0.01,2,0.648721270700128,1,0,0,1,0,1,1,0,1,1
"X1.4",0.386821572099403,5,1,0,0.01,1,0.01,0,1,0,0,0,1,1,1,1,0
"X2.4",-0.720919071795796,5,2,0,0.01,1,0.01,0,1,0,0,0,1,1,1,1,0
"X3.4",0.50554778017952,5,3,0,0.01,1,0.01,0,1,0,0,0,1,1,1,1,0
"X4.4",0.891973071624385,5,4,0,0.01,1,0.01,0,1,0,0,0,1,1,1,1,0
"X5.4",1.30105550266322,5,5,0,0.01,1,0.01,0,1,0,0,0,1,1,1,1,0
"X6.4",-1.55066911059486,5,6,0,0.01,1,0.01,0,1,0,0,0,1,1,1,1,0
"X7.4",0.884440946473747,5,7,0,0.01,1,0.01,0,1,0,0,0,1,1,1,1,0
"X8.4",0.100866756850073,5,8,0,0.01,1,0.01,0,1,0,0,0,1,1,1,1,0
"X9.4",-1.62938169641882,5,9,0,0.01,1,0.01,0,1,0,0,0,1,1,1,1,0
"X10.4",-0.447816029295975,5,10,0,0.01,1,0.01,0,1,0,0,0,1,1,1,1,0
"X1.5",0.430165748498615,6,1,0,0.01,1,0.01,0,1,1,1,0,1,1,1,1,1
"X2.5",1.31570435841797,6,2,0,0.01,1,0.01,0,1,1,1,0,1,1,1,1,1
"X3.5",1.60498980205857,6,3,0,0.01,1,0.01,0,1,1,1,0,1,1,1,1,1
"X4.5",0.248840649328924,6,4,0,0.01,1,0.01,0,1,1,1,0,1,1,1,1,1
"X5.5",-2.01657638606571,6,5,0,0.01,1,0.01,0,1,1,1,0,1,1,1,1,1
"X6.5",-1.2021011490564,6,6,0,0.01,1,0.01,0,1,1,1,0,1,1,1,1,1
"X7.5",-0.172863654226308,6,7,0,0.01,1,0.01,0,1,1,1,0,1,1,1,1,1
"X8.5",-1.70092692482689,6,8,0,0.01,1,0.01,0,1,1,1,0,1,1,1,1,1
"X9.5",0.824186775138506,6,9,0,0.01,1,0.01,0,1,1,1,0,1,1,1,1,1
"X10.5",1.42542607964981,6,10,0,0.01,1,0.01,0,1,1,1,0,1,1,1,1,1
"X1.6",0.263710251485632,7,1,0,0.01,2,0.0512710963760241,1,1,0,0,0,0,1,1,0,1
"X2.6",-1.06369796927223,7,2,0,0.01,2,0.105170918075648,1,1,0,0,0,0,1,1,0,1
"X3.6",-1.21579611991355,7,3,0,0.01,2,0.161834242728283,1,1,0,0,0,0,1,1,0,1
"X4.6",0.308406765579582,7,4,0,0.01,2,0.22140275816017,1,1,0,0,0,0,1,1,0,1
"X5.6",1.06063492522698,7,5,0,0.01,2,0.284025416687741,1,1,0,0,0,0,1,1,0,1
"X6.6",2.21071139525168,7,6,0,0.01,2,0.349858807576003,1,1,0,0,0,0,1,1,0,1
"X7.6",-0.816082946997419,7,7,0,0.01,2,0.419067548593257,1,1,0,0,0,0,1,1,0,1
"X8.6",0.464039673945958,7,8,0,0.01,2,0.49182469764127,1,1,0,0,0,0,1,1,0,1
"X9.6",-0.43480658541302,7,9,0,0.01,2,0.568312185490169,1,1,0,0,0,0,1,1,0,1
"X10.6",-0.618595781960437,7,10,0,0.01,2,0.648721270700128,1,1,0,0,0,0,1,1,0,1
"X1.7",-0.870322002469172,8,1,0,0.01,1,0.01,0,0,1,0,1,0,1,1,1,1
"X2.7",0.651355764254383,8,2,0,0.01,1,0.01,0,0,1,0,1,0,1,1,1,1
"X3.7",0.312424777709862,8,3,0,0.01,1,0.01,0,0,1,0,1,0,1,1,1,1
"X4.7",0.382324117371506,8,4,0,0.01,1,0.01,0,0,1,0,1,0,1,1,1,1
"X5.7",0.686730294000804,8,5,0,0.01,1,0.01,0,0,1,0,1,0,1,1,1,1
"X6.7",0.620119916442714,8,6,0,0.01,1,0.01,0,0,1,0,1,0,1,1,1,1
"X7.7",-0.008186420579767,8,7,0,0.01,1,0.01,0,0,1,0,1,0,1,1,1,1
"X8.7",0.382955463050619,8,8,0,0.01,1,0.01,0,0,1,0,1,0,1,1,1,1
"X9.7",-0.68131298059369,8,9,0,0.01,1,0.01,0,0,1,0,1,0,1,1,1,1
"X10.7",0.900323416631972,8,10,0,0.01,1,0.01,0,0,1,0,1,0,1,1,1,1
"X1.8",1.45628309282077,9,1,0,0.01,2,0.0512710963760241,1,0,1,0,0,0,1,0,0,0
"X2.8",-0.396105746224894,9,2,0,0.01,2,0.105170918075648,1,0,1,0,0,0,1,0,0,0
"X3.8",-0.246747625273636,9,3,0,0.01,2,0.161834242728283,1,0,1,0,0,0,1,0,0,0
"X4.8",-1.01007261930162,9,4,0,0.01,2,0.22140275816017,1,0,1,0,0,0,1,0,0,0
"X5.8",1.33171155381479,9,5,0,0.01,2,0.284025416687741,1,0,1,0,0,0,1,0,0,0
"X6.8",-0.13110466418461,9,6,0,0.01,2,0.349858807576003,1,0,1,0,0,0,1,0,0,0
"X7.8",1.91017392971409,9,7,0,0.01,2,0.419067548593257,1,0,1,0,0,0,1,0,0,0
"X8.8",1.21757848837697,9,8,0,0.01,2,0.49182469764127,1,0,1,0,0,0,1,0,0,0
"X9.8",-1.23133937814401,9,9,0,0.01,2,0.568312185490169,1,0,1,0,0,0,1,0,0,0
"X10.8",1.65086863620226,9,10,0,0.01,2,0.648721270700128,1,0,1,0,0,0,1,0,0,0
"X1.9",-1.2528653723085,10,1,0,0.01,2,0.0512710963760241,0,1,1,0,1,1,0,0,1,0
"X2.9",-1.55158565772895,10,2,0,0.01,2,0.105170918075648,0,1,1,0,1,1,0,0,1,0
"X3.9",0.0420784601045586,10,3,0,0.01,2,0.161834242728283,0,1,1,0,1,1,0,0,1,0
"X4.9",-2.14494634250001,10,4,0,0.01,2,0.22140275816017,0,1,1,0,1,1,0,0,1,0
"X5.9",-0.104042586983173,10,5,0,0.01,2,0.284025416687741,0,1,1,0,1,1,0,0,1,0
"X6.9",-0.794150710455227,10,6,0,0.01,2,0.349858807576003,0,1,1,0,1,1,0,0,1,0
"X7.9",-1.94905452039952,10,7,0,0.01,2,0.419067548593257,0,1,1,0,1,1,0,0,1,0
"X8.9",-1.15419990424147,10,8,0,0.01,2,0.49182469764127,0,1,1,0,1,1,0,0,1,0
"X9.9",0.653606733055686,10,9,0,0.01,2,0.568312185490169,0,1,1,0,1,1,0,0,1,0
"X10.9",1.06274204155752,10,10,0,0.01,2,0.648721270700128,0,1,1,0,1,1,0,0,1,0
"X1.10",-0.831079838646424,11,1,0,0.0512710963760241,1,0.01,0,1,0,0,1,0,0,0,0,0
"X2.10",-0.921221873285077,11,2,0,0.0512710963760241,1,0.01,0,1,0,0,1,0,0,0,0,0
"X3.10",-1.83848541139902,11,3,0,0.0512710963760241,1,0.01,0,1,0,0,1,0,0,0,0,0
"X4.10",0.0924445595573884,11,4,0,0.0512710963760241,1,0.01,0,1,0,0,1,0,0,0,0,0
"X5.10",1.42556457673534,11,5,0,0.0512710963760241,1,0.01,0,1,0,0,1,0,0,0,0,0
"X6.10",0.6409243681442,11,6,0,0.0512710963760241,1,0.01,0,1,0,0,1,0,0,0,0,0
"X7.10",0.222964994866187,11,7,0,0.0512710963760241,1,0.01,0,1,0,0,1,0,0,0,0,0
"X8.10",-1.91260815623483,11,8,0,0.0512710963760241,1,0.01,0,1,0,0,1,0,0,0,0,0
"X9.10",-0.54423321536372,11,9,0,0.0512710963760241,1,0.01,0,1,0,0,1,0,0,0,0,0
"X10.10",-2.06017413253097,11,10,0,0.0512710963760241,1,0.01,0,1,0,0,1,0,0,0,0,0
