"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.67183929945857,1,1,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X2",0.396058459606784,1,2,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X3",0.570107936079449,1,3,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X4",0.345010503132029,1,4,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X5",-1.50596997673254,1,5,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X6",-2.49812601107032,1,6,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X7",-0.0410058773429163,1,7,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X8",-0.537748888564225,1,8,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X9",2.65943740161854,1,9,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X10",-1.17781489729107,1,10,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X1.1",0.262691378505683,2,1,1,0.01,2,0.0512710963760241,1,1,1,1,1,0,0,0,0,1
"X2.1",0.471034211182285,2,2,0,0.01,2,0.105170918075648,1,1,1,1,1,0,0,0,0,1
"X3.1",-1.455160653224,2,3,0,0.01,2,0.161834242728283,1,1,1,1,1,0,0,0,0,1
"X4.1",0.75796351714841,2,4,0,0.01,2,0.22140275816017,1,1,1,1,1,0,0,0,0,1
"X5.1",0.735356478097506,2,5,0,0.01,2,0.284025416687741,1,1,1,1,1,0,0,0,0,1
"X6.1",0.730680096403486,2,6,0,0.01,2,0.349858807576003,1,1,1,1,1,0,0,0,0,1
"X7.1",0.787914570048023,2,7,0,0.01,2,0.419067548593257,1,1,1,1,1,0,0,0,0,1
"X8.1",-0.722684210558674,2,8,0,0.01,2,0.49182469764127,1,1,1,1,1,0,0,0,0,1
"X9.1",2.8574685169541,2,9,0,0.01,2,0.568312185490169,1,1,1,1,1,0,0,0,0,1
"X10.1",0.903313149303232,2,10,0,0.01,2,0.648721270700128,1,1,1,1,1,0,0,0,0,1
"X1.2",1.91763500285523,3,1,0,0.01,1,0.01,1,0,0,1,1,0,1,0,0,0
"X2.2",1.66749884295701,3,2,0,0.01,1,0.01,1,0,0,1,1,0,1,0,0,0
"X3.2",0.989554464137356,3,3,0,0.01,1,0.01,1,0,0,1,1,0,1,0,0,0
"X4.2",-0.209168963312345,3,4,0,0.01,1,0.01,1,0,0,1,1,0,1,0,0,0
"X5.2",0.773723356243197,3,5,0,0.01,1,0.01,1,0,0,1,1,0,1,0,0,0
"X6.2",-2.19822106053785,3,6,0,0.01,1,0.01,1,0,0,1,1,0,1,0,0,0
"X7.2",0.691920636160794,3,7,0,0.01,1,0.01,1,0,0,1,1,0,1,0,0,0
"X8.2",0.192718236370269,3,8,0,0.01,1,0.01,1,0,0,1,1,0,1,0,0,0
"X9.2",0.961890157825872,3,9,0,0.01,1,0.01,1,0,0,1,1,0,1,0,0,0
"X10.2",0.716392932732086,3,10,0,0.01,1,0.01,1,0,0,1,1,0,1,0,0,0
"X1.3",0.270688447091964,4,1,0,0.01,1,0.01,1,0,1,1,1,1,1,0,1,0
"X2.3",-0.744124874827732,4,2,0,0.01,1,0.01,1,0,1,1,1,1,1,0,1,0
"X3.3",0.0585321752120185,4,3,0,0.01,1,0.01,1,0,1,1,1,1,1,0,1,0
"X4.3",-0.184417529556908,4,4,0,0.01,1,0.01,1,0,1,1,1,1,1,0,1,0
"X5.3",-1.95660695164366,4,5,0,0.01,1,0.01,1,0,1,1,1,1,1,0,1,0
"X6.3",-0.2656857592726,4,6,0,0.01,1,0.01,1,0,1,1,1,1,1,0,1,0
"X7.3",1.7619054315399,4,7,0,0.01,1,0.01,1,0,1,1,1,1,1,0,1,0
"X8.3",-0.562352703123855,4,8,0,0.01,1,0.01,1,0,1,1,1,1,1,0,1,0
"X9.3",-0.134351088368626,4,9,0,0.01,1,0.01,1,0,1,1,1,1,1,0,1,0
"X10.3",-1.49417325177426,4,10,0,0.01,1,0.01,1,0,1,1,1,1,1,0,1,0
"X1.4",1.42303757608296,5,1,0,0.01,1,0.01,0,1,1,0,0,1,1,0,1,0
"X2.4",-0.214844548785882,5,2,0,0.01,1,0.01,0,1,1,0,0,1,1,0,1,0
