"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.00731398108266657,1,1,0,0.01,2,0.0512710963760241,0,0,0,0,0,1,0,0,1,1
"X2",1.99909414452031,1,2,0,0.01,2,0.105170918075648,0,0,0,0,0,1,0,0,1,1
"X3",-0.980742390107295,1,3,0,0.01,2,0.161834242728283,0,0,0,0,0,1,0,0,1,1
"X4",1.2342410323414,1,4,0,0.01,2,0.22140275816017,0,0,0,0,0,1,0,0,1,1
"X5",2.28336597817671,1,5,0,0.01,2,0.284025416687741,0,0,0,0,0,1,0,0,1,1
"X6",1.32469588218253,1,6,0,0.01,2,0.349858807576003,0,0,0,0,0,1,0,0,1,1
"X7",0.466745326828498,1,7,0,0.01,2,0.419067548593257,0,0,0,0,0,1,0,0,1,1
"X8",-0.763565958290596,1,8,0,0.01,2,0.49182469764127,0,0,0,0,0,1,0,0,1,1
"X9",0.553205168982407,1,9,0,0.01,2,0.568312185490169,0,0,0,0,0,1,0,0,1,1
"X10",1.00119092963011,1,10,0,0.01,2,0.648721270700128,0,0,0,0,0,1,0,0,1,1
"X1.1",-0.920439630686626,2,1,0,0.01,1,0.01,1,1,0,0,0,1,0,0,0,0
"X2.1",-0.144343854500401,2,2,0,0.01,1,0.01,1,1,0,0,0,1,0,0,0,0
"X3.1",0.363639671121015,2,3,0,0.01,1,0.01,1,1,0,0,0,1,0,0,0,0
"X4.1",1.21933814581617,2,4,0,0.01,1,0.01,1,1,0,0,0,1,0,0,0,0
"X5.1",-1.04283330767264,2,5,0,0.01,1,0.01,1,1,0,0,0,1,0,0,0,0
"X6.1",0.659472118829322,2,6,0,0.01,1,0.01,1,1,0,0,0,1,0,0,0,0
"X7.1",0.743175361036793,2,7,0,0.01,1,0.01,1,1,0,0,0,1,0,0,0,0
"X8.1",-0.0369884978853631,2,8,0,0.01,1,0.01,1,1,0,0,0,1,0,0,0,0
"X9.1",-2.12649533987559,2,9,0,0.01,1,0.01,1,1,0,0,0,1,0,0,0,0
"X10.1",0.77238674321688,2,10,0,0.01,1,0.01,1,1,0,0,0,1,0,0,0,0
"X1.2",-0.610698999567617,3,1,0,0.01,2,0.0512710963760241,0,0,1,0,0,0,1,1,1,0
"X2.2",-0.00737589429820749,3,2,0,0.01,2,0.105170918075648,0,0,1,0,0,0,1,1,1,0
"X3.2",1.87302941789362,3,3,0,0.01,2,0.161834242728283,0,0,1,0,0,0,1,1,1,0
"X4.2",-0.441062706848415,3,4,0,0.01,2,0.22140275816017,0,0,1,0,0,0,1,1,1,0
"X5.2",0.199763475608631,3,5,0,0.01,2,0.284025416687741,0,0,1,0,0,0,1,1,1,0
"X6.2",0.693567957274836,3,6,0,0.01,2,0.349858807576003,0,0,1,0,0,0,1,1,1,0
"X7.2",1.64531368538605,3,7,0,0.01,2,0.419067548593257,0,0,1,0,0,0,1,1,1,0
"X8.2",-0.106513657497903,3,8,0,0.01,2,0.49182469764127,0,0,1,0,0,0,1,1,1,0
