"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.702007742195032,1,1,0,0.01,1,0.01,0,0,0,0,0,1,1,1,0,0
"X2",1.86822798156567,1,2,0,0.01,1,0.01,0,0,0,0,0,1,1,1,0,0
"X3",1.77041026572102,1,3,0,0.01,1,0.01,0,0,0,0,0,1,1,1,0,0
"X4",-0.708527295004832,1,4,0,0.01,1,0.01,0,0,0,0,0,1,1,1,0,0
"X5",-0.976346088632067,1,5,0,0.01,1,0.01,0,0,0,0,0,1,1,1,0,0
"X6",-0.232078812673654,1,6,0,0.01,1,0.01,0,0,0,0,0,1,1,1,0,0
"X7",1.11498707398683,1,7,0,0.01,1,0.01,0,0,0,0,0,1,1,1,0,0
"X8",-0.197957065396815,1,8,0,0.01,1,0.01,0,0,0,0,0,1,1,1,0,0
"X9",-0.305999908028773,1,9,0,0.01,1,0.01,0,0,0,0,0,1,1,1,0,0
"X10",-0.317290358191254,1,10,0,0.01,1,0.01,0,0,0,0,0,1,1,1,0,0
"X1.1",1.81720041192618,2,1,0,0.01,2,0.0512710963760241,1,1,0,0,0,1,1,0,0,1
"X2.1",1.20025536916852,2,2,0,0.01,2,0.105170918075648,1,1,0,0,0,1,1,0,0,1
"X3.1",1.60989448458802,2,3,0,0.01,2,0.161834242728283,1,1,0,0,0,1,1,0,0,1
"X4.1",0.749970953797278,2,4,0,0.01,2,0.22140275816017,1,1,0,0,0,1,1,0,0,1
"X5.1",1.50587344506284,2,5,0,0.01,2,0.284025416687741,1,1,0,0,0,1,1,0,0,1
"X6.1",0.405250839244518,2,6,0,0.01,2,0.349858807576003,1,1,0,0,0,1,1,0,0,1
"X7.1",0.222992100077394,2,7,0,0.01,2,0.419067548593257,1,1,0,0,0,1,1,0,0,1
"X8.1",0.5913353816831,2,8,0,0.01,2,0.49182469764127,1,1,0,0,0,1,1,0,0,1
"X9.1",1.95511688485675,2,9,0,0.01,2,0.568312185490169,1,1,0,0,0,1,1,0,0,1
"X10.1",2.15730059408518,2,10,0,0.01,2,0.648721270700128,1,1,0,0,0,1,1,0,0,1
"X1.2",1.07773918710984,3,1,0,0.01,1,0.01,1,0,0,0,0,0,0,0,0,1
"X2.2",-0.454282239835876,3,2,0,0.01,1,0.01,1,0,0,0,0,0,0,0,0,1
"X3.2",-0.308522088861336,3,3,0,0.01,1,0.01,1,0,0,0,0,0,0,0,0,1
"X4.2",-0.68722283411685,3,4,0,0.01,1,0.01,1,0,0,0,0,0,0,0,0,1
"X5.2",0.453438494231523,3,5,1,0.01,1,0.01,1,0,0,0,0,0,0,0,0,1
"X6.2",0.714578686824265,3,6,0,0.01,1,0.01,1,0,0,0,0,0,0,0,0,1
"X7.2",-0.0971948711080889,3,7,0,0.01,1,0.01,1,0,0,0,0,0,0,0,0,1
"X8.2",1.97233342333617,3,8,0,0.01,1,0.01,1,0,0,0,0,0,0,0,0,1
"X9.2",-1.442161306183,3,9,0,0.01,1,0.01,1,0,0,0,0,0,0,0,0,1
"X10.2",-0.502699057348085,3,10,0,0.01,1,0.01,1,0,0,0,0,0,0,0,0,1
"X1.3",1.50522608578716,4,1,0,0.01,2,0.0512710963760241,0,1,0,0,0,0,1,0,0,0
"X2.3",2.20728864527231,4,2,0,0.01,2,0.105170918075648,0,1,0,0,0,0,1,0,0,0
"X3.3",-0.452467596684701,4,3,0,0.01,2,0.161834242728283,0,1,0,0,0,0,1,0,0,0
"X4.3",1.51188138557176,4,4,0,0.01,2,0.22140275816017,0,1,0,0,0,0,1,0,0,0
"X5.3",-1.59237752399183,4,5,0,0.01,2,0.284025416687741,0,1,0,0,0,0,1,0,0,0
"X6.3",-0.116896075795191,4,6,0,0.01,2,0.349858807576003,0,1,0,0,0,0,1,0,0,0
"X7.3",2.03159456913594,4,7,0,0.01,2,0.419067548593257,0,1,0,0,0,0,1,0,0,0
"X8.3",1.17552163162123,4,8,0,0.01,2,0.49182469764127,0,1,0,0,0,0,1,0,0,0
"X9.3",-0.0172346406399476,4,9,0,0.01,2,0.568312185490169,0,1,0,0,0,0,1,0,0,0
"X10.3",-1.71173718395264,4,10,0,0.01,2,0.648721270700128,0,1,0,0,0,0,1,0,0,0
"X1.4",-0.281394864175511,5,1,0,0.01,2,0.0512710963760241,0,1,0,1,1,1,0,1,1,0
"X2.4",-0.162270100691031,5,2,0,0.01,2,0.105170918075648,0,1,0,1,1,1,0,1,1,0
"X3.4",-0.212379156930299,5,3,0,0.01,2,0.161834242728283,0,1,0,1,1,1,0,1,1,0
"X4.4",0.741003555599153,5,4,0,0.01,2,0.22140275816017,0,1,0,1,1,1,0,1,1,0
"X5.4",-0.977371893250404,5,5,0,0.01,2,0.284025416687741,0,1,0,1,1,1,0,1,1,0
"X6.4",0.91669129437662,5,6,0,0.01,2,0.349858807576003,0,1,0,1,1,1,0,1,1,0
"X7.4",0.592633183245038,5,7,0,0.01,2,0.419067548593257,0,1,0,1,1,1,0,1,1,0
"X8.4",0.106793662194291,5,8,0,0.01,2,0.49182469764127,0,1,0,1,1,1,0,1,1,0
"X9.4",0.443613804336329,5,9,0,0.01,2,0.568312185490169,0,1,0,1,1,1,0,1,1,0
"X10.4",-0.134701332272669,5,10,0,0.01,2,0.648721270700128,0,1,0,1,1,1,0,1,1,0
