"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.413530587762865,1,1,0,0.01,1,0.01,1,1,1,0,0,1,1,1,1,1
"X2",-0.200984075910311,1,2,0,0.01,1,0.01,1,1,1,0,0,1,1,1,1,1
"X3",0.160859569661469,1,3,0,0.01,1,0.01,1,1,1,0,0,1,1,1,1,1
"X4",-0.279088739462713,1,4,0,0.01,1,0.01,1,1,1,0,0,1,1,1,1,1
"X5",-0.571699792471639,1,5,0,0.01,1,0.01,1,1,1,0,0,1,1,1,1,1
"X6",-0.391601538617938,1,6,0,0.01,1,0.01,1,1,1,0,0,1,1,1,1,1
"X7",0.31746553295857,1,7,0,0.01,1,0.01,1,1,1,0,0,1,1,1,1,1
"X8",-2.05958865766237,1,8,0,0.01,1,0.01,1,1,1,0,0,1,1,1,1,1
"X9",0.146341262703003,1,9,0,0.01,1,0.01,1,1,1,0,0,1,1,1,1,1
"X10",0.609026595690452,1,10,0,0.01,1,0.01,1,1,1,0,0,1,1,1,1,1
"X1.1",1.40798193451367,2,1,0,0.01,1,0.01,1,0,0,0,0,1,1,0,0,1
"X2.1",0.0598435077041541,2,2,0,0.01,1,0.01,1,0,0,0,0,1,1,0,0,1
"X3.1",-0.457978900506785,2,3,0,0.01,1,0.01,1,0,0,0,0,1,1,0,0,1
"X4.1",0.0654471283880729,2,4,0,0.01,1,0.01,1,0,0,0,0,1,1,0,0,1
"X5.1",1.39315967038959,2,5,0,0.01,1,0.01,1,0,0,0,0,1,1,0,0,1
"X6.1",3.08248285876298,2,6,0,0.01,1,0.01,1,0,0,0,0,1,1,0,0,1
"X7.1",-0.370812133014763,2,7,0,0.01,1,0.01,1,0,0,0,0,1,1,0,0,1
"X8.1",0.736038022040949,2,8,0,0.01,1,0.01,1,0,0,0,0,1,1,0,0,1
"X9.1",1.44486960104021,2,9,0,0.01,1,0.01,1,0,0,0,0,1,1,0,0,1
"X10.1",0.422623187359563,2,10,0,0.01,1,0.01,1,0,0,0,0,1,1,0,0,1
"X1.2",-0.449555344769416,3,1,0,0.01,2,0.0512710963760241,0,0,1,0,1,0,0,1,0,1
"X2.2",-0.472339626202123,3,2,0,0.01,2,0.105170918075648,0,0,1,0,1,0,0,1,0,1
"X3.2",0.585967841131146,3,3,0,0.01,2,0.161834242728283,0,0,1,0,1,0,0,1,0,1
