"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.122013447789756,1,1,0,0.01,1,0.01,0,1,0,0,1,1,1,1,1,1
"X2",-1.67642148566338,1,2,0,0.01,1,0.01,0,1,0,0,1,1,1,1,1,1
"X3",1.76222852526579,1,3,0,0.01,1,0.01,0,1,0,0,1,1,1,1,1,1
"X4",1.35018620809001,1,4,0,0.01,1,0.01,0,1,0,0,1,1,1,1,1,1
"X5",0.40868803638978,1,5,0,0.01,1,0.01,0,1,0,0,1,1,1,1,1,1
"X6",-1.07607189148831,1,6,0,0.01,1,0.01,0,1,0,0,1,1,1,1,1,1
"X7",1.50543876161755,1,7,0,0.01,1,0.01,0,1,0,0,1,1,1,1,1,1
"X8",-0.791761925763843,1,8,0,0.01,1,0.01,0,1,0,0,1,1,1,1,1,1
"X9",-1.26107563497159,1,9,0,0.01,1,0.01,0,1,0,0,1,1,1,1,1,1
"X10",0.310775255863945,1,10,0,0.01,1,0.01,0,1,0,0,1,1,1,1,1,1
"X1.1",0.219135175633244,2,1,0,0.01,1,0.01,1,1,0,0,1,0,1,0,0,0
"X2.1",-0.749769871413764,2,2,0,0.01,1,0.01,1,1,0,0,1,0,1,0,0,0
"X3.1",-0.461667993689539,2,3,0,0.01,1,0.01,1,1,0,0,1,0,1,0,0,0
"X4.1",-0.672303617666397,2,4,0,0.01,1,0.01,1,1,0,0,1,0,1,0,0,0
"X5.1",1.30546844170836,2,5,0,0.01,1,0.01,1,1,0,0,1,0,1,0,0,0
"X6.1",-0.0531105866404715,2,6,0,0.01,1,0.01,1,1,0,0,1,0,1,0,0,0
"X7.1",0.479920967343532,2,7,0,0.01,1,0.01,1,1,0,0,1,0,1,0,0,0
"X8.1",1.09124906247806,2,8,0,0.01,1,0.01,1,1,0,0,1,0,1,0,0,0
"X9.1",0.421643117910046,2,9,0,0.01,1,0.01,1,1,0,0,1,0,1,0,0,0
"X10.1",1.91212868827453,2,10,0,0.01,1,0.01,1,1,0,0,1,0,1,0,0,0
"X1.2",0.0739458583673284,3,1,0,0.01,3,0.127496851579376,1,1,1,0,1,0,0,1,1,1
"X2.2",-0.499573722238259,3,2,0,0.01,3,0.271249150321405,1,1,1,0,1,0,0,1,1,1
"X3.2",1.55044037033735,3,3,0,0.01,3,0.43332941456034,1,1,1,0,1,0,0,1,1,1
"X4.2",3.33546241090978,3,4,0,0.01,3,0.616074402192893,1,1,1,0,1,0,0,1,1,1
