"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-1.13537335421371,1,1,0,0.01,1,0.01,1,1,0,1,0,0,0,0,1,1
"X2",0.263356004072605,1,2,0,0.01,1,0.01,1,1,0,1,0,0,0,0,1,1
"X3",-0.760378521914554,1,3,0,0.01,1,0.01,1,1,0,1,0,0,0,0,1,1
"X4",-0.263020339875289,1,4,0,0.01,1,0.01,1,1,0,1,0,0,0,0,1,1
"X5",-0.118029189172669,1,5,0,0.01,1,0.01,1,1,0,1,0,0,0,0,1,1
"X6",-0.645746754818462,1,6,0,0.01,1,0.01,1,1,0,1,0,0,0,0,1,1
"X7",0.908408800185696,1,7,0,0.01,1,0.01,1,1,0,1,0,0,0,0,1,1
"X8",1.67265665936966,1,8,0,0.01,1,0.01,1,1,0,1,0,0,0,0,1,1
"X9",1.62847075158318,1,9,0,0.01,1,0.01,1,1,0,1,0,0,0,0,1,1
"X10",1.09906060016602,1,10,0,0.01,1,0.01,1,1,0,1,0,0,0,0,1,1
"X1.1",-1.85051897825416,2,1,0,0.01,2,0.0512710963760241,1,0,1,0,0,0,1,1,0,1
"X2.1",1.30157802281453,2,2,0,0.01,2,0.105170918075648,1,0,1,0,0,0,1,1,0,1
"X3.1",-0.412187227146792,2,3,0,0.01,2,0.161834242728283,1,0,1,0,0,0,1,1,0,1
"X4.1",-1.08551372932521,2,4,0,0.01,2,0.22140275816017,1,0,1,0,0,0,1,1,0,1
"X5.1",2.23672883474348,2,5,0,0.01,2,0.284025416687741,1,0,1,0,0,0,1,1,0,1
"X6.1",2.5461804016435,2,6,0,0.01,2,0.349858807576003,1,0,1,0,0,0,1,1,0,1
"X7.1",0.699675820638063,2,7,0,0.01,2,0.419067548593257,1,0,1,0,0,0,1,1,0,1
"X8.1",1.70540485039554,2,8,0,0.01,2,0.49182469764127,1,0,1,0,0,0,1,1,0,1
"X9.1",-0.349102867724753,2,9,0,0.01,2,0.568312185490169,1,0,1,0,0,0,1,1,0,1
"X10.1",1.73997102004405,2,10,0,0.01,2,0.648721270700128,1,0,1,0,0,0,1,1,0,1
"X1.2",-0.830883103950909,3,1,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X2.2",-1.10678459864073,3,2,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X3.2",-1.48095211428971,3,3,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X4.2",0.00668355247830377,3,4,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X5.2",0.976991207437708,3,5,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X6.2",0.817014252938782,3,6,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X7.2",0.496728225489037,3,7,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X8.2",-2.49396104040382,3,8,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X9.2",0.903473621614539,3,9,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X10.2",-1.45028063640608,3,10,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X1.3",0.0405615576640974,4,1,0,0.01,3,0.127496851579376,1,0,1,0,1,0,1,1,1,1
"X2.3",0.623275427740175,4,2,0,0.01,3,0.271249150321405,1,0,1,0,1,0,1,1,1,1
"X3.3",0.176918741966042,4,3,0,0.01,3,0.43332941456034,1,0,1,0,1,0,1,1,1,1
"X4.3",1.81376145327168,4,4,0,0.01,3,0.616074402192893,1,0,1,0,1,0,1,1,1,1
"X5.3",3.07137259255944,4,5,0,0.01,3,0.822118800390509,1,0,1,0,1,0,1,1,1,1
"X6.3",1.6468253433847,4,6,0,0.01,3,1.05443321064389,1,0,1,0,1,0,1,1,1,1
"X7.3",1.79192218180051,4,7,0,0.01,3,1.31636697678109,1,0,1,0,1,0,1,1,1,1
"X8.3",3.59512371618079,4,8,0,0.01,3,1.61169647342312,1,0,1,0,1,0,1,1,1,1
"X9.3",1.2524236737363,4,9,0,0.01,3,1.94467955106552,1,0,1,0,1,0,1,1,1,1
"X10.3",3.62366973313162,4,10,0,0.01,3,2.32011692273655,1,0,1,0,1,0,1,1,1,1
"X1.4",0.800085300506425,5,1,0,0.01,3,0.127496851579376,1,0,0,1,1,1,0,0,0,0
"X2.4",-0.111943682861181,5,2,0,0.01,3,0.271249150321405,1,0,0,1,1,1,0,0,0,0
"X3.4",-1.27058829447148,5,3,0,0.01,3,0.43332941456034,1,0,0,1,1,1,0,0,0,0
"X4.4",0.595722149635972,5,4,0,0.01,3,0.616074402192893,1,0,0,1,1,1,0,0,0,0
"X5.4",0.309763224057423,5,5,0,0.01,3,0.822118800390509,1,0,0,1,1,1,0,0,0,0
