"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.799648741524386,1,1,0,0.01,3,0.127496851579376,0,1,0,0,0,1,1,0,1,0
"X2",3.73779079369813,1,2,0,0.01,3,0.271249150321405,0,1,0,0,0,1,1,0,1,0
"X3",3.17502698905828,1,3,0,0.01,3,0.43332941456034,0,1,0,0,0,1,1,0,1,0
"X4",4.82642664096078,1,4,0,0.01,3,0.616074402192893,0,1,0,0,0,1,1,0,1,0
"X5",3.85599521173325,1,5,0,0.01,3,0.822118800390509,0,1,0,0,0,1,1,0,1,0
"X6",5.71079517157704,1,6,0,0.01,3,1.05443321064389,0,1,0,0,0,1,1,0,1,0
"X7",6.43788277693205,1,7,0,0.01,3,1.31636697678109,0,1,0,0,0,1,1,0,1,0
"X8",7.69853289834491,1,8,0,0.01,3,1.61169647342312,0,1,0,0,0,1,1,0,1,0
"X9",7.63385893742881,1,9,0,0.01,3,1.94467955106552,0,1,0,0,0,1,1,0,1,0
"X10",12.4736817476947,1,10,0,0.01,3,2.32011692273655,0,1,0,0,0,1,1,0,1,0
"X1.1",0.764880005042514,2,1,0,0.01,2,0.0512710963760241,0,1,1,0,1,0,1,1,1,0
"X2.1",2.11984247914893,2,2,0,0.01,2,0.105170918075648,0,1,1,0,1,0,1,1,1,0
"X3.1",1.72346706098075,2,3,0,0.01,2,0.161834242728283,0,1,1,0,1,0,1,1,1,0
"X4.1",1.76443090822157,2,4,0,0.01,2,0.22140275816017,0,1,1,0,1,0,1,1,1,0
"X5.1",3.12200730218089,2,5,0,0.01,2,0.284025416687741,0,1,1,0,1,0,1,1,1,0
"X6.1",1.46773407011833,2,6,0,0.01,2,0.349858807576003,0,1,1,0,1,0,1,1,1,0
"X7.1",3.09229244944657,2,7,0,0.01,2,0.419067548593257,0,1,1,0,1,0,1,1,1,0
"X8.1",3.26691437872518,2,8,0,0.01,2,0.49182469764127,0,1,1,0,1,0,1,1,1,0
"X9.1",2.33346733634558,2,9,0,0.01,2,0.568312185490169,0,1,1,0,1,0,1,1,1,0
"X10.1",2.71532703810728,2,10,0,0.01,2,0.648721270700128,0,1,1,0,1,0,1,1,1,0
"X1.2",-1.29862641369196,3,1,0,0.01,1,0.01,1,1,1,1,0,1,1,1,1,0
"X2.2",-1.15124534262197,3,2,0,0.01,1,0.01,1,1,1,1,0,1,1,1,1,0
"X3.2",1.0219516488256,3,3,0,0.01,1,0.01,1,1,1,1,0,1,1,1,1,0
"X4.2",-0.630025646590334,3,4,0,0.01,1,0.01,1,1,1,1,0,1,1,1,1,0
"X5.2",0.53772538190605,3,5,0,0.01,1,0.01,1,1,1,1,0,1,1,1,1,0
"X6.2",-1.02118448172996,3,6,0,0.01,1,0.01,1,1,1,1,0,1,1,1,1,0
"X7.2",-1.0282704762052,3,7,0,0.01,1,0.01,1,1,1,1,0,1,1,1,1,0
"X8.2",1.49595583665771,3,8,0,0.01,1,0.01,1,1,1,1,0,1,1,1,1,0
"X9.2",0.782320134686316,3,9,0,0.01,1,0.01,1,1,1,1,0,1,1,1,1,0
"X10.2",-1.08933430122715,3,10,0,0.01,1,0.01,1,1,1,1,0,1,1,1,1,0
"X1.3",1.41395836283783,4,1,0,0.01,2,0.0512710963760241,0,1,0,1,1,1,1,1,0,0
"X2.3",0.921288388339105,4,2,0,0.01,2,0.105170918075648,0,1,0,1,1,1,1,1,0,0
"X3.3",2.67799411185134,4,3,0,0.01,2,0.161834242728283,0,1,0,1,1,1,1,1,0,0
"X4.3",0.225431889103469,4,4,0,0.01,2,0.22140275816017,0,1,0,1,1,1,1,1,0,0
"X5.3",0.818724173921484,4,5,0,0.01,2,0.284025416687741,0,1,0,1,1,1,1,1,0,0
"X6.3",2.95073156854292,4,6,0,0.01,2,0.349858807576003,0,1,0,1,1,1,1,1,0,0
"X7.3",1.77288648554326,4,7,0,0.01,2,0.419067548593257,0,1,0,1,1,1,1,1,0,0
"X8.3",3.97513058186369,4,8,0,0.01,2,0.49182469764127,0,1,0,1,1,1,1,1,0,0
"X9.3",1.34388323752076,4,9,0,0.01,2,0.568312185490169,0,1,0,1,1,1,1,1,0,0
"X10.3",3.18038366385876,4,10,0,0.01,2,0.648721270700128,0,1,0,1,1,1,1,1,0,0
"X1.4",1.75305929646698,5,1,1,0.01,2,0.0512710963760241,1,1,0,0,0,0,0,1,1,1
"X2.4",0.582451372182774,5,2,0,0.01,2,0.105170918075648,1,1,0,0,0,0,0,1,1,1
"X3.4",0.136679620914069,5,3,0,0.01,2,0.161834242728283,1,1,0,0,0,0,0,1,1,1
"X4.4",0.658948861203491,5,4,0,0.01,2,0.22140275816017,1,1,0,0,0,0,0,1,1,1
