"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-1.57736478123922,1,1,0,0.01,2,0.0512710963760241,0,0,1,0,0,1,0,0,0,1
"X2",-0.856154590968069,1,2,0,0.01,2,0.105170918075648,0,0,1,0,0,1,0,0,0,1
"X3",0.122320246152421,1,3,0,0.01,2,0.161834242728283,0,0,1,0,0,1,0,0,0,1
"X4",0.929785681349832,1,4,0,0.01,2,0.22140275816017,0,0,1,0,0,1,0,0,0,1
"X5",0.616712263313599,1,5,0,0.01,2,0.284025416687741,0,0,1,0,0,1,0,0,0,1
"X6",-0.987916958184391,1,6,0,0.01,2,0.349858807576003,0,0,1,0,0,1,0,0,0,1
"X7",2.37686277370238,1,7,0,0.01,2,0.419067548593257,0,0,1,0,0,1,0,0,0,1
"X8",-0.763862558728513,1,8,0,0.01,2,0.49182469764127,0,0,1,0,0,1,0,0,0,1
"X9",-0.623166143065703,1,9,0,0.01,2,0.568312185490169,0,0,1,0,0,1,0,0,0,1
"X10",-0.571494138984154,1,10,0,0.01,2,0.648721270700128,0,0,1,0,0,1,0,0,0,1
"X1.1",-1.59576497221261,2,1,0,0.01,1,0.01,1,1,0,1,0,1,0,1,1,0
"X2.1",-0.803768607968543,2,2,0,0.01,1,0.01,1,1,0,1,0,1,0,1,1,0
"X3.1",1.24253871909334,2,3,0,0.01,1,0.01,1,1,0,1,0,1,0,1,1,0
"X4.1",-0.833743633942669,2,4,0,0.01,1,0.01,1,1,0,1,0,1,0,1,1,0
"X5.1",1.51716892690792,2,5,0,0.01,1,0.01,1,1,0,1,0,1,0,1,1,0
"X6.1",-2.77511030795141,2,6,0,0.01,1,0.01,1,1,0,1,0,1,0,1,1,0
"X7.1",-0.613908824981519,2,7,0,0.01,1,0.01,1,1,0,1,0,1,0,1,1,0
"X8.1",-1.490712048566,2,8,0,0.01,1,0.01,1,1,0,1,0,1,0,1,1,0
"X9.1",-1.51476966641438,2,9,0,0.01,1,0.01,1,1,0,1,0,1,0,1,1,0
"X10.1",0.237777605284503,2,10,0,0.01,1,0.01,1,1,0,1,0,1,0,1,1,0
"X1.2",0.520923907743152,3,1,0,0.01,2,0.0512710963760241,1,0,0,1,1,1,1,1,1,1
"X2.2",-2.06634337516496,3,2,0,0.01,2,0.105170918075648,1,0,0,1,1,1,1,1,1,1
"X3.2",-1.49662612879195,3,3,0,0.01,2,0.161834242728283,1,0,0,1,1,1,1,1,1,1
"X4.2",-0.148478187659335,3,4,0,0.01,2,0.22140275816017,1,0,0,1,1,1,1,1,1,1
"X5.2",2.43886259712783,3,5,0,0.01,2,0.284025416687741,1,0,0,1,1,1,1,1,1,1
"X6.2",-1.2019339519622,3,6,0,0.01,2,0.349858807576003,1,0,0,1,1,1,1,1,1,1
"X7.2",1.8083747658938,3,7,0,0.01,2,0.419067548593257,1,0,0,1,1,1,1,1,1,1
"X8.2",1.05311387481009,3,8,0,0.01,2,0.49182469764127,1,0,0,1,1,1,1,1,1,1
"X9.2",0.533996688327232,3,9,0,0.01,2,0.568312185490169,1,0,0,1,1,1,1,1,1,1
"X10.2",0.612394549352225,3,10,0,0.01,2,0.648721270700128,1,0,0,1,1,1,1,1,1,1
"X1.3",0.885989103397791,4,1,0,0.01,2,0.0512710963760241,1,0,0,0,1,0,0,1,1,0
"X2.3",-1.714617811575,4,2,0,0.01,2,0.105170918075648,1,0,0,0,1,0,0,1,1,0
"X3.3",1.47311430284914,4,3,0,0.01,2,0.161834242728283,1,0,0,0,1,0,0,1,1,0
"X4.3",-0.821964204935213,4,4,0,0.01,2,0.22140275816017,1,0,0,0,1,0,0,1,1,0
"X5.3",0.94285311440058,4,5,0,0.01,2,0.284025416687741,1,0,0,0,1,0,0,1,1,0
"X6.3",1.41358363614544,4,6,0,0.01,2,0.349858807576003,1,0,0,0,1,0,0,1,1,0
"X7.3",0.778640709455088,4,7,0,0.01,2,0.419067548593257,1,0,0,0,1,0,0,1,1,0
"X8.3",0.169729029984575,4,8,0,0.01,2,0.49182469764127,1,0,0,0,1,0,0,1,1,0
"X9.3",1.41667000359035,4,9,0,0.01,2,0.568312185490169,1,0,0,0,1,0,0,1,1,0
"X10.3",0.254160638613825,4,10,0,0.01,2,0.648721270700128,1,0,0,0,1,0,0,1,1,0
"X1.4",-0.318929698134909,5,1,0,0.01,2,0.0512710963760241,1,0,0,1,1,0,0,1,0,0
"X2.4",-1.48813587000568,5,2,0,0.01,2,0.105170918075648,1,0,0,1,1,0,0,1,0,0
"X3.4",-0.582796515803497,5,3,0,0.01,2,0.161834242728283,1,0,0,1,1,0,0,1,0,0
"X4.4",-0.678235423215716,5,4,0,0.01,2,0.22140275816017,1,0,0,1,1,0,0,1,0,0
"X5.4",1.48454122677155,5,5,0,0.01,2,0.284025416687741,1,0,0,1,1,0,0,1,0,0
"X6.4",0.48057002107163,5,6,0,0.01,2,0.349858807576003,1,0,0,1,1,0,0,1,0,0
"X7.4",0.424568319699002,5,7,0,0.01,2,0.419067548593257,1,0,0,1,1,0,0,1,0,0
"X8.4",0.499253611923337,5,8,0,0.01,2,0.49182469764127,1,0,0,1,1,0,0,1,0,0
"X9.4",1.25820746719375,5,9,1,0.01,2,0.568312185490169,1,0,0,1,1,0,0,1,0,0
"X10.4",0.614945271428517,5,10,0,0.01,2,0.648721270700128,1,0,0,1,1,0,0,1,0,0
"X1.5",-0.206668843253061,6,1,0,0.01,1,0.01,1,0,0,0,0,0,1,1,0,1
"X2.5",0.207481800225753,6,2,0,0.01,1,0.01,1,0,0,0,0,0,1,1,0,1
"X3.5",-0.62310414579636,6,3,0,0.01,1,0.01,1,0,0,0,0,0,1,1,0,1
"X4.5",1.298746292638,6,4,0,0.01,1,0.01,1,0,0,0,0,0,1,1,0,1
"X5.5",0.49326394776306,6,5,0,0.01,1,0.01,1,0,0,0,0,0,1,1,0,1
"X6.5",-2.49781497135149,6,6,0,0.01,1,0.01,1,0,0,0,0,0,1,1,0,1
"X7.5",0.708260342098325,6,7,0,0.01,1,0.01,1,0,0,0,0,0,1,1,0,1
"X8.5",0.696375037394705,6,8,0,0.01,1,0.01,1,0,0,0,0,0,1,1,0,1
"X9.5",0.523471300849768,6,9,0,0.01,1,0.01,1,0,0,0,0,0,1,1,0,1
"X10.5",-1.6783606372607,6,10,0,0.01,1,0.01,1,0,0,0,0,0,1,1,0,1
"X1.6",0.116611044261405,7,1,0,0.01,2,0.0512710963760241,0,0,1,1,1,0,0,1,1,1
"X2.6",-0.901928668544826,7,2,0,0.01,2,0.105170918075648,0,0,1,1,1,0,0,1,1,1
"X3.6",1.01676868882211,7,3,1,0.01,2,0.161834242728283,0,0,1,1,1,0,0,1,1,1
"X4.6",-0.852557936098535,7,4,0,0.01,2,0.22140275816017,0,0,1,1,1,0,0,1,1,1
"X5.6",-0.546900196820252,7,5,0,0.01,2,0.284025416687741,0,0,1,1,1,0,0,1,1,1
"X6.6",1.11603795425524,7,6,0,0.01,2,0.349858807576003,0,0,1,1,1,0,0,1,1,1
"X7.6",0.753500523096963,7,7,0,0.01,2,0.419067548593257,0,0,1,1,1,0,0,1,1,1
"X8.6",-0.580259688316166,7,8,0,0.01,2,0.49182469764127,0,0,1,1,1,0,0,1,1,1
"X9.6",1.29873404164844,7,9,0,0.01,2,0.568312185490169,0,0,1,1,1,0,0,1,1,1
"X10.6",0.21319393865583,7,10,0,0.01,2,0.648721270700128,0,0,1,1,1,0,0,1,1,1
"X1.7",0.336913430876637,8,1,0,0.01,1,0.01,1,1,1,0,0,1,1,0,1,0
"X2.7",-0.135380776535179,8,2,0,0.01,1,0.01,1,1,1,0,0,1,1,0,1,0
"X3.7",0.082579248379488,8,3,0,0.01,1,0.01,1,1,1,0,0,1,1,0,1,0
"X4.7",-0.465562082311104,8,4,0,0.01,1,0.01,1,1,1,0,0,1,1,0,1,0
"X5.7",0.231392709357631,8,5,0,0.01,1,0.01,1,1,1,0,0,1,1,0,1,0
"X6.7",0.262507921830427,8,6,0,0.01,1,0.01,1,1,1,0,0,1,1,0,1,0
"X7.7",-0.677660308525856,8,7,0,0.01,1,0.01,1,1,1,0,0,1,1,0,1,0
"X8.7",1.64924027706637,8,8,0,0.01,1,0.01,1,1,1,0,0,1,1,0,1,0
"X9.7",1.20348553461619,8,9,0,0.01,1,0.01,1,1,1,0,0,1,1,0,1,0
"X10.7",-0.674605691977296,8,10,0,0.01,1,0.01,1,1,1,0,0,1,1,0,1,0
"X1.8",-1.04439065012605,9,1,0,0.01,3,0.127496851579376,1,0,0,1,1,1,0,0,0,0
"X2.8",-0.200097536479786,9,2,0,0.01,3,0.271249150321405,1,0,0,1,1,1,0,0,0,0
"X3.8",0.682253277446262,9,3,0,0.01,3,0.43332941456034,1,0,0,1,1,1,0,0,0,0
"X4.8",0.0904074893926614,9,4,0,0.01,3,0.616074402192893,1,0,0,1,1,1,0,0,0,0
"X5.8",0.594068533506347,9,5,0,0.01,3,0.822118800390509,1,0,0,1,1,1,0,0,0,0
"X6.8",0.65559186351591,9,6,0,0.01,3,1.05443321064389,1,0,0,1,1,1,0,0,0,0
