"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-1.15547162364693,1,1,0,0.01,2,0.0512710963760241,0,0,1,1,1,1,0,0,0,1
"X2",0.815846286644906,1,2,0,0.01,2,0.105170918075648,0,0,1,1,1,1,0,0,0,1
"X3",-0.641219185315687,1,3,0,0.01,2,0.161834242728283,0,0,1,1,1,1,0,0,0,1
"X4",0.195882963730604,1,4,0,0.01,2,0.22140275816017,0,0,1,1,1,1,0,0,0,1
"X5",-0.338483739214192,1,5,0,0.01,2,0.284025416687741,0,0,1,1,1,1,0,0,0,1
"X6",-0.707847243271181,1,6,0,0.01,2,0.349858807576003,0,0,1,1,1,1,0,0,0,1
"X7",0.156065602899272,1,7,0,0.01,2,0.419067548593257,0,0,1,1,1,1,0,0,0,1
"X8",2.21521197084005,1,8,0,0.01,2,0.49182469764127,0,0,1,1,1,1,0,0,0,1
"X9",-0.596666235786118,1,9,0,0.01,2,0.568312185490169,0,0,1,1,1,1,0,0,0,1
"X10",1.60798148354104,1,10,0,0.01,2,0.648721270700128,0,0,1,1,1,1,0,0,0,1
"X1.1",0.134353358310312,2,1,0,0.01,1,0.01,0,1,0,0,0,0,0,1,0,0
"X2.1",-2.38907996670169,2,2,0,0.01,1,0.01,0,1,0,0,0,0,0,1,0,0
"X3.1",0.66947498585083,2,3,0,0.01,1,0.01,0,1,0,0,0,0,0,1,0,0
"X4.1",-0.212738106528151,2,4,0,0.01,1,0.01,0,1,0,0,0,0,0,1,0,0
"X5.1",0.502051680680127,2,5,0,0.01,1,0.01,0,1,0,0,0,0,0,1,0,0
"X6.1",-0.550464606999327,2,6,0,0.01,1,0.01,0,1,0,0,0,0,0,1,0,0
"X7.1",0.743259321238276,2,7,0,0.01,1,0.01,0,1,0,0,0,0,0,1,0,0
"X8.1",-0.715900390583645,2,8,0,0.01,1,0.01,0,1,0,0,0,0,0,1,0,0
"X9.1",-1.95232263013434,2,9,0,0.01,1,0.01,0,1,0,0,0,0,0,1,0,0
"X10.1",-0.817102883733019,2,10,0,0.01,1,0.01,0,1,0,0,0,0,0,1,0,0
"X1.2",1.0910036104124,3,1,0,0.01,1,0.01,0,1,1,0,0,0,0,1,1,0
"X2.2",-0.105703395055258,3,2,0,0.01,1,0.01,0,1,1,0,0,0,0,1,1,0
"X3.2",1.42702339785305,3,3,0,0.01,1,0.01,0,1,1,0,0,0,0,1,1,0
"X4.2",0.16193645805952,3,4,0,0.01,1,0.01,0,1,1,0,0,0,0,1,1,0
"X5.2",1.09549494181813,3,5,0,0.01,1,0.01,0,1,1,0,0,0,0,1,1,0
"X6.2",-0.188451012434834,3,6,0,0.01,1,0.01,0,1,1,0,0,0,0,1,1,0
"X7.2",-0.0958552398588512,3,7,0,0.01,1,0.01,0,1,1,0,0,0,0,1,1,0
"X8.2",-1.08937139627106,3,8,0,0.01,1,0.01,0,1,1,0,0,0,0,1,1,0
"X9.2",0.242257648468077,3,9,0,0.01,1,0.01,0,1,1,0,0,0,0,1,1,0
"X10.2",-0.352189377569798,3,10,0,0.01,1,0.01,0,1,1,0,0,0,0,1,1,0
"X1.3",2.34630599964823,4,1,0,0.01,1,0.01,0,0,0,0,0,0,1,1,1,1
"X2.3",0.338108140458651,4,2,0,0.01,1,0.01,0,0,0,0,0,0,1,1,1,1
"X3.3",-0.752088231393101,4,3,0,0.01,1,0.01,0,0,0,0,0,0,1,1,1,1
"X4.3",-0.578467663056097,4,4,0,0.01,1,0.01,0,0,0,0,0,0,1,1,1,1
"X5.3",-0.743381684926454,4,5,0,0.01,1,0.01,0,0,0,0,0,0,1,1,1,1
"X6.3",-1.4714306833938,4,6,0,0.01,1,0.01,0,0,0,0,0,0,1,1,1,1
"X7.3",0.775539274920416,4,7,0,0.01,1,0.01,0,0,0,0,0,0,1,1,1,1
"X8.3",-0.177681493726811,4,8,0,0.01,1,0.01,0,0,0,0,0,0,1,1,1,1
"X9.3",0.502336254214371,4,9,0,0.01,1,0.01,0,0,0,0,0,0,1,1,1,1
"X10.3",1.26054069343817,4,10,0,0.01,1,0.01,0,0,0,0,0,0,1,1,1,1
"X1.4",-0.614201771891209,5,1,0,0.01,1,0.01,0,1,0,0,0,0,1,0,0,1
"X2.4",-1.014285641891,5,2,0,0.01,1,0.01,0,1,0,0,0,0,1,0,0,1
"X3.4",1.51456362429039,5,3,0,0.01,1,0.01,0,1,0,0,0,0,1,0,0,1
"X4.4",1.33785620383417,5,4,0,0.01,1,0.01,0,1,0,0,0,0,1,0,0,1
