"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-1.17327336589243,1,1,0,0.01,2,0.0512710963760241,1,1,1,1,0,0,1,1,1,0
"X2",-0.138928465875115,1,2,0,0.01,2,0.105170918075648,1,1,1,1,0,0,1,1,1,0
"X3",0.497686041005612,1,3,0,0.01,2,0.161834242728283,1,1,1,1,0,0,1,1,1,0
"X4",1.28711553869276,1,4,0,0.01,2,0.22140275816017,1,1,1,1,0,0,1,1,1,0
"X5",-1.19961590895354,1,5,0,0.01,2,0.284025416687741,1,1,1,1,0,0,1,1,1,0
"X6",-0.368814816654844,1,6,0,0.01,2,0.349858807576003,1,1,1,1,0,0,1,1,1,0
"X7",1.10778277345332,1,7,0,0.01,2,0.419067548593257,1,1,1,1,0,0,1,1,1,0
"X8",-1.09215007601239,1,8,0,0.01,2,0.49182469764127,1,1,1,1,0,0,1,1,1,0
"X9",1.23327359181395,1,9,0,0.01,2,0.568312185490169,1,1,1,1,0,0,1,1,1,0
"X10",2.30300692771341,1,10,0,0.01,2,0.648721270700128,1,1,1,1,0,0,1,1,1,0
"X1.1",0.415852024541537,2,1,0,0.01,3,0.127496851579376,0,0,1,0,1,1,1,0,0,1
"X2.1",1.18153461855403,2,2,0,0.01,3,0.271249150321405,0,0,1,0,1,1,1,0,0,1
"X3.1",-0.592097165702525,2,3,0,0.01,3,0.43332941456034,0,0,1,0,1,1,1,0,0,1
"X4.1",1.13634108487132,2,4,0,0.01,3,0.616074402192893,0,0,1,0,1,1,1,0,0,1
"X5.1",0.594190573533423,2,5,0,0.01,3,0.822118800390509,0,0,1,0,1,1,1,0,0,1
"X6.1",1.98114798388457,2,6,0,0.01,3,1.05443321064389,0,0,1,0,1,1,1,0,0,1
"X7.1",-0.229681498375574,2,7,0,0.01,3,1.31636697678109,0,0,1,0,1,1,1,0,0,1
"X8.1",1.97100459296105,2,8,1,0.01,3,1.61169647342312,0,0,1,0,1,1,1,0,0,1
"X9.1",1.8989380855431,2,9,0,0.01,3,1.94467955106552,0,0,1,0,1,1,1,0,0,1
"X10.1",0.596954124584965,2,10,0,0.01,3,2.32011692273655,0,0,1,0,1,1,1,0,0,1
"X1.2",-0.149647015799413,3,1,0,0.01,2,0.0512710963760241,1,0,1,0,1,0,1,0,1,1
