"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.591677514843027,1,1,0,0.01,2,0.0512710963760241,0,0,0,1,0,0,0,0,1,1
"X2",0.181515317212371,1,2,0,0.01,2,0.105170918075648,0,0,0,1,0,0,0,0,1,1
"X3",-0.320406918663228,1,3,0,0.01,2,0.161834242728283,0,0,0,1,0,0,0,0,1,1
"X4",1.09628485549374,1,4,1,0.01,2,0.22140275816017,0,0,0,1,0,0,0,0,1,1
"X5",-0.098623278978327,1,5,0,0.01,2,0.284025416687741,0,0,0,1,0,0,0,0,1,1
"X6",1.73402242704206,1,6,0,0.01,2,0.349858807576003,0,0,0,1,0,0,0,0,1,1
"X7",0.27705303453671,1,7,0,0.01,2,0.419067548593257,0,0,0,1,0,0,0,0,1,1
"X8",0.744787438999653,1,8,0,0.01,2,0.49182469764127,0,0,0,1,0,0,0,0,1,1
"X9",-0.53157057734433,1,9,0,0.01,2,0.568312185490169,0,0,0,1,0,0,0,0,1,1
"X10",2.31706827603172,1,10,0,0.01,2,0.648721270700128,0,0,0,1,0,0,0,0,1,1
"X1.1",-0.81678404027346,2,1,0,0.01,2,0.0512710963760241,0,1,1,1,0,0,1,0,1,1
"X2.1",0.315009014566485,2,2,0,0.01,2,0.105170918075648,0,1,1,1,0,0,1,0,1,1
"X3.1",-0.423896721362435,2,3,0,0.01,2,0.161834242728283,0,1,1,1,0,0,1,0,1,1
"X4.1",-0.648001892271288,2,4,0,0.01,2,0.22140275816017,0,1,1,1,0,0,1,0,1,1
"X5.1",1.09518605191453,2,5,0,0.01,2,0.284025416687741,0,1,1,1,0,0,1,0,1,1
"X6.1",1.61595233650577,2,6,0,0.01,2,0.349858807576003,0,1,1,1,0,0,1,0,1,1
"X7.1",-1.17155102132055,2,7,0,0.01,2,0.419067548593257,0,1,1,1,0,0,1,0,1,1
"X8.1",0.12011643237542,2,8,0,0.01,2,0.49182469764127,0,1,1,1,0,0,1,0,1,1
"X9.1",-0.19249221955007,2,9,0,0.01,2,0.568312185490169,0,1,1,1,0,0,1,0,1,1
"X10.1",-1.07759483123493,2,10,0,0.01,2,0.648721270700128,0,1,1,1,0,0,1,0,1,1
"X1.2",0.0724486187790987,3,1,0,0.01,2,0.0512710963760241,1,0,0,0,0,0,1,0,0,0
"X2.2",-0.154174138649745,3,2,0,0.01,2,0.105170918075648,1,0,0,0,0,0,1,0,0,0
"X3.2",0.631298842714878,3,3,0,0.01,2,0.161834242728283,1,0,0,0,0,0,1,0,0,0
"X4.2",1.79082810297783,3,4,0,0.01,2,0.22140275816017,1,0,0,0,0,0,1,0,0,0
"X5.2",-0.328023109553381,3,5,0,0.01,2,0.284025416687741,1,0,0,0,0,0,1,0,0,0
"X6.2",0.155733568015191,3,6,0,0.01,2,0.349858807576003,1,0,0,0,0,0,1,0,0,0
