"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-1.01582414452766,1,1,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,0
"X2",1.50049813271448,1,2,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,0
"X3",0.728657503885156,1,3,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,0
"X4",-0.744523646195891,1,4,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,0
"X5",-1.05131933845953,1,5,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,0
"X6",0.323348213370802,1,6,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,0
"X7",-0.0650853596143878,1,7,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,0
"X8",-0.644483897783413,1,8,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,0
"X9",1.00265802000284,1,9,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,0
"X10",-0.320678954032922,1,10,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,0
"X1.1",-1.69459980676754,2,1,0,0.01,1,0.01,0,1,0,1,0,0,1,0,0,1
"X2.1",0.538754138625265,2,2,0,0.01,1,0.01,0,1,0,1,0,0,1,0,0,1
"X3.1",1.7830073608646,2,3,0,0.01,1,0.01,0,1,0,1,0,0,1,0,0,1
"X4.1",1.39012519992311,2,4,0,0.01,1,0.01,0,1,0,1,0,0,1,0,0,1
"X5.1",-0.464312759814298,2,5,0,0.01,1,0.01,0,1,0,1,0,0,1,0,0,1
"X6.1",-0.998930925661016,2,6,0,0.01,1,0.01,0,1,0,1,0,0,1,0,0,1
"X7.1",0.434002050670879,2,7,0,0.01,1,0.01,0,1,0,1,0,0,1,0,0,1
"X8.1",-0.323985569860672,2,8,0,0.01,1,0.01,0,1,0,1,0,0,1,0,0,1
"X9.1",-0.340097117259779,2,9,0,0.01,1,0.01,0,1,0,1,0,0,1,0,0,1
"X10.1",-0.329047551324442,2,10,0,0.01,1,0.01,0,1,0,1,0,0,1,0,0,1
"X1.2",0.404829415318207,3,1,0,0.01,1,0.01,1,1,1,0,1,0,1,0,0,0
"X2.2",-0.58178007889884,3,2,0,0.01,1,0.01,1,1,1,0,1,0,1,0,0,0
"X3.2",1.08450298572386,3,3,0,0.01,1,0.01,1,1,1,0,1,0,1,0,0,0
"X4.2",-0.156394530776568,3,4,0,0.01,1,0.01,1,1,1,0,1,0,1,0,0,0
"X5.2",0.13987863482941,3,5,0,0.01,1,0.01,1,1,1,0,1,0,1,0,0,0
"X6.2",-0.768348052757282,3,6,0,0.01,1,0.01,1,1,1,0,1,0,1,0,0,0
"X7.2",1.09360385749057,3,7,0,0.01,1,0.01,1,1,1,0,1,0,1,0,0,0
"X8.2",0.356616570905378,3,8,0,0.01,1,0.01,1,1,1,0,1,0,1,0,0,0
"X9.2",0.554835138746008,3,9,0,0.01,1,0.01,1,1,1,0,1,0,1,0,0,0
"X10.2",-1.59778970152995,3,10,0,0.01,1,0.01,1,1,1,0,1,0,1,0,0,0
"X1.3",0.418461094749813,4,1,0,0.01,1,0.01,1,0,0,1,0,1,1,0,0,1
"X2.3",-0.381112669822206,4,2,0,0.01,1,0.01,1,0,0,1,0,1,1,0,0,1
"X3.3",0.0802793226893799,4,3,0,0.01,1,0.01,1,0,0,1,0,1,1,0,0,1
"X4.3",2.51379052077447,4,4,0,0.01,1,0.01,1,0,0,1,0,1,1,0,0,1
"X5.3",0.653977981291968,4,5,0,0.01,1,0.01,1,0,0,1,0,1,1,0,0,1
"X6.3",0.906672740356604,4,6,0,0.01,1,0.01,1,0,0,1,0,1,1,0,0,1
"X7.3",1.45766518199524,4,7,0,0.01,1,0.01,1,0,0,1,0,1,1,0,0,1
"X8.3",0.302804153958078,4,8,0,0.01,1,0.01,1,0,0,1,0,1,1,0,0,1
"X9.3",-1.21282028885495,4,9,0,0.01,1,0.01,1,0,0,1,0,1,1,0,0,1
"X10.3",-0.442726427657055,4,10,0,0.01,1,0.01,1,0,0,1,0,1,1,0,0,1
"X1.4",0.598046496322126,5,1,0,0.01,1,0.01,0,1,1,0,0,1,0,0,1,1
"X2.4",1.19366953381575,5,2,1,0.01,1,0.01,0,1,1,0,0,1,0,0,1,1
