"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.217303419332633,1,1,0,0.01,1,0.01,0,1,0,1,0,0,0,0,1,0
"X2",1.07212409449897,1,2,0,0.01,1,0.01,0,1,0,1,0,0,0,0,1,0
"X3",0.528061533897498,1,3,0,0.01,1,0.01,0,1,0,1,0,0,0,0,1,0
"X4",1.53880457828786,1,4,0,0.01,1,0.01,0,1,0,1,0,0,0,0,1,0
"X5",0.769468822711912,1,5,0,0.01,1,0.01,0,1,0,1,0,0,0,0,1,0
"X6",0.614804535058644,1,6,0,0.01,1,0.01,0,1,0,1,0,0,0,0,1,0
"X7",0.618416011044418,1,7,0,0.01,1,0.01,0,1,0,1,0,0,0,0,1,0
"X8",-1.44318014562405,1,8,0,0.01,1,0.01,0,1,0,1,0,0,0,0,1,0
"X9",0.0845078730311616,1,9,0,0.01,1,0.01,0,1,0,1,0,0,0,0,1,0
"X10",-0.577436242960489,1,10,0,0.01,1,0.01,0,1,0,1,0,0,0,0,1,0
"X1.1",2.23163795616701,2,1,0,0.01,2,0.0512710963760241,1,0,1,0,1,1,0,1,1,1
"X2.1",-0.433782767511796,2,2,0,0.01,2,0.105170918075648,1,0,1,0,1,1,0,1,1,1
"X3.1",1.3301506135499,2,3,0,0.01,2,0.161834242728283,1,0,1,0,1,1,0,1,1,1
"X4.1",2.17601377221869,2,4,0,0.01,2,0.22140275816017,1,0,1,0,1,1,0,1,1,1
"X5.1",-0.0280039455249128,2,5,0,0.01,2,0.284025416687741,1,0,1,0,1,1,0,1,1,1
"X6.1",0.971469514362485,2,6,0,0.01,2,0.349858807576003,1,0,1,0,1,1,0,1,1,1
"X7.1",-0.272325989951765,2,7,0,0.01,2,0.419067548593257,1,0,1,0,1,1,0,1,1,1
"X8.1",-0.655159459317681,2,8,0,0.01,2,0.49182469764127,1,0,1,0,1,1,0,1,1,1
"X9.1",1.74471467150199,2,9,0,0.01,2,0.568312185490169,1,0,1,0,1,1,0,1,1,1
"X10.1",1.23919918799374,2,10,1,0.01,2,0.648721270700128,1,0,1,0,1,1,0,1,1,1
"X1.2",-0.61920740282275,3,1,0,0.01,1,0.01,0,0,1,0,0,1,0,0,1,0
"X2.2",2.42595205313727,3,2,0,0.01,1,0.01,0,0,1,0,0,1,0,0,1,0
"X3.2",-1.76205726779916,3,3,0,0.01,1,0.01,0,0,1,0,0,1,0,0,1,0
"X4.2",-0.257832398985422,3,4,0,0.01,1,0.01,0,0,1,0,0,1,0,0,1,0
"X5.2",-0.101906872751341,3,5,0,0.01,1,0.01,0,0,1,0,0,1,0,0,1,0
"X6.2",0.799597584998494,3,6,0,0.01,1,0.01,0,0,1,0,0,1,0,0,1,0
"X7.2",0.400528874920628,3,7,0,0.01,1,0.01,0,0,1,0,0,1,0,0,1,0
"X8.2",2.13169642324609,3,8,0,0.01,1,0.01,0,0,1,0,0,1,0,0,1,0
"X9.2",1.22021713006288,3,9,0,0.01,1,0.01,0,0,1,0,0,1,0,0,1,0
"X10.2",-0.924178287514959,3,10,0,0.01,1,0.01,0,0,1,0,0,1,0,0,1,0
"X1.3",-0.787558430805137,4,1,0,0.01,1,0.01,0,1,0,0,0,1,0,1,1,0
"X2.3",1.1334176761933,4,2,0,0.01,1,0.01,0,1,0,0,0,1,0,1,1,0
"X3.3",1.00276955169331,4,3,0,0.01,1,0.01,0,1,0,0,0,1,0,1,1,0
"X4.3",0.364356793358412,4,4,0,0.01,1,0.01,0,1,0,0,0,1,0,1,1,0
"X5.3",0.153192004198624,4,5,0,0.01,1,0.01,0,1,0,0,0,1,0,1,1,0
"X6.3",-0.695569245156661,4,6,0,0.01,1,0.01,0,1,0,0,0,1,0,1,1,0
"X7.3",-0.286350036850069,4,7,0,0.01,1,0.01,0,1,0,0,0,1,0,1,1,0
"X8.3",-0.0458283986885116,4,8,0,0.01,1,0.01,0,1,0,0,0,1,0,1,1,0
"X9.3",-1.25302301567095,4,9,0,0.01,1,0.01,0,1,0,0,0,1,0,1,1,0
"X10.3",-0.689312614755878,4,10,0,0.01,1,0.01,0,1,0,0,0,1,0,1,1,0
"X1.4",0.405607053927565,5,1,0,0.01,1,0.01,0,0,0,1,0,1,1,1,0,1
"X2.4",0.436651428010124,5,2,0,0.01,1,0.01,0,0,0,1,0,1,1,1,0,1
"X3.4",1.15165729975709,5,3,0,0.01,1,0.01,0,0,0,1,0,1,1,1,0,1
"X4.4",1.02717006549408,5,4,0,0.01,1,0.01,0,0,0,1,0,1,1,1,0,1
"X5.4",-0.411843325745447,5,5,0,0.01,1,0.01,0,0,0,1,0,1,1,1,0,1
"X6.4",0.505154166344742,5,6,0,0.01,1,0.01,0,0,0,1,0,1,1,1,0,1
"X7.4",-1.14506456522252,5,7,0,0.01,1,0.01,0,0,0,1,0,1,1,1,0,1
"X8.4",0.99993254975726,5,8,0,0.01,1,0.01,0,0,0,1,0,1,1,1,0,1
"X9.4",-0.166927549317967,5,9,0,0.01,1,0.01,0,0,0,1,0,1,1,1,0,1
"X10.4",-0.627331380246515,5,10,0,0.01,1,0.01,0,0,0,1,0,1,1,1,0,1
"X1.5",-0.709966941313446,6,1,0,0.01,2,0.0512710963760241,1,0,1,1,0,1,0,0,1,1
"X2.5",1.00634912412781,6,2,0,0.01,2,0.105170918075648,1,0,1,1,0,1,0,0,1,1
"X3.5",-0.830871495775839,6,3,0,0.01,2,0.161834242728283,1,0,1,1,0,1,0,0,1,1
"X4.5",0.199925081278664,6,4,0,0.01,2,0.22140275816017,1,0,1,1,0,1,0,0,1,1
"X5.5",-0.865340430743852,6,5,0,0.01,2,0.284025416687741,1,0,1,1,0,1,0,0,1,1
"X6.5",-1.22075179331971,6,6,0,0.01,2,0.349858807576003,1,0,1,1,0,1,0,0,1,1
"X7.5",2.02105843511678,6,7,0,0.01,2,0.419067548593257,1,0,1,1,0,1,0,0,1,1
"X8.5",0.798718385921278,6,8,0,0.01,2,0.49182469764127,1,0,1,1,0,1,0,0,1,1
"X9.5",0.758653250981037,6,9,0,0.01,2,0.568312185490169,1,0,1,1,0,1,0,0,1,1
"X10.5",1.59822345676275,6,10,0,0.01,2,0.648721270700128,1,0,1,1,0,1,0,0,1,1
"X1.6",-0.717711296114576,7,1,0,0.01,1,0.01,0,0,0,0,1,1,1,1,0,0
"X2.6",-0.970535332049525,7,2,0,0.01,1,0.01,0,0,0,0,1,1,1,1,0,0
"X3.6",0.752323501306509,7,3,0,0.01,1,0.01,0,0,0,0,1,1,1,1,0,0
"X4.6",-0.565529789875302,7,4,0,0.01,1,0.01,0,0,0,0,1,1,1,1,0,0
"X5.6",2.17146314007248,7,5,0,0.01,1,0.01,0,0,0,0,1,1,1,1,0,0
"X6.6",-0.459869546945561,7,6,0,0.01,1,0.01,0,0,0,0,1,1,1,1,0,0
"X7.6",0.235315222966326,7,7,0,0.01,1,0.01,0,0,0,0,1,1,1,1,0,0
"X8.6",0.583362147702747,7,8,0,0.01,1,0.01,0,0,0,0,1,1,1,1,0,0
"X9.6",-1.00350338168073,7,9,0,0.01,1,0.01,0,0,0,0,1,1,1,1,0,0
"X10.6",0.361923359694193,7,10,0,0.01,1,0.01,0,0,0,0,1,1,1,1,0,0
"X1.7",-0.23161263458049,8,1,0,0.01,3,0.127496851579376,0,0,0,1,0,1,1,0,0,0
"X2.7",1.18247459450812,8,2,0,0.01,3,0.271249150321405,0,0,0,1,0,1,1,0,0,0
"X3.7",1.27624978582623,8,3,0,0.01,3,0.43332941456034,0,0,0,1,0,1,1,0,0,0
"X4.7",1.20511817322801,8,4,0,0.01,3,0.616074402192893,0,0,0,1,0,1,1,0,0,0
"X5.7",0.0631572934143452,8,5,1,0.01,3,0.822118800390509,0,0,0,1,0,1,1,0,0,0
"X6.7",-0.12135799560688,8,6,0,0.01,3,1.05443321064389,0,0,0,1,0,1,1,0,0,0
"X7.7",0.560882605927358,8,7,0,0.01,3,1.31636697678109,0,0,0,1,0,1,1,0,0,0
"X8.7",1.8048204563482,8,8,0,0.01,3,1.61169647342312,0,0,0,1,0,1,1,0,0,0
"X9.7",2.73857835662968,8,9,0,0.01,3,1.94467955106552,0,0,0,1,0,1,1,0,0,0
"X10.7",3.15683571981306,8,10,0,0.01,3,2.32011692273655,0,0,0,1,0,1,1,0,0,0
"X1.8",-2.05106295752991,9,1,0,0.01,2,0.0512710963760241,1,0,0,1,0,0,0,1,1,1
"X2.8",0.0354271111339771,9,2,0,0.01,2,0.105170918075648,1,0,0,1,0,0,0,1,1,1
"X3.8",-0.399262671582757,9,3,0,0.01,2,0.161834242728283,1,0,0,1,0,0,0,1,1,1
"X4.8",0.504574043413267,9,4,0,0.01,2,0.22140275816017,1,0,0,1,0,0,0,1,1,1
"X5.8",0.340980900521774,9,5,0,0.01,2,0.284025416687741,1,0,0,1,0,0,0,1,1,1
"X6.8",-1.32511760181719,9,6,0,0.01,2,0.349858807576003,1,0,0,1,0,0,0,1,1,1
"X7.8",-0.0671651491745796,9,7,0,0.01,2,0.419067548593257,1,0,0,1,0,0,0,1,1,1
"X8.8",0.977232333999901,9,8,0,0.01,2,0.49182469764127,1,0,0,1,0,0,0,1,1,1
"X9.8",-0.259785461156308,9,9,0,0.01,2,0.568312185490169,1,0,0,1,0,0,0,1,1,1
"X10.8",1.00807609726631,9,10,0,0.01,2,0.648721270700128,1,0,0,1,0,0,0,1,1,1
"X1.9",-0.127892304804039,10,1,0,0.01,1,0.01,1,0,1,0,1,0,1,1,1,0
"X2.9",-0.128066015736966,10,2,0,0.01,1,0.01,1,0,1,0,1,0,1,1,1,0
"X3.9",-0.350462582251216,10,3,0,0.01,1,0.01,1,0,1,0,1,0,1,1,1,0
"X4.9",0.509425117413301,10,4,0,0.01,1,0.01,1,0,1,0,1,0,1,1,1,0
"X5.9",1.35665390746693,10,5,0,0.01,1,0.01,1,0,1,0,1,0,1,1,1,0
"X6.9",1.84143737342463,10,6,0,0.01,1,0.01,1,0,1,0,1,0,1,1,1,0
"X7.9",0.29731377294219,10,7,0,0.01,1,0.01,1,0,1,0,1,0,1,1,1,0
"X8.9",-0.651325479257607,10,8,0,0.01,1,0.01,1,0,1,0,1,0,1,1,1,0
"X9.9",2.36719652793349,10,9,0,0.01,1,0.01,1,0,1,0,1,0,1,1,1,0
"X10.9",-1.2487884863432,10,10,0,0.01,1,0.01,1,0,1,0,1,0,1,1,1,0
"X1.10",0.498480230198193,11,1,0,0.0512710963760241,1,0.01,1,0,1,1,1,1,0,0,0,1
"X2.10",-1.91290637751645,11,2,0,0.0512710963760241,1,0.01,1,0,1,1,1,1,0,0,0,1
"X3.10",1.26448981692334,11,3,0,0.0512710963760241,1,0.01,1,0,1,1,1,1,0,0,0,1
"X4.10",1.62519717628498,11,4,0,0.0512710963760241,1,0.01,1,0,1,1,1,1,0,0,0,1
"X5.10",0.620919573788323,11,5,1,0.0512710963760241,1,0.01,1,0,1,1,1,1,0,0,0,1
"X6.10",2.34054940990918,11,6,0,0.0512710963760241,1,0.01,1,0,1,1,1,1,0,0,0,1
"X7.10",0.0313928095435531,11,7,0,0.0512710963760241,1,0.01,1,0,1,1,1,1,0,0,0,1
"X8.10",-0.078334862055004,11,8,0,0.0512710963760241,1,0.01,1,0,1,1,1,1,0,0,0,1
"X9.10",-0.231859368476706,11,9,0,0.0512710963760241,1,0.01,1,0,1,1,1,1,0,0,0,1
"X10.10",-1.39402707796602,11,10,0,0.0512710963760241,1,0.01,1,0,1,1,1,1,0,0,0,1
"X1.11",-2.32473320987307,12,1,0,0.105170918075648,2,0.0512710963760241,1,0,0,1,1,0,1,1,0,0
"X2.11",0.533257209424776,12,2,0,0.105170918075648,2,0.105170918075648,1,0,0,1,1,0,1,1,0,0
"X3.11",-0.226883478574869,12,3,0,0.105170918075648,2,0.161834242728283,1,0,0,1,1,0,1,1,0,0
"X4.11",0.921616725079857,12,4,0,0.105170918075648,2,0.22140275816017,1,0,0,1,1,0,1,1,0,0
"X5.11",1.10801434648163,12,5,0,0.105170918075648,2,0.284025416687741,1,0,0,1,1,0,1,1,0,0
"X6.11",-0.378900091708032,12,6,0,0.105170918075648,2,0.349858807576003,1,0,0,1,1,0,1,1,0,0
"X7.11",1.61726282262342,12,7,0,0.105170918075648,2,0.419067548593257,1,0,0,1,1,0,1,1,0,0
"X8.11",0.566683495884418,12,8,0,0.105170918075648,2,0.49182469764127,1,0,0,1,1,0,1,1,0,0
"X9.11",-0.0734626200383528,12,9,0,0.105170918075648,2,0.568312185490169,1,0,0,1,1,0,1,1,0,0
"X10.11",1.16316911420802,12,10,0,0.105170918075648,2,0.648721270700128,1,0,0,1,1,0,1,1,0,0
"X1.12",0.775768389871892,13,1,0,0.161834242728283,3,0.127496851579376,1,1,0,1,1,1,1,0,0,0
"X2.12",1.19347368036065,13,2,0,0.161834242728283,3,0.271249150321405,1,1,0,1,1,1,1,0,0,0
"X3.12",2.0486786700539,13,3,0,0.161834242728283,3,0.43332941456034,1,1,0,1,1,1,1,0,0,0
"X4.12",1.08724555543059,13,4,0,0.161834242728283,3,0.616074402192893,1,1,0,1,1,1,1,0,0,0
"X5.12",1.58746936505137,13,5,0,0.161834242728283,3,0.822118800390509,1,1,0,1,1,1,1,0,0,0
"X6.12",1.62473032978056,13,6,0,0.161834242728283,3,1.05443321064389,1,1,0,1,1,1,1,0,0,0
"X7.12",1.35814779701347,13,7,0,0.161834242728283,3,1.31636697678109,1,1,0,1,1,1,1,0,0,0
"X8.12",3.27388878253034,13,8,0,0.161834242728283,3,1.61169647342312,1,1,0,1,1,1,1,0,0,0
"X9.12",2.39840106458819,13,9,0,0.161834242728283,3,1.94467955106552,1,1,0,1,1,1,1,0,0,0
"X10.12",5.48685931858533,13,10,0,0.161834242728283,3,2.32011692273655,1,1,0,1,1,1,1,0,0,0
"X1.13",-0.357932835822725,14,1,0,0.22140275816017,1,0.01,1,0,1,1,1,0,0,0,1,0
"X2.13",0.872356291730755,14,2,0,0.22140275816017,1,0.01,1,0,1,1,1,0,0,0,1,0
"X3.13",2.72321599229068,14,3,0,0.22140275816017,1,0.01,1,0,1,1,1,0,0,0,1,0
"X4.13",-1.16444434090086,14,4,0,0.22140275816017,1,0.01,1,0,1,1,1,0,0,0,1,0
"X5.13",0.456411041590799,14,5,0,0.22140275816017,1,0.01,1,0,1,1,1,0,0,0,1,0
"X6.13",0.760827173760163,14,6,0,0.22140275816017,1,0.01,1,0,1,1,1,0,0,0,1,0
"X7.13",1.00598791601982,14,7,0,0.22140275816017,1,0.01,1,0,1,1,1,0,0,0,1,0
"X8.13",1.60805491506403,14,8,0,0.22140275816017,1,0.01,1,0,1,1,1,0,0,0,1,0
"X9.13",-1.23835192194279,14,9,0,0.22140275816017,1,0.01,1,0,1,1,1,0,0,0,1,0
"X10.13",1.17726948900541,14,10,0,0.22140275816017,1,0.01,1,0,1,1,1,0,0,0,1,0
"X1.14",-0.493205256823453,15,1,0,0.284025416687741,1,0.01,1,1,1,0,1,1,0,0,0,0
"X2.14",1.60463820241013,15,2,0,0.284025416687741,1,0.01,1,1,1,0,1,1,0,0,0,0
"X3.14",-1.7299193510415,15,3,0,0.284025416687741,1,0.01,1,1,1,0,1,1,0,0,0,0
"X4.14",-0.437997095938234,15,4,0,0.284025416687741,1,0.01,1,1,1,0,1,1,0,0,0,0
"X5.14",0.63085414601424,15,5,0,0.284025416687741,1,0.01,1,1,1,0,1,1,0,0,0,0
"X6.14",0.264491320086266,15,6,0,0.284025416687741,1,0.01,1,1,1,0,1,1,0,0,0,0
"X7.14",-0.449153351712494,15,7,0,0.284025416687741,1,0.01,1,1,1,0,1,1,0,0,0,0
"X8.14",-1.09157495557161,15,8,0,0.284025416687741,1,0.01,1,1,1,0,1,1,0,0,0,0
"X9.14",1.58838702226948,15,9,0,0.284025416687741,1,0.01,1,1,1,0,1,1,0,0,0,0
"X10.14",-0.185564207347183,15,10,0,0.284025416687741,1,0.01,1,1,1,0,1,1,0,0,0,0
"X1.15",-0.65733435402347,16,1,0,0.349858807576003,1,0.01,1,0,0,0,0,1,0,1,0,0
"X2.15",1.2671645701735,16,2,0,0.349858807576003,1,0.01,1,0,0,0,0,1,0,1,0,0
"X3.15",-0.0937597488925385,16,3,0,0.349858807576003,1,0.01,1,0,0,0,0,1,0,1,0,0
"X4.15",-0.155005720279882,16,4,0,0.349858807576003,1,0.01,1,0,0,0,0,1,0,1,0,0
"X5.15",-0.464221249276129,16,5,0,0.349858807576003,1,0.01,1,0,0,0,0,1,0,1,0,0
"X6.15",-0.357162492797238,16,6,0,0.349858807576003,1,0.01,1,0,0,0,0,1,0,1,0,0
"X7.15",1.37593195397714,16,7,0,0.349858807576003,1,0.01,1,0,0,0,0,1,0,1,0,0
"X8.15",-1.33487785382337,16,8,0,0.349858807576003,1,0.01,1,0,0,0,0,1,0,1,0,0
"X9.15",0.379592090985584,16,9,0,0.349858807576003,1,0.01,1,0,0,0,0,1,0,1,0,0
"X10.15",-1.89207220552702,16,10,0,0.349858807576003,1,0.01,1,0,0,0,0,1,0,1,0,0
"X1.16",1.17780129254066,17,1,0,0.419067548593257,2,0.0512710963760241,1,1,1,0,1,0,1,1,1,0
"X2.16",2.30704113744012,17,2,0,0.419067548593257,2,0.105170918075648,1,1,1,0,1,0,1,1,1,0
"X3.16",1.86066954461086,17,3,1,0.419067548593257,2,0.161834242728283,1,1,1,0,1,0,1,1,1,0
"X4.16",2.22508659722426,17,4,0,0.419067548593257,2,0.22140275816017,1,1,1,0,1,0,1,1,1,0
"X5.16",1.65454610358171,17,5,0,0.419067548593257,2,0.284025416687741,1,1,1,0,1,0,1,1,1,0
"X6.16",0.115883434228272,17,6,0,0.419067548593257,2,0.349858807576003,1,1,1,0,1,0,1,1,1,0
"X7.16",1.73487449188501,17,7,0,0.419067548593257,2,0.419067548593257,1,1,1,0,1,0,1,1,1,0
"X8.16",0.513528965493911,17,8,0,0.419067548593257,2,0.49182469764127,1,1,1,0,1,0,1,1,1,0
"X9.16",2.01827070895106,17,9,0,0.419067548593257,2,0.568312185490169,1,1,1,0,1,0,1,1,1,0
"X10.16",2.40886934997807,17,10,0,0.419067548593257,2,0.648721270700128,1,1,1,0,1,0,1,1,1,0
"X1.17",-0.349554166682417,18,1,0,0.49182469764127,2,0.0512710963760241,1,1,0,0,1,1,0,0,1,1
"X2.17",0.855737510478034,18,2,0,0.49182469764127,2,0.105170918075648,1,1,0,0,1,1,0,0,1,1
"X3.17",-0.330556514056891,18,3,0,0.49182469764127,2,0.161834242728283,1,1,0,0,1,1,0,0,1,1
"X4.17",1.20285327237853,18,4,0,0.49182469764127,2,0.22140275816017,1,1,0,0,1,1,0,0,1,1
"X5.17",-0.0561982306345205,18,5,0,0.49182469764127,2,0.284025416687741,1,1,0,0,1,1,0,0,1,1
"X6.17",1.29682999374756,18,6,0,0.49182469764127,2,0.349858807576003,1,1,0,0,1,1,0,0,1,1
"X7.17",0.573626471479008,18,7,0,0.49182469764127,2,0.419067548593257,1,1,0,0,1,1,0,0,1,1
"X8.17",1.86459925045707,18,8,0,0.49182469764127,2,0.49182469764127,1,1,0,0,1,1,0,0,1,1
"X9.17",0.769617766455691,18,9,0,0.49182469764127,2,0.568312185490169,1,1,0,0,1,1,0,0,1,1
"X10.17",-0.53985209215831,18,10,0,0.49182469764127,2,0.648721270700128,1,1,0,0,1,1,0,0,1,1
"X1.18",-0.228971354997281,19,1,0,0.568312185490169,1,0.01,1,1,1,1,1,0,1,0,1,0
"X2.18",0.265590874538809,19,2,1,0.568312185490169,1,0.01,1,1,1,1,1,0,1,0,1,0
"X3.18",-0.181217938711381,19,3,0,0.568312185490169,1,0.01,1,1,1,1,1,0,1,0,1,0
"X4.18",1.81115292025519,19,4,0,0.568312185490169,1,0.01,1,1,1,1,1,0,1,0,1,0
"X5.18",0.161516680659937,19,5,0,0.568312185490169,1,0.01,1,1,1,1,1,0,1,0,1,0
"X6.18",1.83751764308685,19,6,0,0.568312185490169,1,0.01,1,1,1,1,1,0,1,0,1,0
"X7.18",1.49243426210182,19,7,0,0.568312185490169,1,0.01,1,1,1,1,1,0,1,0,1,0
"X8.18",1.14475131264703,19,8,0,0.568312185490169,1,0.01,1,1,1,1,1,0,1,0,1,0
"X9.18",0.133544453552183,19,9,0,0.568312185490169,1,0.01,1,1,1,1,1,0,1,0,1,0
"X10.18",-0.695090196898547,19,10,0,0.568312185490169,1,0.01,1,1,1,1,1,0,1,0,1,0
"X1.19",-0.750513821619702,20,1,0,0.648721270700128,3,0.127496851579376,0,1,1,0,0,0,0,0,0,0
"X2.19",1.02469994224781,20,2,0,0.648721270700128,3,0.271249150321405,0,1,1,0,0,0,0,0,0,0
"X3.19",-0.700993134313327,20,3,0,0.648721270700128,3,0.43332941456034,0,1,1,0,0,0,0,0,0,0
"X4.19",0.985459464858514,20,4,0,0.648721270700128,3,0.616074402192893,0,1,1,0,0,0,0,0,0,0
"X5.19",0.68108680158124,20,5,0,0.648721270700128,3,0.822118800390509,0,1,1,0,0,0,0,0,0,0
"X6.19",1.7211741991137,20,6,0,0.648721270700128,3,1.05443321064389,0,1,1,0,0,0,0,0,0,0
"X7.19",2.90678179730383,20,7,0,0.648721270700128,3,1.31636697678109,0,1,1,0,0,0,0,0,0,0
"X8.19",2.24017900284696,20,8,0,0.648721270700128,3,1.61169647342312,0,1,1,0,0,0,0,0,0,0
"X9.19",1.10109089623598,20,9,0,0.648721270700128,3,1.94467955106552,0,1,1,0,0,0,0,0,0,0
"X10.19",2.66288862193866,20,10,0,0.648721270700128,3,2.32011692273655,0,1,1,0,0,0,0,0,0,0
"X1.20",-0.0865372716194998,21,1,0,0.127496851579376,1,0.01,0,1,1,0,0,1,0,0,0,1
"X2.20",-0.146174266393097,21,2,1,0.127496851579376,1,0.01,0,1,1,0,0,1,0,0,0,1
"X3.20",1.51973325788629,21,3,0,0.127496851579376,1,0.01,0,1,1,0,0,1,0,0,0,1
