"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.34141765352592,1,1,0,0.01,1,0.01,1,1,0,0,0,1,0,0,1,1
"X2",-0.701216678756236,1,2,0,0.01,1,0.01,1,1,0,0,0,1,0,0,1,1
"X3",-0.479218693575701,1,3,0,0.01,1,0.01,1,1,0,0,0,1,0,0,1,1
"X4",-1.85183601870787,1,4,0,0.01,1,0.01,1,1,0,0,0,1,0,0,1,1
"X5",0.706083102018968,1,5,0,0.01,1,0.01,1,1,0,0,0,1,0,0,1,1
"X6",-2.2591190048807,1,6,0,0.01,1,0.01,1,1,0,0,0,1,0,0,1,1
"X7",0.917866309817932,1,7,0,0.01,1,0.01,1,1,0,0,0,1,0,0,1,1
"X8",-0.575677491673923,1,8,0,0.01,1,0.01,1,1,0,0,0,1,0,0,1,1
"X9",0.168781360519938,1,9,0,0.01,1,0.01,1,1,0,0,0,1,0,0,1,1
"X10",-0.126655950018497,1,10,0,0.01,1,0.01,1,1,0,0,0,1,0,0,1,1
"X1.1",1.55863841229683,2,1,0,0.01,1,0.01,1,0,0,0,0,1,0,0,1,0
"X2.1",-0.516160517449211,2,2,0,0.01,1,0.01,1,0,0,0,0,1,0,0,1,0
"X3.1",0.857649844471752,2,3,0,0.01,1,0.01,1,0,0,0,0,1,0,0,1,0
"X4.1",-1.14341483786037,2,4,0,0.01,1,0.01,1,0,0,0,0,1,0,0,1,0
"X5.1",1.21521021417739,2,5,0,0.01,1,0.01,1,0,0,0,0,1,0,0,1,0
"X6.1",-1.90475894801434,2,6,0,0.01,1,0.01,1,0,0,0,0,1,0,0,1,0
"X7.1",1.71196552923615,2,7,0,0.01,1,0.01,1,0,0,0,0,1,0,0,1,0
"X8.1",0.481790000776532,2,8,0,0.01,1,0.01,1,0,0,0,0,1,0,0,1,0
"X9.1",0.133737567039268,2,9,0,0.01,1,0.01,1,0,0,0,0,1,0,0,1,0
"X10.1",0.0278115968477368,2,10,0,0.01,1,0.01,1,0,0,0,0,1,0,0,1,0
"X1.2",-0.532227455341519,3,1,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X2.2",0.31374325113616,3,2,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X3.2",1.2570672659728,3,3,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X4.2",-0.176663152702223,3,4,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X5.2",-1.39289589141807,3,5,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X6.2",-1.89014853240546,3,6,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X7.2",1.43870241487965,3,7,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X8.2",1.0857091139295,3,8,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X9.2",-0.514727145637335,3,9,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X10.2",-0.434411154513856,3,10,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X1.3",-0.0089843253057345,4,1,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X2.3",-0.478727650242559,4,2,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X3.3",-0.890788332372904,4,3,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X4.3",0.297432963397381,4,4,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X5.3",-0.495025056172565,4,5,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X6.3",1.66386444430371,4,6,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X7.3",1.67366783370031,4,7,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X8.3",-0.106813925433741,4,8,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X9.3",0.154976328551082,4,9,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X10.3",0.796024271692792,4,10,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X1.4",0.703097366059353,5,1,0,0.01,2,0.0512710963760241,1,1,1,0,1,1,1,1,1,0
"X2.4",1.82277846575414,5,2,0,0.01,2,0.105170918075648,1,1,1,0,1,1,1,1,1,0
"X3.4",-0.781857683800272,5,3,0,0.01,2,0.161834242728283,1,1,1,0,1,1,1,1,1,0
"X4.4",0.142276075178896,5,4,0,0.01,2,0.22140275816017,1,1,1,0,1,1,1,1,1,0
"X5.4",-0.757702604929931,5,5,0,0.01,2,0.284025416687741,1,1,1,0,1,1,1,1,1,0
"X6.4",-0.211328097985281,5,6,0,0.01,2,0.349858807576003,1,1,1,0,1,1,1,1,1,0
"X7.4",2.16026388703551,5,7,0,0.01,2,0.419067548593257,1,1,1,0,1,1,1,1,1,0
"X8.4",-0.414484196521942,5,8,0,0.01,2,0.49182469764127,1,1,1,0,1,1,1,1,1,0
"X9.4",0.920426554201656,5,9,0,0.01,2,0.568312185490169,1,1,1,0,1,1,1,1,1,0
"X10.4",1.68620147642157,5,10,0,0.01,2,0.648721270700128,1,1,1,0,1,1,1,1,1,0
"X1.5",-0.261836766278252,6,1,0,0.01,2,0.0512710963760241,1,0,1,1,0,0,1,0,0,1
"X2.5",-1.40166566918142,6,2,0,0.01,2,0.105170918075648,1,0,1,1,0,0,1,0,0,1
"X3.5",-0.133342204472216,6,3,0,0.01,2,0.161834242728283,1,0,1,1,0,0,1,0,0,1
"X4.5",-0.112710466937081,6,4,0,0.01,2,0.22140275816017,1,0,1,1,0,0,1,0,0,1
"X5.5",0.511032056466382,6,5,0,0.01,2,0.284025416687741,1,0,1,1,0,0,1,0,0,1
"X6.5",-0.402638853639485,6,6,0,0.01,2,0.349858807576003,1,0,1,1,0,0,1,0,0,1
"X7.5",0.286338686178641,6,7,0,0.01,2,0.419067548593257,1,0,1,1,0,0,1,0,0,1
"X8.5",1.41882560365106,6,8,0,0.01,2,0.49182469764127,1,0,1,1,0,0,1,0,0,1
"X9.5",-0.818171044759201,6,9,0,0.01,2,0.568312185490169,1,0,1,1,0,0,1,0,0,1
"X10.5",1.00373250581005,6,10,0,0.01,2,0.648721270700128,1,0,1,1,0,0,1,0,0,1
"X1.6",-0.250573775868304,7,1,0,0.01,3,0.127496851579376,1,1,0,0,1,0,1,1,0,0
"X2.6",1.08016769093345,7,2,0,0.01,3,0.271249150321405,1,1,0,0,1,0,1,1,0,0
"X3.6",1.2598690755623,7,3,0,0.01,3,0.43332941456034,1,1,0,0,1,0,1,1,0,0
"X4.6",1.36504340609925,7,4,0,0.01,3,0.616074402192893,1,1,0,0,1,0,1,1,0,0
"X5.6",0.430593786289405,7,5,0,0.01,3,0.822118800390509,1,1,0,0,1,0,1,1,0,0
"X6.6",0.394567587606037,7,6,0,0.01,3,1.05443321064389,1,1,0,0,1,0,1,1,0,0
"X7.6",-0.290047828752235,7,7,1,0.01,3,1.31636697678109,1,1,0,0,1,0,1,1,0,0
"X8.6",2.31350684127471,7,8,0,0.01,3,1.61169647342312,1,1,0,0,1,0,1,1,0,0
"X9.6",0.836761065601178,7,9,0,0.01,3,1.94467955106552,1,1,0,0,1,0,1,1,0,0
"X10.6",2.44718248562759,7,10,0,0.01,3,2.32011692273655,1,1,0,0,1,0,1,1,0,0
"X1.7",-0.423842214647919,8,1,0,0.01,1,0.01,1,0,1,1,1,1,0,1,0,0
"X2.7",-0.830902056002578,8,2,0,0.01,1,0.01,1,0,1,1,1,1,0,1,0,0
"X3.7",-0.0333582287942709,8,3,0,0.01,1,0.01,1,0,1,1,1,1,0,1,0,0
"X4.7",-0.410564396694733,8,4,0,0.01,1,0.01,1,0,1,1,1,1,0,1,0,0
"X5.7",-0.306272643531321,8,5,0,0.01,1,0.01,1,0,1,1,1,1,0,1,0,0
"X6.7",2.07351979115551,8,6,0,0.01,1,0.01,1,0,1,1,1,1,0,1,0,0
"X7.7",0.973643483331197,8,7,0,0.01,1,0.01,1,0,1,1,1,1,0,1,0,0
"X8.7",0.290120656597645,8,8,0,0.01,1,0.01,1,0,1,1,1,1,0,1,0,0
"X9.7",0.0378613084513372,8,9,0,0.01,1,0.01,1,0,1,1,1,1,0,1,0,0
"X10.7",-0.0398315009009006,8,10,0,0.01,1,0.01,1,0,1,1,1,1,0,1,0,0
"X1.8",1.14103637943993,9,1,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X2.8",-0.590452116085781,9,2,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X3.8",-1.20948114986357,9,3,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X4.8",0.919957437871965,9,4,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X5.8",-0.988777394127761,9,5,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X6.8",0.304780532449545,9,6,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X7.8",0.947929150658731,9,7,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X8.8",2.68452999246811,9,8,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X9.8",-0.488429179713045,9,9,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
