"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.513073798140556,1,1,0,0.01,2,0.0512710963760241,1,0,1,0,0,0,0,0,1,1
"X2",0.473744852354477,1,2,0,0.01,2,0.105170918075648,1,0,1,0,0,0,0,0,1,1
"X3",0.100658130989793,1,3,0,0.01,2,0.161834242728283,1,0,1,0,0,0,0,0,1,1
"X4",0.649982828210276,1,4,0,0.01,2,0.22140275816017,1,0,1,0,0,0,0,0,1,1
"X5",0.0885967076259979,1,5,0,0.01,2,0.284025416687741,1,0,1,0,0,0,0,0,1,1
"X6",0.809945412936166,1,6,0,0.01,2,0.349858807576003,1,0,1,0,0,0,0,0,1,1
"X7",1.61725092932736,1,7,0,0.01,2,0.419067548593257,1,0,1,0,0,0,0,0,1,1
"X8",1.75711673682517,1,8,0,0.01,2,0.49182469764127,1,0,1,0,0,0,0,0,1,1
"X9",0.917613093393858,1,9,0,0.01,2,0.568312185490169,1,0,1,0,0,0,0,0,1,1
"X10",1.83745459949646,1,10,0,0.01,2,0.648721270700128,1,0,1,0,0,0,0,0,1,1
"X1.1",1.12073770088872,2,1,0,0.01,2,0.0512710963760241,1,0,0,1,1,0,0,0,1,1
"X2.1",0.0629951714386518,2,2,0,0.01,2,0.105170918075648,1,0,0,1,1,0,0,0,1,1
"X3.1",-0.333426975912835,2,3,0,0.01,2,0.161834242728283,1,0,0,1,1,0,0,0,1,1
"X4.1",-0.20134734636634,2,4,0,0.01,2,0.22140275816017,1,0,0,1,1,0,0,0,1,1
"X5.1",0.367205054083684,2,5,0,0.01,2,0.284025416687741,1,0,0,1,1,0,0,0,1,1
"X6.1",0.228415224067085,2,6,0,0.01,2,0.349858807576003,1,0,0,1,1,0,0,0,1,1
"X7.1",1.40829833476308,2,7,0,0.01,2,0.419067548593257,1,0,0,1,1,0,0,0,1,1
"X8.1",1.32812100077808,2,8,0,0.01,2,0.49182469764127,1,0,0,1,1,0,0,0,1,1
"X9.1",1.21656778241596,2,9,0,0.01,2,0.568312185490169,1,0,0,1,1,0,0,0,1,1
"X10.1",0.578447099716593,2,10,0,0.01,2,0.648721270700128,1,0,0,1,1,0,0,0,1,1
"X1.2",-1.32574686248718,3,1,0,0.01,2,0.0512710963760241,1,0,1,1,0,0,0,0,0,0
"X2.2",-0.216574766709176,3,2,0,0.01,2,0.105170918075648,1,0,1,1,0,0,0,0,0,0
"X3.2",1.3563562562273,3,3,0,0.01,2,0.161834242728283,1,0,1,1,0,0,0,0,0,0
"X4.2",-0.865495174201417,3,4,0,0.01,2,0.22140275816017,1,0,1,1,0,0,0,0,0,0
"X5.2",0.392159022961011,3,5,0,0.01,2,0.284025416687741,1,0,1,1,0,0,0,0,0,0
"X6.2",1.43110150466029,3,6,0,0.01,2,0.349858807576003,1,0,1,1,0,0,0,0,0,0
"X7.2",-0.409764500408769,3,7,0,0.01,2,0.419067548593257,1,0,1,1,0,0,0,0,0,0
"X8.2",1.61094617830239,3,8,0,0.01,2,0.49182469764127,1,0,1,1,0,0,0,0,0,0
"X9.2",1.60549828888017,3,9,0,0.01,2,0.568312185490169,1,0,1,1,0,0,0,0,0,0
"X10.2",1.15144400596341,3,10,0,0.01,2,0.648721270700128,1,0,1,1,0,0,0,0,0,0
"X1.3",0.926412692509683,4,1,0,0.01,1,0.01,1,1,0,0,0,1,1,1,1,1
"X2.3",-0.0758611931058429,4,2,0,0.01,1,0.01,1,1,0,0,0,1,1,1,1,1
"X3.3",1.0059606566764,4,3,1,0.01,1,0.01,1,1,0,0,0,1,1,1,1,1
"X4.3",0.597187535375697,4,4,0,0.01,1,0.01,1,1,0,0,0,1,1,1,1,1
"X5.3",1.31390665637512,4,5,0,0.01,1,0.01,1,1,0,0,0,1,1,1,1,1
"X6.3",-1.00915878828453,4,6,0,0.01,1,0.01,1,1,0,0,0,1,1,1,1,1
"X7.3",-0.401048868141387,4,7,0,0.01,1,0.01,1,1,0,0,0,1,1,1,1,1
"X8.3",-0.0341946871199059,4,8,0,0.01,1,0.01,1,1,0,0,0,1,1,1,1,1
"X9.3",0.534572169854709,4,9,0,0.01,1,0.01,1,1,0,0,0,1,1,1,1,1
