"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.519078392757521,1,1,0,0.01,1,0.01,1,1,1,0,1,1,0,1,0,0
"X2",0.115224449765207,1,2,0,0.01,1,0.01,1,1,1,0,1,1,0,1,0,0
"X3",0.528476108466954,1,3,0,0.01,1,0.01,1,1,1,0,1,1,0,1,0,0
"X4",-1.04522139065423,1,4,0,0.01,1,0.01,1,1,1,0,1,1,0,1,0,0
"X5",1.303477144191,1,5,1,0.01,1,0.01,1,1,1,0,1,1,0,1,0,0
"X6",0.449214232510506,1,6,0,0.01,1,0.01,1,1,1,0,1,1,0,1,0,0
"X7",0.807049622707965,1,7,0,0.01,1,0.01,1,1,1,0,1,1,0,1,0,0
"X8",-0.700973171361335,1,8,0,0.01,1,0.01,1,1,1,0,1,1,0,1,0,0
"X9",-0.0695709078653359,1,9,0,0.01,1,0.01,1,1,1,0,1,1,0,1,0,0
"X10",0.20420641851422,1,10,0,0.01,1,0.01,1,1,1,0,1,1,0,1,0,0
"X1.1",3.19070015528374,2,1,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X2.1",1.27415114322104,2,2,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X3.1",-0.560135456720248,2,3,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X4.1",-1.42348568461974,2,4,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X5.1",-0.330623109549206,2,5,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X6.1",-1.9540951240837,2,6,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X7.1",-1.52247034945055,2,7,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X8.1",-1.59937653992256,2,8,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X9.1",-1.18641543629429,2,9,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X10.1",-1.16939341675124,2,10,0,0.01,1,0.01,1,0,1,1,0,1,1,0,0,1
"X1.2",0.805415442297264,3,1,0,0.01,2,0.0512710963760241,1,0,0,0,0,1,1,1,0,1
"X2.2",-0.563149036141072,3,2,0,0.01,2,0.105170918075648,1,0,0,0,0,1,1,1,0,1
"X3.2",-1.464427027889,3,3,0,0.01,2,0.161834242728283,1,0,0,0,0,1,1,1,0,1
"X4.2",0.476715477987564,3,4,0,0.01,2,0.22140275816017,1,0,0,0,0,1,1,1,0,1
"X5.2",0.615822907362708,3,5,0,0.01,2,0.284025416687741,1,0,0,0,0,1,1,1,0,1
"X6.2",1.65354704090472,3,6,0,0.01,2,0.349858807576003,1,0,0,0,0,1,1,1,0,1
