"Y","i","t","alphai","gi","alpha_gi","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Tr","lead1","lead2","lead3","lead4","lead5","lag1","lag2","lag3","lag4","lag5"
-2.73376660278476,1,1,0,1,0.01,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.223611242138919,1,2,0,1,0.01,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04730223701392,1,3,0,1,0.01,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0133508445436665,1,4,0,1,0.01,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.02064377872624,1,5,0,1,0.01,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.676263943368063,1,6,0,1,0.01,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.560677689287733,1,7,0,1,0.01,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.271965768092589,1,8,0,1,0.01,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.341539547951711,1,9,0,1,0.01,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.294068007739989,1,10,0,1,0.01,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.471870802466089,2,1,0,3,0.127496851579376,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.48766997966856,2,2,0,3,0.271249150321405,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.12185167853715,2,3,0,3,0.43332941456034,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.96279994815636,2,4,0,3,0.616074402192893,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.52542587327878,2,5,0,3,0.822118800390509,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.13859980748626,2,6,0,3,1.05443321064389,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.54541279562763,2,7,0,3,1.31636697678109,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.0396414786015,2,8,0,3,1.61169647342312,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.498301881769,2,9,0,3,1.94467955106552,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.4314047549753,2,10,0,3,2.32011692273655,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.07017883560981,3,1,0,2,0.0512710963760241,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.183125894653497,3,2,0,2,0.105170918075648,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.406258377172575,3,3,0,2,0.161834242728283,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.0886644064675082,3,4,0,2,0.22140275816017,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
