"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",1.02822501149273,1,1,0,0.01,2,0.0512710963760241,1,1,0,0,0,1,1,0,1,1
"X2",0.679710925386538,1,2,0,0.01,2,0.105170918075648,1,1,0,0,0,1,1,0,1,1
"X3",0.608391667731131,1,3,0,0.01,2,0.161834242728283,1,1,0,0,0,1,1,0,1,1
"X4",-1.14305053390931,1,4,0,0.01,2,0.22140275816017,1,1,0,0,0,1,1,0,1,1
"X5",-0.35939416333477,1,5,0,0.01,2,0.284025416687741,1,1,0,0,0,1,1,0,1,1
"X6",0.635631751420137,1,6,0,0.01,2,0.349858807576003,1,1,0,0,0,1,1,0,1,1
"X7",1.18492259429005,1,7,0,0.01,2,0.419067548593257,1,1,0,0,0,1,1,0,1,1
"X8",1.705475662436,1,8,0,0.01,2,0.49182469764127,1,1,0,0,0,1,1,0,1,1
"X9",1.73651574044104,1,9,0,0.01,2,0.568312185490169,1,1,0,0,0,1,1,0,1,1
"X10",1.11293559140718,1,10,0,0.01,2,0.648721270700128,1,1,0,0,0,1,1,0,1,1
"X1.1",0.34335371834811,2,1,0,0.01,2,0.0512710963760241,0,1,0,0,0,1,1,0,1,0
"X2.1",0.444172790246529,2,2,0,0.01,2,0.105170918075648,0,1,0,0,0,1,1,0,1,0
"X3.1",1.04210590490583,2,3,0,0.01,2,0.161834242728283,0,1,0,0,0,1,1,0,1,0
"X4.1",-2.70429636921522,2,4,0,0.01,2,0.22140275816017,0,1,0,0,0,1,1,0,1,0
"X5.1",0.0615953224186799,2,5,0,0.01,2,0.284025416687741,0,1,0,0,0,1,1,0,1,0
"X6.1",-0.685100006511686,2,6,0,0.01,2,0.349858807576003,0,1,0,0,0,1,1,0,1,0
"X7.1",-0.192596065939476,2,7,0,0.01,2,0.419067548593257,0,1,0,0,0,1,1,0,1,0
"X8.1",1.45609747014212,2,8,0,0.01,2,0.49182469764127,0,1,0,0,0,1,1,0,1,0
"X9.1",0.338929567389488,2,9,0,0.01,2,0.568312185490169,0,1,0,0,0,1,1,0,1,0
"X10.1",0.021869780965095,2,10,0,0.01,2,0.648721270700128,0,1,0,0,0,1,1,0,1,0
"X1.2",-2.03716705920996,3,1,0,0.01,1,0.01,1,0,1,0,0,1,1,1,1,0
"X2.2",0.696163513462399,3,2,0,0.01,1,0.01,1,0,1,0,0,1,1,1,1,0
"X3.2",0.811518585287808,3,3,0,0.01,1,0.01,1,0,1,0,0,1,1,1,1,0
"X4.2",1.20272245444505,3,4,0,0.01,1,0.01,1,0,1,0,0,1,1,1,1,0
"X5.2",0.489220154869451,3,5,0,0.01,1,0.01,1,0,1,0,0,1,1,1,1,0
"X6.2",1.35942936337126,3,6,0,0.01,1,0.01,1,0,1,0,0,1,1,1,1,0
"X7.2",0.982676662765063,3,7,0,0.01,1,0.01,1,0,1,0,0,1,1,1,1,0
"X8.2",-0.897368032459011,3,8,0,0.01,1,0.01,1,0,1,0,0,1,1,1,1,0
"X9.2",0.671371393304822,3,9,0,0.01,1,0.01,1,0,1,0,0,1,1,1,1,0
"X10.2",1.54633491080299,3,10,0,0.01,1,0.01,1,0,1,0,0,1,1,1,1,0
"X1.3",0.150636079126319,4,1,0,0.01,1,0.01,0,0,0,0,1,0,0,0,1,1
"X2.3",-0.392993915521534,4,2,0,0.01,1,0.01,0,0,0,0,1,0,0,0,1,1
"X3.3",-0.137873473555722,4,3,0,0.01,1,0.01,0,0,0,0,1,0,0,0,1,1
