"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.427798720547353,1,1,0,0.01,1,0.01,0,1,1,1,1,0,1,1,1,0
"X2",1.82675063496943,1,2,0,0.01,1,0.01,0,1,1,1,1,0,1,1,1,0
"X3",-0.245469092211974,1,3,0,0.01,1,0.01,0,1,1,1,1,0,1,1,1,0
"X4",1.03144654459045,1,4,0,0.01,1,0.01,0,1,1,1,1,0,1,1,1,0
"X5",0.412237370853678,1,5,0,0.01,1,0.01,0,1,1,1,1,0,1,1,1,0
"X6",0.511907772798601,1,6,0,0.01,1,0.01,0,1,1,1,1,0,1,1,1,0
"X7",-0.778882606245656,1,7,0,0.01,1,0.01,0,1,1,1,1,0,1,1,1,0
"X8",0.692729454645967,1,8,0,0.01,1,0.01,0,1,1,1,1,0,1,1,1,0
"X9",-1.30249695735017,1,9,0,0.01,1,0.01,0,1,1,1,1,0,1,1,1,0
"X10",1.16944954897714,1,10,0,0.01,1,0.01,0,1,1,1,1,0,1,1,1,0
"X1.1",-1.76322771989929,2,1,0,0.01,1,0.01,0,0,0,0,0,0,0,0,0,1
"X2.1",-1.00583191881312,2,2,0,0.01,1,0.01,0,0,0,0,0,0,0,0,0,1
"X3.1",-1.55938858531019,2,3,0,0.01,1,0.01,0,0,0,0,0,0,0,0,0,1
"X4.1",-1.12436357363955,2,4,0,0.01,1,0.01,0,0,0,0,0,0,0,0,0,1
"X5.1",-0.65023232249629,2,5,0,0.01,1,0.01,0,0,0,0,0,0,0,0,0,1
"X6.1",-0.720398219302965,2,6,0,0.01,1,0.01,0,0,0,0,0,0,0,0,0,1
"X7.1",0.881097847147433,2,7,0,0.01,1,0.01,0,0,0,0,0,0,0,0,0,1
"X8.1",0.224526951644037,2,8,0,0.01,1,0.01,0,0,0,0,0,0,0,0,0,1
"X9.1",0.524939537937736,2,9,0,0.01,1,0.01,0,0,0,0,0,0,0,0,0,1
"X10.1",-1.94158044043813,2,10,0,0.01,1,0.01,0,0,0,0,0,0,0,0,0,1
"X1.2",0.23398342147704,3,1,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,0
"X2.2",0.0809277574089739,3,2,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,0
"X3.2",0.554442529850561,3,3,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,0
"X4.2",-0.125078574554919,3,4,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,0
"X5.2",-1.40981381624558,3,5,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,0
"X6.2",-0.578413765566626,3,6,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,0
"X7.2",0.691967712159179,3,7,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,0
"X8.2",-0.15222703781795,3,8,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,0
"X9.2",0.380535156046788,3,9,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,0
"X10.2",0.358659524438859,3,10,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,0
"X1.3",-0.301389044930097,4,1,0,0.01,1,0.01,1,0,0,1,1,1,1,0,1,0
"X2.3",-0.40924755420007,4,2,0,0.01,1,0.01,1,0,0,1,1,1,1,0,1,0
"X3.3",0.230789204919549,4,3,0,0.01,1,0.01,1,0,0,1,1,1,1,0,1,0
"X4.3",-0.249899267015996,4,4,0,0.01,1,0.01,1,0,0,1,1,1,1,0,1,0
"X5.3",0.102318011986462,4,5,0,0.01,1,0.01,1,0,0,1,1,1,1,0,1,0
"X6.3",-0.346342058057556,4,6,0,0.01,1,0.01,1,0,0,1,1,1,1,0,1,0
"X7.3",-0.92584448186788,4,7,0,0.01,1,0.01,1,0,0,1,1,1,1,0,1,0
"X8.3",-0.0296191564878231,4,8,0,0.01,1,0.01,1,0,0,1,1,1,1,0,1,0
"X9.3",1.25674128990695,4,9,0,0.01,1,0.01,1,0,0,1,1,1,1,0,1,0
"X10.3",0.116080854079776,4,10,0,0.01,1,0.01,1,0,0,1,1,1,1,0,1,0
"X1.4",-0.480859606936706,5,1,0,0.01,3,0.127496851579376,1,1,1,0,1,1,0,1,0,1
"X2.4",0.70316259002335,5,2,0,0.01,3,0.271249150321405,1,1,1,0,1,1,0,1,0,1
"X3.4",2.14928994028271,5,3,0,0.01,3,0.43332941456034,1,1,1,0,1,1,0,1,0,1
"X4.4",3.18089639489166,5,4,0,0.01,3,0.616074402192893,1,1,1,0,1,1,0,1,0,1
"X5.4",3.01616237561163,5,5,1,0.01,3,0.822118800390509,1,1,1,0,1,1,0,1,0,1
"X6.4",5.25628721902999,5,6,0,0.01,3,1.05443321064389,1,1,1,0,1,1,0,1,0,1
"X7.4",7.06432780485138,5,7,0,0.01,3,1.31636697678109,1,1,1,0,1,1,0,1,0,1
"X8.4",4.48089453367751,5,8,0,0.01,3,1.61169647342312,1,1,1,0,1,1,0,1,0,1
"X9.4",8.31966015842435,5,9,0,0.01,3,1.94467955106552,1,1,1,0,1,1,0,1,0,1
"X10.4",11.8970405449006,5,10,0,0.01,3,2.32011692273655,1,1,1,0,1,1,0,1,0,1
"X1.5",-1.87450052433169,6,1,1,0.01,1,0.01,0,0,1,0,1,0,0,0,0,0
"X2.5",-0.295541839887107,6,2,0,0.01,1,0.01,0,0,1,0,1,0,0,0,0,0
"X3.5",1.24320352173052,6,3,0,0.01,1,0.01,0,0,1,0,1,0,0,0,0,0
"X4.5",0.0650562193338109,6,4,0,0.01,1,0.01,0,0,1,0,1,0,0,0,0,0
"X5.5",0.538533914414582,6,5,0,0.01,1,0.01,0,0,1,0,1,0,0,0,0,0
"X6.5",-0.857004466786438,6,6,0,0.01,1,0.01,0,0,1,0,1,0,0,0,0,0
"X7.5",0.443617118585864,6,7,0,0.01,1,0.01,0,0,1,0,1,0,0,0,0,0
"X8.5",0.192133620788848,6,8,0,0.01,1,0.01,0,0,1,0,1,0,0,0,0,0
"X9.5",-0.120533736034345,6,9,0,0.01,1,0.01,0,0,1,0,1,0,0,0,0,0
"X10.5",-2.18543954094253,6,10,0,0.01,1,0.01,0,0,1,0,1,0,0,0,0,0
"X1.6",0.035320579719364,7,1,1,0.01,1,0.01,1,1,0,0,1,1,0,1,0,1
"X2.6",0.473918698665581,7,2,0,0.01,1,0.01,1,1,0,0,1,1,0,1,0,1
"X3.6",0.412732670009219,7,3,0,0.01,1,0.01,1,1,0,0,1,1,0,1,0,1
"X4.6",-0.519930007834325,7,4,0,0.01,1,0.01,1,1,0,0,1,1,0,1,0,1
"X5.6",-1.64207539000882,7,5,0,0.01,1,0.01,1,1,0,0,1,1,0,1,0,1
"X6.6",0.895022065766948,7,6,0,0.01,1,0.01,1,1,0,0,1,1,0,1,0,1
"X7.6",-0.255356225729328,7,7,0,0.01,1,0.01,1,1,0,0,1,1,0,1,0,1
"X8.6",-0.148935157767252,7,8,0,0.01,1,0.01,1,1,0,0,1,1,0,1,0,1
"X9.6",-0.970406504455568,7,9,0,0.01,1,0.01,1,1,0,0,1,1,0,1,0,1
"X10.6",-0.701891161418922,7,10,0,0.01,1,0.01,1,1,0,0,1,1,0,1,0,1
"X1.7",1.48752876418638,8,1,0,0.01,2,0.0512710963760241,0,1,1,0,0,1,1,0,1,1
"X2.7",-0.368199337871433,8,2,0,0.01,2,0.105170918075648,0,1,1,0,0,1,1,0,1,1
"X3.7",2.5781904742105,8,3,0,0.01,2,0.161834242728283,0,1,1,0,0,1,1,0,1,1
"X4.7",1.41192031712767,8,4,0,0.01,2,0.22140275816017,0,1,1,0,0,1,1,0,1,1
