"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.812908900262721,1,1,0,0.01,2,0.0512710963760241,1,1,1,1,1,0,1,0,0,1
"X2",0.565891442562072,1,2,0,0.01,2,0.105170918075648,1,1,1,1,1,0,1,0,0,1
"X3",0.967595534707931,1,3,0,0.01,2,0.161834242728283,1,1,1,1,1,0,1,0,0,1
"X4",-0.651860162695098,1,4,0,0.01,2,0.22140275816017,1,1,1,1,1,0,1,0,0,1
"X5",0.470728440147396,1,5,0,0.01,2,0.284025416687741,1,1,1,1,1,0,1,0,0,1
"X6",0.64228971175202,1,6,0,0.01,2,0.349858807576003,1,1,1,1,1,0,1,0,0,1
"X7",1.06205495888802,1,7,0,0.01,2,0.419067548593257,1,1,1,1,1,0,1,0,0,1
"X8",0.0878941933654718,1,8,0,0.01,2,0.49182469764127,1,1,1,1,1,0,1,0,0,1
"X9",0.602182786471461,1,9,0,0.01,2,0.568312185490169,1,1,1,1,1,0,1,0,0,1
"X10",-0.354716992618482,1,10,0,0.01,2,0.648721270700128,1,1,1,1,1,0,1,0,0,1
"X1.1",-1.30144963804981,2,1,0,0.01,2,0.0512710963760241,1,0,1,1,0,1,1,1,0,0
"X2.1",0.682111260507429,2,2,0,0.01,2,0.105170918075648,1,0,1,1,0,1,1,1,0,0
"X3.1",-2.47965381428352,2,3,0,0.01,2,0.161834242728283,1,0,1,1,0,1,1,1,0,0
"X4.1",0.149103265732509,2,4,0,0.01,2,0.22140275816017,1,0,1,1,0,1,1,1,0,0
"X5.1",-0.258771252121927,2,5,0,0.01,2,0.284025416687741,1,0,1,1,0,1,1,1,0,0
"X6.1",0.0808549124859724,2,6,0,0.01,2,0.349858807576003,1,0,1,1,0,1,1,1,0,0
"X7.1",-0.909633459291627,2,7,0,0.01,2,0.419067548593257,1,0,1,1,0,1,1,1,0,0
"X8.1",-0.887012384739565,2,8,0,0.01,2,0.49182469764127,1,0,1,1,0,1,1,1,0,0
"X9.1",0.751989974756742,2,9,0,0.01,2,0.568312185490169,1,0,1,1,0,1,1,1,0,0
"X10.1",1.56791832364476,2,10,0,0.01,2,0.648721270700128,1,0,1,1,0,1,1,1,0,0
"X1.2",0.491964567647603,3,1,0,0.01,2,0.0512710963760241,1,0,1,0,1,1,1,1,1,0
"X2.2",0.85391234711943,3,2,0,0.01,2,0.105170918075648,1,0,1,0,1,1,1,1,1,0
"X3.2",-1.67778820858382,3,3,0,0.01,2,0.161834242728283,1,0,1,0,1,1,1,1,1,0
"X4.2",-0.279664297038007,3,4,0,0.01,2,0.22140275816017,1,0,1,0,1,1,1,1,1,0
"X5.2",-1.37095720648416,3,5,0,0.01,2,0.284025416687741,1,0,1,0,1,1,1,1,1,0
"X6.2",-0.365094592076763,3,6,0,0.01,2,0.349858807576003,1,0,1,0,1,1,1,1,1,0
"X7.2",-1.22884426116808,3,7,0,0.01,2,0.419067548593257,1,0,1,0,1,1,1,1,1,0
