"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.87249285251195,1,1,0,0.01,1,0.01,0,0,1,0,1,1,1,1,0,1
"X2",-0.073434889405283,1,2,0,0.01,1,0.01,0,0,1,0,1,1,1,1,0,1
"X3",0.208226304735938,1,3,0,0.01,1,0.01,0,0,1,0,1,1,1,1,0,1
"X4",-0.235174552408189,1,4,0,0.01,1,0.01,0,0,1,0,1,1,1,1,0,1
"X5",-0.677757074827483,1,5,0,0.01,1,0.01,0,0,1,0,1,1,1,1,0,1
"X6",-0.649652821774291,1,6,0,0.01,1,0.01,0,0,1,0,1,1,1,1,0,1
"X7",0.313896964952488,1,7,0,0.01,1,0.01,0,0,1,0,1,1,1,1,0,1
"X8",0.51694898955556,1,8,0,0.01,1,0.01,0,0,1,0,1,1,1,1,0,1
"X9",0.15318966534869,1,9,0,0.01,1,0.01,0,0,1,0,1,1,1,1,0,1
"X10",0.529990854463939,1,10,0,0.01,1,0.01,0,0,1,0,1,1,1,1,0,1
"X1.1",-0.679671758902932,2,1,0,0.01,1,0.01,1,0,0,0,0,0,0,0,1,0
"X2.1",-0.373358147402327,2,2,0,0.01,1,0.01,1,0,0,0,0,0,0,0,1,0
"X3.1",0.869496341492914,2,3,0,0.01,1,0.01,1,0,0,0,0,0,0,0,1,0
"X4.1",-0.679092309074193,2,4,0,0.01,1,0.01,1,0,0,0,0,0,0,0,1,0
"X5.1",-1.01083701643679,2,5,0,0.01,1,0.01,1,0,0,0,0,0,0,0,1,0
"X6.1",0.794573477524183,2,6,0,0.01,1,0.01,1,0,0,0,0,0,0,0,1,0
"X7.1",-0.776505669540092,2,7,0,0.01,1,0.01,1,0,0,0,0,0,0,0,1,0
"X8.1",-0.922078133607475,2,8,0,0.01,1,0.01,1,0,0,0,0,0,0,0,1,0
"X9.1",-0.145205502880791,2,9,0,0.01,1,0.01,1,0,0,0,0,0,0,0,1,0
"X10.1",2.30042777573167,2,10,0,0.01,1,0.01,1,0,0,0,0,0,0,0,1,0
"X1.2",1.9783613675269,3,1,0,0.01,1,0.01,0,0,0,1,0,1,1,1,1,0
"X2.2",-1.56325405368311,3,2,1,0.01,1,0.01,0,0,0,1,0,1,1,1,1,0
"X3.2",0.510019338814295,3,3,0,0.01,1,0.01,0,0,0,1,0,1,1,1,1,0
"X4.2",-0.839620058576031,3,4,0,0.01,1,0.01,0,0,0,1,0,1,1,1,1,0
"X5.2",0.0631176262196227,3,5,0,0.01,1,0.01,0,0,0,1,0,1,1,1,1,0
"X6.2",0.836205778089315,3,6,0,0.01,1,0.01,0,0,0,1,0,1,1,1,1,0
"X7.2",-0.208667969219373,3,7,0,0.01,1,0.01,0,0,0,1,0,1,1,1,1,0
"X8.2",0.506150357532192,3,8,0,0.01,1,0.01,0,0,0,1,0,1,1,1,1,0
"X9.2",-0.218949226566556,3,9,0,0.01,1,0.01,0,0,0,1,0,1,1,1,1,0
"X10.2",1.28732786912513,3,10,0,0.01,1,0.01,0,0,0,1,0,1,1,1,1,0
"X1.3",0.230680475738285,4,1,0,0.01,3,0.127496851579376,1,1,0,1,1,0,1,0,1,1
"X2.3",1.17088571827892,4,2,0,0.01,3,0.271249150321405,1,1,0,1,1,0,1,0,1,1
"X3.3",-0.50295351917637,4,3,0,0.01,3,0.43332941456034,1,1,0,1,1,0,1,0,1,1
"X4.3",0.771929746626417,4,4,0,0.01,3,0.616074402192893,1,1,0,1,1,0,1,0,1,1
"X5.3",2.0899043682549,4,5,0,0.01,3,0.822118800390509,1,1,0,1,1,0,1,0,1,1
"X6.3",2.4855846758942,4,6,0,0.01,3,1.05443321064389,1,1,0,1,1,0,1,0,1,1
"X7.3",1.68076511379903,4,7,0,0.01,3,1.31636697678109,1,1,0,1,1,0,1,0,1,1
"X8.3",1.67524326214036,4,8,0,0.01,3,1.61169647342312,1,1,0,1,1,0,1,0,1,1
"X9.3",2.12737496610976,4,9,0,0.01,3,1.94467955106552,1,1,0,1,1,0,1,0,1,1
"X10.3",2.81537336107751,4,10,0,0.01,3,2.32011692273655,1,1,0,1,1,0,1,0,1,1
"X1.4",0.686139755163336,5,1,0,0.01,1,0.01,0,0,0,0,0,1,0,1,0,0
"X2.4",-1.65772994408997,5,2,0,0.01,1,0.01,0,0,0,0,0,1,0,1,0,0
"X3.4",-0.18438933027665,5,3,0,0.01,1,0.01,0,0,0,0,0,1,0,1,0,0
"X4.4",-0.884822450307207,5,4,0,0.01,1,0.01,0,0,0,0,0,1,0,1,0,0
"X5.4",0.324324234297333,5,5,0,0.01,1,0.01,0,0,0,0,0,1,0,1,0,0
"X6.4",-0.137319999831981,5,6,0,0.01,1,0.01,0,0,0,0,0,1,0,1,0,0
"X7.4",0.953864250400256,5,7,0,0.01,1,0.01,0,0,0,0,0,1,0,1,0,0
"X8.4",-1.26471458368384,5,8,0,0.01,1,0.01,0,0,0,0,0,1,0,1,0,0
"X9.4",0.466333810449484,5,9,0,0.01,1,0.01,0,0,0,0,0,1,0,1,0,0
