"Y","i","t","alphai","gi","alpha_gi","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Tr","lead1","lead2","lead3","lead4","lead5","lag1","lag2","lag3","lag4","lag5"
-1.79256768093742,1,1,0,2,0.0512710963760241,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.36513876692473,1,2,0,2,0.105170918075648,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8008326511078,1,3,0,2,0.161834242728283,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.25040221602546,1,4,0,2,0.22140275816017,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.65040126424711,1,5,0,2,0.284025416687741,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.98587083686746,1,6,0,2,0.349858807576003,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.894972169504298,1,7,0,2,0.419067548593257,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.43072495267749,1,8,0,2,0.49182469764127,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.40583745334573,1,9,0,2,0.568312185490169,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.43451088400793,1,10,0,2,0.648721270700128,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.27424906866116,2,1,0,1,0.01,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1104066544643,2,2,0,1,0.01,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.29420234128573,2,3,0,1,0.01,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.508383585695291,2,4,0,1,0.01,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.229294728309064,2,5,0,1,0.01,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.775356074438097,2,6,0,1,0.01,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.54547027686799,2,7,0,1,0.01,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.853235339652707,2,8,0,1,0.01,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.85502118797942,2,9,0,1,0.01,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.12420380480772,2,10,0,1,0.01,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.41841474415715,3,1,0,1,0.01,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.139666057305214,3,2,0,1,0.01,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.101646484561249,3,3,0,1,0.01,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.16279847758615,3,4,0,1,0.01,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.771398427673416,3,5,0,1,0.01,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.874271980370641,3,6,0,1,0.01,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.389010036690955,3,7,0,1,0.01,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.56524833443186,3,8,0,1,0.01,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-2.0409594012109,3,9,0,1,0.01,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.194758352426393,3,10,0,1,0.01,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.118393380685688,4,1,0,2,0.0512710963760241,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.874466491761265,4,2,0,2,0.105170918075648,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.30913597241384,4,3,0,2,0.161834242728283,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3.11739432250899,4,4,0,2,0.22140275816017,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.333909743879722,4,5,0,2,0.284025416687741,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.85622687017265,4,6,0,2,0.349858807576003,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.45802230909791,4,7,0,2,0.419067548593257,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2.6971383514118,4,8,0,2,0.49182469764127,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3.89211703752642,4,9,0,2,0.568312185490169,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2.58130618760728,4,10,0,2,0.648721270700128,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.364366749820493,5,1,0,1,0.01,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-1.02529815125992,5,2,0,1,0.01,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-2.08843857400994,5,3,0,1,0.01,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.0609281128335669,5,4,0,1,0.01,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.116569220833194,5,5,0,1,0.01,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.16593513655736,5,6,0,1,0.01,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.712737638726048,5,7,0,1,0.01,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.797617268245064,5,8,0,1,0.01,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.0829512056306212,5,9,0,1,0.01,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.623859137242792,5,10,0,1,0.01,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.50934126218951,6,1,0,2,0.0512710963760241,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.153578010939422,6,2,0,2,0.105170918075648,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.940200884315872,6,3,0,2,0.161834242728283,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.302082615769167,6,4,0,2,0.22140275816017,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.34534448653248,6,5,0,2,0.284025416687741,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.15737444794051,6,6,0,2,0.349858807576003,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.44884637600347,6,7,0,2,0.419067548593257,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3.63345998641844,6,8,0,2,0.49182469764127,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3.13898619392525,6,9,0,2,0.568312185490169,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3.79914192316101,6,10,0,2,0.648721270700128,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.308412308322733,7,1,0,1,0.01,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.792959003231672,7,2,0,1,0.01,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0836094592218044,7,3,0,1,0.01,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2.34626976937699,7,4,0,1,0.01,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.798702883468762,7,5,0,1,0.01,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.266442620738039,7,6,0,1,0.01,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.681787301028277,7,7,0,1,0.01,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.431329884874369,7,8,0,1,0.01,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.663250731569398,7,9,0,1,0.01,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.670661109600025,7,10,0,1,0.01,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.44150172423697,8,1,0,2,0.0512710963760241,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1.08479749564282,8,2,0,2,0.105170918075648,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
-0.349508144738233,8,3,0,2,0.161834242728283,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1.45221588393834,8,4,0,2,0.22140275816017,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
2.13984229435603,8,5,0,2,0.284025416687741,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1.56884103621877,8,6,0,2,0.349858807576003,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
2.33756320793473,8,7,0,2,0.419067548593257,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
3.30594485848766,8,8,0,2,0.49182469764127,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3.55296373193275,8,9,0,2,0.568312185490169,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3.39582981988152,8,10,0,2,0.648721270700128,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.0438709185113474,9,1,0,1,0.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.949075085773823,9,2,0,1,0.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.947533477493959,9,3,0,1,0.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.372440113533895,9,4,0,1,0.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.0751953999201077,9,5,0,1,0.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.510737791736351,9,6,0,1,0.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.939513163110436,9,7,0,1,0.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.233452512187063,9,8,0,1,0.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.1864459329923,9,9,0,1,0.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.662719469442627,9,10,0,1,0.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.175221561711658,10,1,0,3,0.127496851579376,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
