"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.501542095285132,1,1,0,0.01,3,0.127496851579376,1,0,1,1,1,0,1,0,0,1
"X2",-0.55892318967671,1,2,0,0.01,3,0.271249150321405,1,0,1,1,1,0,1,0,0,1
"X3",2.06350872203409,1,3,0,0.01,3,0.43332941456034,1,0,1,1,1,0,1,0,0,1
"X4",0.0529075413467703,1,4,0,0.01,3,0.616074402192893,1,0,1,1,1,0,1,0,0,1
"X5",0.0553467354989753,1,5,0,0.01,3,0.822118800390509,1,0,1,1,1,0,1,0,0,1
"X6",1.07244531730435,1,6,0,0.01,3,1.05443321064389,1,0,1,1,1,0,1,0,0,1
"X7",0.437133354428096,1,7,0,0.01,3,1.31636697678109,1,0,1,1,1,0,1,0,0,1
"X8",3.4045333589852,1,8,0,0.01,3,1.61169647342312,1,0,1,1,1,0,1,0,0,1
"X9",0.963620327402808,1,9,0,0.01,3,1.94467955106552,1,0,1,1,1,0,1,0,0,1
"X10",1.18037153934346,1,10,0,0.01,3,2.32011692273655,1,0,1,1,1,0,1,0,0,1
"X1.1",-0.248460795417461,2,1,0,0.01,1,0.01,0,1,0,0,1,0,0,0,0,0
"X2.1",0.273274296592499,2,2,1,0.01,1,0.01,0,1,0,0,1,0,0,0,0,0
"X3.1",0.219387567456204,2,3,0,0.01,1,0.01,0,1,0,0,1,0,0,0,0,0
"X4.1",-0.828258384542986,2,4,0,0.01,1,0.01,0,1,0,0,1,0,0,0,0,0
"X5.1",0.787755929778511,2,5,0,0.01,1,0.01,0,1,0,0,1,0,0,0,0,0
"X6.1",0.0936889596322603,2,6,0,0.01,1,0.01,0,1,0,0,1,0,0,0,0,0
"X7.1",-0.83823701831502,2,7,0,0.01,1,0.01,0,1,0,0,1,0,0,0,0,0
"X8.1",-0.302293203645756,2,8,0,0.01,1,0.01,0,1,0,0,1,0,0,0,0,0
"X9.1",0.863919839666141,2,9,0,0.01,1,0.01,0,1,0,0,1,0,0,0,0,0
"X10.1",-0.148663124975278,2,10,0,0.01,1,0.01,0,1,0,0,1,0,0,0,0,0
"X1.2",-0.0384388613522944,3,1,0,0.01,2,0.0512710963760241,1,1,1,1,1,1,0,1,0,0
"X2.2",0.218494734424857,3,2,0,0.01,2,0.105170918075648,1,1,1,1,1,1,0,1,0,0
"X3.2",-1.18022182975561,3,3,0,0.01,2,0.161834242728283,1,1,1,1,1,1,0,1,0,0
"X4.2",1.37571176544375,3,4,0,0.01,2,0.22140275816017,1,1,1,1,1,1,0,1,0,0
"X5.2",0.389421410604184,3,5,0,0.01,2,0.284025416687741,1,1,1,1,1,1,0,1,0,0
"X6.2",1.57216329805887,3,6,0,0.01,2,0.349858807576003,1,1,1,1,1,1,0,1,0,0
"X7.2",-1.42159569428302,3,7,0,0.01,2,0.419067548593257,1,1,1,1,1,1,0,1,0,0
"X8.2",0.99685533247065,3,8,0,0.01,2,0.49182469764127,1,1,1,1,1,1,0,1,0,0
"X9.2",0.808716440360731,3,9,0,0.01,2,0.568312185490169,1,1,1,1,1,1,0,1,0,0
"X10.2",1.34113962292694,3,10,0,0.01,2,0.648721270700128,1,1,1,1,1,1,0,1,0,0
"X1.3",-1.53173796149351,4,1,0,0.01,2,0.0512710963760241,1,0,1,1,1,1,0,1,1,1
"X2.3",-1.01990710366219,4,2,0,0.01,2,0.105170918075648,1,0,1,1,1,1,0,1,1,1
"X3.3",0.166127233306638,4,3,0,0.01,2,0.161834242728283,1,0,1,1,1,1,0,1,1,1
"X4.3",-0.522456310625283,4,4,0,0.01,2,0.22140275816017,1,0,1,1,1,1,0,1,1,1
