"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",1.69186906139025,1,1,0,0.01,2,0.0512710963760241,0,1,1,1,0,0,0,0,0,1
"X2",0.68930543348293,1,2,0,0.01,2,0.105170918075648,0,1,1,1,0,0,0,0,0,1
"X3",1.1600186116009,1,3,0,0.01,2,0.161834242728283,0,1,1,1,0,0,0,0,0,1
"X4",2.80091456053425,1,4,0,0.01,2,0.22140275816017,0,1,1,1,0,0,0,0,0,1
"X5",3.69354775207323,1,5,0,0.01,2,0.284025416687741,0,1,1,1,0,0,0,0,0,1
"X6",1.84374771823314,1,6,0,0.01,2,0.349858807576003,0,1,1,1,0,0,0,0,0,1
"X7",0.603158206022687,1,7,0,0.01,2,0.419067548593257,0,1,1,1,0,0,0,0,0,1
"X8",3.29560871868105,1,8,0,0.01,2,0.49182469764127,0,1,1,1,0,0,0,0,0,1
"X9",4.02660138607557,1,9,0,0.01,2,0.568312185490169,0,1,1,1,0,0,0,0,0,1
"X10",3.04271051373818,1,10,0,0.01,2,0.648721270700128,0,1,1,1,0,0,0,0,0,1
"X1.1",0.664484077951734,2,1,0,0.01,2,0.0512710963760241,0,0,1,1,1,1,1,1,0,1
"X2.1",0.471306806252769,2,2,0,0.01,2,0.105170918075648,0,0,1,1,1,1,1,1,0,1
"X3.1",-0.673759729139351,2,3,0,0.01,2,0.161834242728283,0,0,1,1,1,1,1,1,0,1
"X4.1",1.46330452014257,2,4,0,0.01,2,0.22140275816017,0,0,1,1,1,1,1,1,0,1
"X5.1",2.48475497446594,2,5,0,0.01,2,0.284025416687741,0,0,1,1,1,1,1,1,0,1
"X6.1",0.803603144890303,2,6,0,0.01,2,0.349858807576003,0,0,1,1,1,1,1,1,0,1
"X7.1",0.853100216425716,2,7,0,0.01,2,0.419067548593257,0,0,1,1,1,1,1,1,0,1
"X8.1",1.875314399792,2,8,0,0.01,2,0.49182469764127,0,0,1,1,1,1,1,1,0,1
"X9.1",3.39387303683723,2,9,0,0.01,2,0.568312185490169,0,0,1,1,1,1,1,1,0,1
"X10.1",2.30532043857852,2,10,0,0.01,2,0.648721270700128,0,0,1,1,1,1,1,1,0,1
"X1.2",0.0670579606550219,3,1,0,0.01,2,0.0512710963760241,1,0,0,1,1,1,0,1,0,0
"X2.2",0.753725511331695,3,2,0,0.01,2,0.105170918075648,1,0,0,1,1,1,0,1,0,0
"X3.2",0.482047915381808,3,3,0,0.01,2,0.161834242728283,1,0,0,1,1,1,0,1,0,0
"X4.2",2.83700543491135,3,4,0,0.01,2,0.22140275816017,1,0,0,1,1,1,0,1,0,0
"X5.2",1.01057935573221,3,5,0,0.01,2,0.284025416687741,1,0,0,1,1,1,0,1,0,0
"X6.2",2.247584946352,3,6,0,0.01,2,0.349858807576003,1,0,0,1,1,1,0,1,0,0
"X7.2",2.62126885931381,3,7,0,0.01,2,0.419067548593257,1,0,0,1,1,1,0,1,0,0
"X8.2",4.11807999995313,3,8,0,0.01,2,0.49182469764127,1,0,0,1,1,1,0,1,0,0
"X9.2",3.34386862093675,3,9,0,0.01,2,0.568312185490169,1,0,0,1,1,1,0,1,0,0
"X10.2",2.85367280671908,3,10,0,0.01,2,0.648721270700128,1,0,0,1,1,1,0,1,0,0
"X1.3",-0.489421452956995,4,1,0,0.01,2,0.0512710963760241,1,1,0,1,1,0,0,1,1,0
"X2.3",0.531293293730933,4,2,0,0.01,2,0.105170918075648,1,1,0,1,1,0,0,1,1,0
"X3.3",0.985929077519558,4,3,0,0.01,2,0.161834242728283,1,1,0,1,1,0,0,1,1,0
"X4.3",1.12604760543129,4,4,0,0.01,2,0.22140275816017,1,1,0,1,1,0,0,1,1,0
"X5.3",1.79444617841694,4,5,0,0.01,2,0.284025416687741,1,1,0,1,1,0,0,1,1,0
"X6.3",3.52464832683893,4,6,0,0.01,2,0.349858807576003,1,1,0,1,1,0,0,1,1,0
"X7.3",1.95293147379025,4,7,0,0.01,2,0.419067548593257,1,1,0,1,1,0,0,1,1,0
"X8.3",3.10687864113076,4,8,0,0.01,2,0.49182469764127,1,1,0,1,1,0,0,1,1,0
"X9.3",3.66005702889036,4,9,0,0.01,2,0.568312185490169,1,1,0,1,1,0,0,1,1,0
"X10.3",2.71566246386551,4,10,0,0.01,2,0.648721270700128,1,1,0,1,1,0,0,1,1,0
"X1.4",0.854347348906969,5,1,0,0.01,2,0.0512710963760241,1,1,1,1,0,1,0,1,0,0
"X2.4",0.921820219727173,5,2,0,0.01,2,0.105170918075648,1,1,1,1,0,1,0,1,0,0
"X3.4",2.02591941165719,5,3,0,0.01,2,0.161834242728283,1,1,1,1,0,1,0,1,0,0
"X4.4",1.08065779929825,5,4,0,0.01,2,0.22140275816017,1,1,1,1,0,1,0,1,0,0
"X5.4",2.64958005325352,5,5,0,0.01,2,0.284025416687741,1,1,1,1,0,1,0,1,0,0
"X6.4",3.02769197609496,5,6,0,0.01,2,0.349858807576003,1,1,1,1,0,1,0,1,0,0
"X7.4",2.49510429503299,5,7,0,0.01,2,0.419067548593257,1,1,1,1,0,1,0,1,0,0
"X8.4",2.27873791727927,5,8,0,0.01,2,0.49182469764127,1,1,1,1,0,1,0,1,0,0
"X9.4",2.29041430070604,5,9,0,0.01,2,0.568312185490169,1,1,1,1,0,1,0,1,0,0
"X10.4",3.49627377600212,5,10,0,0.01,2,0.648721270700128,1,1,1,1,0,1,0,1,0,0
"X1.5",1.81340770002803,6,1,0,0.01,2,0.0512710963760241,0,0,0,1,0,1,0,1,1,1
"X2.5",0.538305381561145,6,2,0,0.01,2,0.105170918075648,0,0,0,1,0,1,0,1,1,1
"X3.5",-1.12895493844202,6,3,0,0.01,2,0.161834242728283,0,0,0,1,0,1,0,1,1,1
"X4.5",-0.126657511875322,6,4,0,0.01,2,0.22140275816017,0,0,0,1,0,1,0,1,1,1
"X5.5",1.23804009962477,6,5,1,0.01,2,0.284025416687741,0,0,0,1,0,1,0,1,1,1
"X6.5",1.76069376852179,6,6,0,0.01,2,0.349858807576003,0,0,0,1,0,1,0,1,1,1
"X7.5",1.03466669215962,6,7,0,0.01,2,0.419067548593257,0,0,0,1,0,1,0,1,1,1
"X8.5",4.45031425637936,6,8,0,0.01,2,0.49182469764127,0,0,0,1,0,1,0,1,1,1
"X9.5",1.35587094470775,6,9,0,0.01,2,0.568312185490169,0,0,0,1,0,1,0,1,1,1
"X10.5",3.0807027863778,6,10,0,0.01,2,0.648721270700128,0,0,0,1,0,1,0,1,1,1
"X1.6",1.22156567109116,7,1,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X2.6",1.19156391727222,7,2,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X3.6",0.357133872959853,7,3,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X4.6",1.22047466304265,7,4,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X5.6",-0.0403269278306639,7,5,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X6.6",-0.687925531491817,7,6,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X7.6",0.200216228465972,7,7,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X8.6",0.427679676389745,7,8,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X9.6",-1.10828952390687,7,9,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X10.6",-0.886961011348647,7,10,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,1
"X1.7",0.108891159413061,8,1,0,0.01,1,0.01,1,1,0,1,1,0,1,0,0,0
"X2.7",1.58521923138413,8,2,0,0.01,1,0.01,1,1,0,1,1,0,1,0,0,0
"X3.7",-0.595307475778434,8,3,0,0.01,1,0.01,1,1,0,1,1,0,1,0,0,0
"X4.7",0.535192868098685,8,4,1,0.01,1,0.01,1,1,0,1,1,0,1,0,0,0
"X5.7",0.177352270972962,8,5,0,0.01,1,0.01,1,1,0,1,1,0,1,0,0,0
"X6.7",1.00130171167801,8,6,0,0.01,1,0.01,1,1,0,1,1,0,1,0,0,0
"X7.7",1.24049768999987,8,7,0,0.01,1,0.01,1,1,0,1,1,0,1,0,0,0
"X8.7",1.77724963799871,8,8,0,0.01,1,0.01,1,1,0,1,1,0,1,0,0,0
"X9.7",0.867780453576669,8,9,0,0.01,1,0.01,1,1,0,1,1,0,1,0,0,0
"X10.7",-0.563959679104854,8,10,0,0.01,1,0.01,1,1,0,1,1,0,1,0,0,0
"X1.8",-1.08996324071553,9,1,0,0.01,2,0.0512710963760241,0,0,1,0,0,0,0,1,1,0
"X2.8",-0.0116564766509298,9,2,0,0.01,2,0.105170918075648,0,0,1,0,0,0,0,1,1,0
"X3.8",0.578490248228174,9,3,0,0.01,2,0.161834242728283,0,0,1,0,0,0,0,1,1,0
"X4.8",0.445951447139223,9,4,0,0.01,2,0.22140275816017,0,0,1,0,0,0,0,1,1,0
"X5.8",0.672003609859484,9,5,0,0.01,2,0.284025416687741,0,0,1,0,0,0,0,1,1,0
"X6.8",0.595866688782191,9,6,0,0.01,2,0.349858807576003,0,0,1,0,0,0,0,1,1,0
"X7.8",0.2622217587399,9,7,0,0.01,2,0.419067548593257,0,0,1,0,0,0,0,1,1,0
"X8.8",1.37674421511853,9,8,0,0.01,2,0.49182469764127,0,0,1,0,0,0,0,1,1,0
"X9.8",1.05440672258189,9,9,0,0.01,2,0.568312185490169,0,0,1,0,0,0,0,1,1,0
"X10.8",5.39791600475113,9,10,0,0.01,2,0.648721270700128,0,0,1,0,0,0,0,1,1,0
"X1.9",1.02468106944404,10,1,0,0.01,1,0.01,1,1,1,1,1,1,0,0,0,1
