"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",1.21927049608692,1,1,0,0.01,2,0.0512710963760241,1,1,1,0,0,0,0,0,1,1
"X2",-0.299143262573684,1,2,0,0.01,2,0.105170918075648,1,1,1,0,0,0,0,0,1,1
"X3",0.405455800125106,1,3,0,0.01,2,0.161834242728283,1,1,1,0,0,0,0,0,1,1
"X4",0.62703187741904,1,4,0,0.01,2,0.22140275816017,1,1,1,0,0,0,0,0,1,1
"X5",0.752764261055321,1,5,0,0.01,2,0.284025416687741,1,1,1,0,0,0,0,0,1,1
"X6",0.537058449355971,1,6,0,0.01,2,0.349858807576003,1,1,1,0,0,0,0,0,1,1
"X7",-1.42220682780552,1,7,0,0.01,2,0.419067548593257,1,1,1,0,0,0,0,0,1,1
"X8",0.414467772372931,1,8,0,0.01,2,0.49182469764127,1,1,1,0,0,0,0,0,1,1
"X9",0.301650484875681,1,9,0,0.01,2,0.568312185490169,1,1,1,0,0,0,0,0,1,1
"X10",-0.13586252815074,1,10,0,0.01,2,0.648721270700128,1,1,1,0,0,0,0,0,1,1
"X1.1",-1.90370665466981,2,1,0,0.01,1,0.01,0,0,1,0,1,1,0,1,0,0
"X2.1",0.686046316350424,2,2,0,0.01,1,0.01,0,0,1,0,1,1,0,1,0,0
"X3.1",3.88010756164102,2,3,0,0.01,1,0.01,0,0,1,0,1,1,0,1,0,0
"X4.1",0.346805880131706,2,4,0,0.01,1,0.01,0,0,1,0,1,1,0,1,0,0
"X5.1",-0.0797615476894199,2,5,0,0.01,1,0.01,0,0,1,0,1,1,0,1,0,0
"X6.1",1.37626713742059,2,6,0,0.01,1,0.01,0,0,1,0,1,1,0,1,0,0
"X7.1",-1.02283884335814,2,7,0,0.01,1,0.01,0,0,1,0,1,1,0,1,0,0
"X8.1",-1.32712597753841,2,8,0,0.01,1,0.01,0,0,1,0,1,1,0,1,0,0
"X9.1",-0.272215919838508,2,9,0,0.01,1,0.01,0,0,1,0,1,1,0,1,0,0
"X10.1",0.367115200005572,2,10,0,0.01,1,0.01,0,0,1,0,1,1,0,1,0,0
"X1.2",-0.740669403678884,3,1,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X2.2",-1.12162332416185,3,2,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X3.2",1.5546113481051,3,3,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X4.2",-2.23829154430465,3,4,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X5.2",-0.855414356244284,3,5,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X6.2",0.0665098994799096,3,6,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X7.2",0.197274383658014,3,7,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X8.2",-0.592050720028201,3,8,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X9.2",-0.378416781977153,3,9,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X10.2",0.290894851012771,3,10,0,0.01,1,0.01,1,1,1,0,1,1,0,0,0,0
"X1.3",-0.349290401870051,4,1,0,0.01,2,0.0512710963760241,1,0,0,1,0,1,1,0,1,1
"X2.3",0.409633421142483,4,2,0,0.01,2,0.105170918075648,1,0,0,1,0,1,1,0,1,1
"X3.3",0.316590451863189,4,3,0,0.01,2,0.161834242728283,1,0,0,1,0,1,1,0,1,1
"X4.3",3.69795688372201,4,4,0,0.01,2,0.22140275816017,1,0,0,1,0,1,1,0,1,1
"X5.3",0.322857201693887,4,5,0,0.01,2,0.284025416687741,1,0,0,1,0,1,1,0,1,1
"X6.3",0.35897658777859,4,6,1,0.01,2,0.349858807576003,1,0,0,1,0,1,1,0,1,1
"X7.3",0.481490337152874,4,7,0,0.01,2,0.419067548593257,1,0,0,1,0,1,1,0,1,1
"X8.3",0.745437495247708,4,8,0,0.01,2,0.49182469764127,1,0,0,1,0,1,1,0,1,1
"X9.3",-0.380314047647577,4,9,0,0.01,2,0.568312185490169,1,0,0,1,0,1,1,0,1,1
"X10.3",1.34135799829548,4,10,0,0.01,2,0.648721270700128,1,0,0,1,0,1,1,0,1,1
"X1.4",0.647079041028838,5,1,0,0.01,1,0.01,0,1,0,0,0,0,0,0,0,0
"X2.4",0.700884885112057,5,2,0,0.01,1,0.01,0,1,0,0,0,0,0,0,0,0
"X3.4",0.61260704415653,5,3,0,0.01,1,0.01,0,1,0,0,0,0,0,0,0,0
"X4.4",-0.710718188045509,5,4,0,0.01,1,0.01,0,1,0,0,0,0,0,0,0,0
"X5.4",-0.771316653689795,5,5,0,0.01,1,0.01,0,1,0,0,0,0,0,0,0,0
"X6.4",-0.411504185494796,5,6,0,0.01,1,0.01,0,1,0,0,0,0,0,0,0,0
"X7.4",-0.346318775144965,5,7,0,0.01,1,0.01,0,1,0,0,0,0,0,0,0,0
"X8.4",-0.958444144618717,5,8,0,0.01,1,0.01,0,1,0,0,0,0,0,0,0,0
"X9.4",0.832846210981315,5,9,0,0.01,1,0.01,0,1,0,0,0,0,0,0,0,0
"X10.4",0.258221446045599,5,10,0,0.01,1,0.01,0,1,0,0,0,0,0,0,0,0
"X1.5",0.814030255108769,6,1,0,0.01,1,0.01,1,0,0,0,1,0,1,0,1,1
"X2.5",-0.457407053132858,6,2,0,0.01,1,0.01,1,0,0,0,1,0,1,0,1,1
"X3.5",0.586093256125262,6,3,0,0.01,1,0.01,1,0,0,0,1,0,1,0,1,1
"X4.5",-1.8149874680072,6,4,0,0.01,1,0.01,1,0,0,0,1,0,1,0,1,1
"X5.5",-0.0107088202430079,6,5,0,0.01,1,0.01,1,0,0,0,1,0,1,0,1,1
"X6.5",2.03857323413404,6,6,0,0.01,1,0.01,1,0,0,0,1,0,1,0,1,1
"X7.5",0.246592043242755,6,7,0,0.01,1,0.01,1,0,0,0,1,0,1,0,1,1
"X8.5",-1.03143704781445,6,8,0,0.01,1,0.01,1,0,0,0,1,0,1,0,1,1
"X9.5",-0.565732763110603,6,9,0,0.01,1,0.01,1,0,0,0,1,0,1,0,1,1
"X10.5",-0.241940719541179,6,10,0,0.01,1,0.01,1,0,0,0,1,0,1,0,1,1
"X1.6",0.163113571242215,7,1,0,0.01,2,0.0512710963760241,1,1,1,0,0,0,0,0,0,0
"X2.6",0.123024431581253,7,2,0,0.01,2,0.105170918075648,1,1,1,0,0,0,0,0,0,0
"X3.6",1.67995183810265,7,3,0,0.01,2,0.161834242728283,1,1,1,0,0,0,0,0,0,0
"X4.6",0.823037676476764,7,4,0,0.01,2,0.22140275816017,1,1,1,0,0,0,0,0,0,0
"X5.6",0.81950121917008,7,5,0,0.01,2,0.284025416687741,1,1,1,0,0,0,0,0,0,0
"X6.6",0.858863908343458,7,6,0,0.01,2,0.349858807576003,1,1,1,0,0,0,0,0,0,0
"X7.6",1.35363995802263,7,7,0,0.01,2,0.419067548593257,1,1,1,0,0,0,0,0,0,0
"X8.6",1.74828442213695,7,8,0,0.01,2,0.49182469764127,1,1,1,0,0,0,0,0,0,0
"X9.6",1.52385440984017,7,9,0,0.01,2,0.568312185490169,1,1,1,0,0,0,0,0,0,0
"X10.6",1.09332326877815,7,10,0,0.01,2,0.648721270700128,1,1,1,0,0,0,0,0,0,0
