"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-1.17821233560377,1,1,0,0.01,1,0.01,0,0,1,1,1,1,0,0,0,1
"X2",-0.674518681976684,1,2,0,0.01,1,0.01,0,0,1,1,1,1,0,0,0,1
"X3",0.247553388480759,1,3,0,0.01,1,0.01,0,0,1,1,1,1,0,0,0,1
"X4",1.55432396754706,1,4,0,0.01,1,0.01,0,0,1,1,1,1,0,0,0,1
"X5",1.02217684290056,1,5,1,0.01,1,0.01,0,0,1,1,1,1,0,0,0,1
"X6",1.1642493597236,1,6,0,0.01,1,0.01,0,0,1,1,1,1,0,0,0,1
"X7",-0.235315180669413,1,7,0,0.01,1,0.01,0,0,1,1,1,1,0,0,0,1
"X8",0.772976959197201,1,8,0,0.01,1,0.01,0,0,1,1,1,1,0,0,0,1
"X9",-1.20120116950413,1,9,0,0.01,1,0.01,0,0,1,1,1,1,0,0,0,1
"X10",-1.97139602091992,1,10,0,0.01,1,0.01,0,0,1,1,1,1,0,0,0,1
"X1.1",1.44777832382093,2,1,0,0.01,1,0.01,0,1,1,1,0,1,1,0,1,0
"X2.1",-1.04625802192816,2,2,0,0.01,1,0.01,0,1,1,1,0,1,1,0,1,0
"X3.1",-2.73206564019433,2,3,0,0.01,1,0.01,0,1,1,1,0,1,1,0,1,0
"X4.1",-0.069880162851404,2,4,0,0.01,1,0.01,0,1,1,1,0,1,1,0,1,0
"X5.1",0.0422700564722096,2,5,0,0.01,1,0.01,0,1,1,1,0,1,1,0,1,0
"X6.1",-0.149862461473555,2,6,0,0.01,1,0.01,0,1,1,1,0,1,1,0,1,0
"X7.1",-0.515562977938178,2,7,0,0.01,1,0.01,0,1,1,1,0,1,1,0,1,0
"X8.1",1.55127835629564,2,8,0,0.01,1,0.01,0,1,1,1,0,1,1,0,1,0
"X9.1",1.6508196065217,2,9,0,0.01,1,0.01,0,1,1,1,0,1,1,0,1,0
"X10.1",-1.37125649917578,2,10,0,0.01,1,0.01,0,1,1,1,0,1,1,0,1,0
"X1.2",0.0403691414959359,3,1,0,0.01,1,0.01,1,1,0,1,0,1,0,0,0,1
"X2.2",-2.20414088520396,3,2,0,0.01,1,0.01,1,1,0,1,0,1,0,0,0,1
"X3.2",-0.245573221638533,3,3,0,0.01,1,0.01,1,1,0,1,0,1,0,0,0,1
"X4.2",1.38429298364811,3,4,0,0.01,1,0.01,1,1,0,1,0,1,0,0,0,1
"X5.2",0.38961657262501,3,5,0,0.01,1,0.01,1,1,0,1,0,1,0,0,0,1
"X6.2",0.931532495895966,3,6,0,0.01,1,0.01,1,1,0,1,0,1,0,0,0,1
"X7.2",-0.911888474095606,3,7,0,0.01,1,0.01,1,1,0,1,0,1,0,0,0,1
"X8.2",0.622367177691034,3,8,0,0.01,1,0.01,1,1,0,1,0,1,0,0,0,1
"X9.2",0.512401387004642,3,9,0,0.01,1,0.01,1,1,0,1,0,1,0,0,0,1
"X10.2",-0.504092786664322,3,10,0,0.01,1,0.01,1,1,0,1,0,1,0,0,0,1
"X1.3",0.133956841306892,4,1,0,0.01,1,0.01,0,1,0,0,1,0,0,1,0,0
"X2.3",-2.07705014618462,4,2,0,0.01,1,0.01,0,1,0,0,1,0,0,1,0,0
"X3.3",-0.270278336676568,4,3,0,0.01,1,0.01,0,1,0,0,1,0,0,1,0,0
"X4.3",-1.56839697274203,4,4,0,0.01,1,0.01,0,1,0,0,1,0,0,1,0,0
"X5.3",-0.861744868911606,4,5,0,0.01,1,0.01,0,1,0,0,1,0,0,1,0,0
"X6.3",1.80873506154688,4,6,0,0.01,1,0.01,0,1,0,0,1,0,0,1,0,0
"X7.3",-0.836811308949073,4,7,0,0.01,1,0.01,0,1,0,0,1,0,0,1,0,0
"X8.3",-1.53841250798008,4,8,0,0.01,1,0.01,0,1,0,0,1,0,0,1,0,0
"X9.3",-0.770992327802638,4,9,0,0.01,1,0.01,0,1,0,0,1,0,0,1,0,0
"X10.3",-0.976688770902219,4,10,0,0.01,1,0.01,0,1,0,0,1,0,0,1,0,0
