"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-1.31963784597033,1,1,0,0.01,2,0.0512710963760241,1,1,1,0,1,1,0,1,0,1
"X2",-0.309401506024225,1,2,0,0.01,2,0.105170918075648,1,1,1,0,1,1,0,1,0,1
"X3",-1.04167874138489,1,3,0,0.01,2,0.161834242728283,1,1,1,0,1,1,0,1,0,1
"X4",0.889537971661731,1,4,0,0.01,2,0.22140275816017,1,1,1,0,1,1,0,1,0,1
"X5",-0.390583993637843,1,5,1,0.01,2,0.284025416687741,1,1,1,0,1,1,0,1,0,1
"X6",-0.645631943221601,1,6,0,0.01,2,0.349858807576003,1,1,1,0,1,1,0,1,0,1
"X7",0.46830466150823,1,7,0,0.01,2,0.419067548593257,1,1,1,0,1,1,0,1,0,1
"X8",0.837033473988069,1,8,0,0.01,2,0.49182469764127,1,1,1,0,1,1,0,1,0,1
"X9",0.0265222972321861,1,9,0,0.01,2,0.568312185490169,1,1,1,0,1,1,0,1,0,1
"X10",0.682141976835573,1,10,0,0.01,2,0.648721270700128,1,1,1,0,1,1,0,1,0,1
"X1.1",-3.04734538708565,2,1,0,0.01,2,0.0512710963760241,1,0,1,0,0,1,0,1,1,0
"X2.1",-1.29685411741817,2,2,0,0.01,2,0.105170918075648,1,0,1,0,0,1,0,1,1,0
"X3.1",1.08811795032151,2,3,0,0.01,2,0.161834242728283,1,0,1,0,0,1,0,1,1,0
"X4.1",-0.123445555957765,2,4,0,0.01,2,0.22140275816017,1,0,1,0,0,1,0,1,1,0
"X5.1",0.357758197538695,2,5,0,0.01,2,0.284025416687741,1,0,1,0,0,1,0,1,1,0
"X6.1",-1.0851171188401,2,6,0,0.01,2,0.349858807576003,1,0,1,0,0,1,0,1,1,0
"X7.1",-0.720789951340709,2,7,0,0.01,2,0.419067548593257,1,0,1,0,0,1,0,1,1,0
"X8.1",-0.172145512189178,2,8,0,0.01,2,0.49182469764127,1,0,1,0,0,1,0,1,1,0
"X9.1",-0.204630600925355,2,9,0,0.01,2,0.568312185490169,1,0,1,0,0,1,0,1,1,0
"X10.1",1.45321770174637,2,10,0,0.01,2,0.648721270700128,1,0,1,0,0,1,0,1,1,0
"X1.2",0.52761298432358,3,1,0,0.01,2,0.0512710963760241,0,0,1,0,0,1,0,1,1,1
"X2.2",-0.49617718268007,3,2,0,0.01,2,0.105170918075648,0,0,1,0,0,1,0,1,1,1
"X3.2",1.11091262604703,3,3,0,0.01,2,0.161834242728283,0,0,1,0,0,1,0,1,1,1
"X4.2",-1.1672832155328,3,4,0,0.01,2,0.22140275816017,0,0,1,0,0,1,0,1,1,1
"X5.2",-1.37470475642871,3,5,0,0.01,2,0.284025416687741,0,0,1,0,0,1,0,1,1,1
"X6.2",0.652552367449853,3,6,0,0.01,2,0.349858807576003,0,0,1,0,0,1,0,1,1,1
"X7.2",-0.443076403942782,3,7,0,0.01,2,0.419067548593257,0,0,1,0,0,1,0,1,1,1
"X8.2",-0.644482483949619,3,8,0,0.01,2,0.49182469764127,0,0,1,0,0,1,0,1,1,1
"X9.2",0.595462980872003,3,9,0,0.01,2,0.568312185490169,0,0,1,0,0,1,0,1,1,1
"X10.2",-0.0372713850972496,3,10,0,0.01,2,0.648721270700128,0,0,1,0,0,1,0,1,1,1
"X1.3",0.169586302054664,4,1,0,0.01,1,0.01,0,0,0,0,0,0,0,1,1,0
"X2.3",-0.456869883294859,4,2,0,0.01,1,0.01,0,0,0,0,0,0,0,1,1,0
"X3.3",-0.0404567166214863,4,3,0,0.01,1,0.01,0,0,0,0,0,0,0,1,1,0
"X4.3",0.0569923810227206,4,4,0,0.01,1,0.01,0,0,0,0,0,0,0,1,1,0
"X5.3",-2.45318363641529,4,5,0,0.01,1,0.01,0,0,0,0,0,0,0,1,1,0
"X6.3",0.0867818356551935,4,6,0,0.01,1,0.01,0,0,0,0,0,0,0,1,1,0
"X7.3",-0.540329691577698,4,7,0,0.01,1,0.01,0,0,0,0,0,0,0,1,1,0
"X8.3",-0.818556519498702,4,8,0,0.01,1,0.01,0,0,0,0,0,0,0,1,1,0
"X9.3",-1.28592361170074,4,9,0,0.01,1,0.01,0,0,0,0,0,0,0,1,1,0
"X10.3",-0.553026709317782,4,10,0,0.01,1,0.01,0,0,0,0,0,0,0,1,1,0
"X1.4",-0.744904201831689,5,1,0,0.01,2,0.0512710963760241,0,1,0,1,1,1,1,0,1,1
"X2.4",-1.00466668314386,5,2,0,0.01,2,0.105170918075648,0,1,0,1,1,1,1,0,1,1
"X3.4",0.619261416255439,5,3,0,0.01,2,0.161834242728283,0,1,0,1,1,1,1,0,1,1
"X4.4",0.728662763622275,5,4,0,0.01,2,0.22140275816017,0,1,0,1,1,1,1,0,1,1
"X5.4",0.757954367728068,5,5,0,0.01,2,0.284025416687741,0,1,0,1,1,1,1,0,1,1
"X6.4",2.23882693799115,5,6,0,0.01,2,0.349858807576003,0,1,0,1,1,1,1,0,1,1
"X7.4",-0.737530852205513,5,7,0,0.01,2,0.419067548593257,0,1,0,1,1,1,1,0,1,1
"X8.4",1.94038401304409,5,8,0,0.01,2,0.49182469764127,0,1,0,1,1,1,1,0,1,1
"X9.4",2.19488940048589,5,9,0,0.01,2,0.568312185490169,0,1,0,1,1,1,1,0,1,1
"X10.4",0.305364699188593,5,10,0,0.01,2,0.648721270700128,0,1,0,1,1,1,1,0,1,1
"X1.5",0.410038569825424,6,1,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X2.5",-0.375481300388026,6,2,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X3.5",-0.708079702087336,6,3,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X4.5",-0.545591470909256,6,4,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X5.5",0.503529512015605,6,5,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X6.5",-0.93338913530121,6,6,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X7.5",-1.00193576153009,6,7,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X8.5",-0.597275883787893,6,8,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X9.5",-0.811192389257774,6,9,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X10.5",0.0753880453524465,6,10,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,1
"X1.6",2.05986670802969,7,1,0,0.01,1,0.01,0,0,1,0,0,1,0,1,0,1
"X2.6",1.33747085446449,7,2,0,0.01,1,0.01,0,0,1,0,0,1,0,1,0,1
"X3.6",-1.28926575386954,7,3,0,0.01,1,0.01,0,0,1,0,0,1,0,1,0,1
"X4.6",-0.786451573488868,7,4,0,0.01,1,0.01,0,0,1,0,0,1,0,1,0,1
