"Y","i","t","alphai","gi","alpha_gi","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Tr","lead1","lead2","lead3","lead4","lead5","lag1","lag2","lag3","lag4","lag5"
-0.883094026461932,1,1,0,1,0.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.868972421219741,1,2,0,1,0.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.21816724437016,1,3,0,1,0.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.03736223510188,1,4,0,1,0.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.200556484344083,1,5,0,1,0.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.730463518649473,1,6,0,1,0.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.904778070653557,1,7,0,1,0.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.295700413911624,1,8,0,1,0.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.50848293734328,1,9,0,1,0.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.262727237682463,1,10,0,1,0.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.51723304072872,2,1,0,3,0.127496851579376,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1.74376848256897,2,2,0,3,0.271249150321405,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.574902898592986,2,3,0,3,0.43332941456034,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.34975579696366,2,4,0,3,0.616074402192893,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5.66533942132365,2,5,0,3,0.822118800390509,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
4.47150191722183,2,6,0,3,1.05443321064389,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7.29578974548417,2,7,0,3,1.31636697678109,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6.41803351911867,2,8,0,3,1.61169647342312,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9.08870264680472,2,9,0,3,1.94467955106552,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
12.0728331370662,2,10,0,3,2.32011692273655,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2.07750839993891,3,1,0,2,0.0512710963760241,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.46516526980153,3,2,0,2,0.105170918075648,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.639948732534882,3,3,0,2,0.161834242728283,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.164607408848564,3,4,0,2,0.22140275816017,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55135403039303,3,5,0,2,0.284025416687741,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.37351162327566,3,6,0,2,0.349858807576003,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.39205314078147,3,7,0,2,0.419067548593257,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2.34880609723013,3,8,0,2,0.49182469764127,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4.05730747725666,3,9,0,2,0.568312185490169,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2.79741199048978,3,10,0,2,0.648721270700128,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.293258906565027,4,1,0,2,0.0512710963760241,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.67916047900267,4,2,0,2,0.105170918075648,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.99959678679467,4,3,0,2,0.161834242728283,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.39831153872485,4,4,0,2,0.22140275816017,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.68535543654764,4,5,0,2,0.284025416687741,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.278955516771194,4,6,0,2,0.349858807576003,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.78193023245941,4,7,0,2,0.419067548593257,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.18014812338504,4,8,0,2,0.49182469764127,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.34355937151422,4,9,0,2,0.568312185490169,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
