"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.569226033136404,1,1,0,0.01,1,0.01,1,1,0,1,1,1,1,1,0,0
"X2",1.17055216632571,1,2,0,0.01,1,0.01,1,1,0,1,1,1,1,1,0,0
"X3",0.888159387200043,1,3,0,0.01,1,0.01,1,1,0,1,1,1,1,1,0,0
"X4",0.342208220869184,1,4,0,0.01,1,0.01,1,1,0,1,1,1,1,1,0,0
"X5",-1.96624962196411,1,5,0,0.01,1,0.01,1,1,0,1,1,1,1,1,0,0
"X6",1.17888477301629,1,6,0,0.01,1,0.01,1,1,0,1,1,1,1,1,0,0
"X7",-0.459345804350907,1,7,0,0.01,1,0.01,1,1,0,1,1,1,1,1,0,0
"X8",0.295352159319993,1,8,0,0.01,1,0.01,1,1,0,1,1,1,1,1,0,0
"X9",0.76341281702945,1,9,0,0.01,1,0.01,1,1,0,1,1,1,1,1,0,0
"X10",0.393536295263144,1,10,0,0.01,1,0.01,1,1,0,1,1,1,1,1,0,0
"X1.1",-0.672611500409586,2,1,0,0.01,2,0.0512710963760241,0,0,1,0,1,1,1,0,1,1
"X2.1",-0.252447609373936,2,2,0,0.01,2,0.105170918075648,0,0,1,0,1,1,1,0,1,1
"X3.1",-1.08187740894186,2,3,0,0.01,2,0.161834242728283,0,0,1,0,1,1,1,0,1,1
"X4.1",-0.00861418919407389,2,4,0,0.01,2,0.22140275816017,0,0,1,0,1,1,1,0,1,1
"X5.1",-0.381406570673833,2,5,0,0.01,2,0.284025416687741,0,0,1,0,1,1,1,0,1,1
"X6.1",0.19444901902669,2,6,0,0.01,2,0.349858807576003,0,0,1,0,1,1,1,0,1,1
"X7.1",2.48076156244749,2,7,0,0.01,2,0.419067548593257,0,0,1,0,1,1,1,0,1,1
"X8.1",0.900191670181432,2,8,0,0.01,2,0.49182469764127,0,0,1,0,1,1,1,0,1,1
"X9.1",0.675800521797661,2,9,0,0.01,2,0.568312185490169,0,0,1,0,1,1,1,0,1,1
"X10.1",0.798081126609876,2,10,0,0.01,2,0.648721270700128,0,0,1,0,1,1,1,0,1,1
"X1.2",0.930498892351385,3,1,0,0.01,2,0.0512710963760241,1,0,0,0,1,0,1,0,0,1
"X2.2",-1.26499839822245,3,2,0,0.01,2,0.105170918075648,1,0,0,0,1,0,1,0,0,1
"X3.2",1.53355334237709,3,3,0,0.01,2,0.161834242728283,1,0,0,0,1,0,1,0,0,1
"X4.2",0.782196566519351,3,4,0,0.01,2,0.22140275816017,1,0,0,0,1,0,1,0,0,1
