"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.992437579936994,1,1,0,0.01,2,0.0512710963760241,0,0,0,0,0,1,0,1,1,1
"X2",1.35457721658294,1,2,0,0.01,2,0.105170918075648,0,0,0,0,0,1,0,1,1,1
"X3",0.101394676153872,1,3,0,0.01,2,0.161834242728283,0,0,0,0,0,1,0,1,1,1
"X4",-1.3806525631241,1,4,0,0.01,2,0.22140275816017,0,0,0,0,0,1,0,1,1,1
"X5",-0.323076490709247,1,5,0,0.01,2,0.284025416687741,0,0,0,0,0,1,0,1,1,1
"X6",-0.107706038510575,1,6,0,0.01,2,0.349858807576003,0,0,0,0,0,1,0,1,1,1
"X7",-0.862282784119728,1,7,1,0.01,2,0.419067548593257,0,0,0,0,0,1,0,1,1,1
"X8",1.60993965440792,1,8,0,0.01,2,0.49182469764127,0,0,0,0,0,1,0,1,1,1
"X9",0.902211210931687,1,9,0,0.01,2,0.568312185490169,0,0,0,0,0,1,0,1,1,1
"X10",0.436503464522659,1,10,0,0.01,2,0.648721270700128,0,0,0,0,0,1,0,1,1,1
"X1.1",-0.218401081091725,2,1,0,0.01,2,0.0512710963760241,0,1,0,0,0,0,1,1,0,0
"X2.1",-0.171316978531926,2,2,0,0.01,2,0.105170918075648,0,1,0,0,0,0,1,1,0,0
"X3.1",-0.42836138084351,2,3,0,0.01,2,0.161834242728283,0,1,0,0,0,0,1,1,0,0
"X4.1",1.0106921565407,2,4,0,0.01,2,0.22140275816017,0,1,0,0,0,0,1,1,0,0
"X5.1",-0.137519996945952,2,5,0,0.01,2,0.284025416687741,0,1,0,0,0,0,1,1,0,0
"X6.1",0.420036784721639,2,6,0,0.01,2,0.349858807576003,0,1,0,0,0,0,1,1,0,0
"X7.1",1.03820420400303,2,7,0,0.01,2,0.419067548593257,0,1,0,0,0,0,1,1,0,0
"X8.1",-0.555536766060438,2,8,0,0.01,2,0.49182469764127,0,1,0,0,0,0,1,1,0,0
"X9.1",0.722360721191083,2,9,0,0.01,2,0.568312185490169,0,1,0,0,0,0,1,1,0,0
"X10.1",1.27126812204465,2,10,0,0.01,2,0.648721270700128,0,1,0,0,0,0,1,1,0,0
"X1.2",1.00499155176588,3,1,0,0.01,2,0.0512710963760241,1,0,0,1,0,1,1,1,0,1
"X2.2",0.460706230518793,3,2,0,0.01,2,0.105170918075648,1,0,0,1,0,1,1,1,0,1
"X3.2",1.033453336267,3,3,0,0.01,2,0.161834242728283,1,0,0,1,0,1,1,1,0,1
"X4.2",1.69165890717227,3,4,0,0.01,2,0.22140275816017,1,0,0,1,0,1,1,1,0,1
"X5.2",0.717255515246263,3,5,0,0.01,2,0.284025416687741,1,0,0,1,0,1,1,1,0,1
"X6.2",0.290618438853436,3,6,0,0.01,2,0.349858807576003,1,0,0,1,0,1,1,1,0,1
"X7.2",1.23095810071234,3,7,0,0.01,2,0.419067548593257,1,0,0,1,0,1,1,1,0,1
"X8.2",1.46858273742798,3,8,0,0.01,2,0.49182469764127,1,0,0,1,0,1,1,1,0,1
"X9.2",-0.116343167669663,3,9,0,0.01,2,0.568312185490169,1,0,0,1,0,1,1,1,0,1
"X10.2",1.07774804208691,3,10,0,0.01,2,0.648721270700128,1,0,0,1,0,1,1,1,0,1
"X1.3",1.8097243193688,4,1,0,0.01,1,0.01,1,1,0,0,1,0,0,1,0,1
"X2.3",0.225575658533526,4,2,1,0.01,1,0.01,1,1,0,0,1,0,0,1,0,1
"X3.3",-0.0738869700255736,4,3,0,0.01,1,0.01,1,1,0,0,1,0,0,1,0,1
