"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.535214614128816,1,1,0,0.01,2,0.0512710963760241,0,1,1,1,0,1,0,0,0,1
"X2",0.0426357165884063,1,2,0,0.01,2,0.105170918075648,0,1,1,1,0,1,0,0,0,1
"X3",1.18233460971618,1,3,0,0.01,2,0.161834242728283,0,1,1,1,0,1,0,0,0,1
"X4",-1.66793937227358,1,4,0,0.01,2,0.22140275816017,0,1,1,1,0,1,0,0,0,1
"X5",-0.0817870772586485,1,5,0,0.01,2,0.284025416687741,0,1,1,1,0,1,0,0,0,1
"X6",-0.84825694928126,1,6,0,0.01,2,0.349858807576003,0,1,1,1,0,1,0,0,0,1
"X7",0.914077994873377,1,7,0,0.01,2,0.419067548593257,0,1,1,1,0,1,0,0,0,1
"X8",-0.240344095648654,1,8,0,0.01,2,0.49182469764127,0,1,1,1,0,1,0,0,0,1
"X9",0.648789799742574,1,9,0,0.01,2,0.568312185490169,0,1,1,1,0,1,0,0,0,1
"X10",1.54651909044057,1,10,0,0.01,2,0.648721270700128,0,1,1,1,0,1,0,0,0,1
"X1.1",-1.86697452722375,2,1,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X2.1",0.474451160950296,2,2,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X3.1",-0.0791087722810037,2,3,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X4.1",-1.02177200073408,2,4,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X5.1",1.30389777675767,2,5,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X6.1",1.41804298095125,2,6,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X7.1",0.699942771673441,2,7,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X8.1",-0.75127382845734,2,8,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X9.1",0.140933489758081,2,9,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X10.1",0.445361338551628,2,10,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,0
"X1.2",-0.850995214144095,3,1,0,0.01,1,0.01,0,1,1,0,0,0,1,0,1,0
"X2.2",-1.23732862640078,3,2,1,0.01,1,0.01,0,1,1,0,0,0,1,0,1,0
"X3.2",0.606717838621331,3,3,0,0.01,1,0.01,0,1,1,0,0,0,1,0,1,0
"X4.2",-0.334501577528562,3,4,0,0.01,1,0.01,0,1,1,0,0,0,1,0,1,0
"X5.2",0.622944015555412,3,5,0,0.01,1,0.01,0,1,1,0,0,0,1,0,1,0
"X6.2",-1.34710528346404,3,6,0,0.01,1,0.01,0,1,1,0,0,0,1,0,1,0
"X7.2",-0.267896890615829,3,7,0,0.01,1,0.01,0,1,1,0,0,0,1,0,1,0
"X8.2",0.904082227599258,3,8,0,0.01,1,0.01,0,1,1,0,0,0,1,0,1,0
"X9.2",0.119930928298885,3,9,0,0.01,1,0.01,0,1,1,0,0,0,1,0,1,0
"X10.2",-1.39683172469249,3,10,0,0.01,1,0.01,0,1,1,0,0,0,1,0,1,0
"X1.3",0.839586298922963,4,1,0,0.01,1,0.01,0,0,0,1,1,1,1,0,1,0
"X2.3",0.86856940687136,4,2,0,0.01,1,0.01,0,0,0,1,1,1,1,0,1,0
"X3.3",1.2931831424617,4,3,0,0.01,1,0.01,0,0,0,1,1,1,1,0,1,0
"X4.3",-0.164193742451325,4,4,0,0.01,1,0.01,0,0,0,1,1,1,1,0,1,0
"X5.3",-1.17654007815923,4,5,0,0.01,1,0.01,0,0,0,1,1,1,1,0,1,0
"X6.3",1.38309865712679,4,6,0,0.01,1,0.01,0,0,0,1,1,1,1,0,1,0
"X7.3",0.252623239126235,4,7,0,0.01,1,0.01,0,0,0,1,1,1,1,0,1,0
"X8.3",2.28738927261098,4,8,0,0.01,1,0.01,0,0,0,1,1,1,1,0,1,0
"X9.3",1.21847623672585,4,9,0,0.01,1,0.01,0,0,0,1,1,1,1,0,1,0
"X10.3",-0.694240944208105,4,10,0,0.01,1,0.01,0,0,0,1,1,1,1,0,1,0
"X1.4",-0.389356397542802,5,1,0,0.01,2,0.0512710963760241,1,1,1,1,1,1,1,1,0,0
"X2.4",2.79834790512182,5,2,0,0.01,2,0.105170918075648,1,1,1,1,1,1,1,1,0,0
"X3.4",2.47492984739965,5,3,0,0.01,2,0.161834242728283,1,1,1,1,1,1,1,1,0,0
"X4.4",1.30780087807691,5,4,0,0.01,2,0.22140275816017,1,1,1,1,1,1,1,1,0,0
"X5.4",0.472501895572006,5,5,0,0.01,2,0.284025416687741,1,1,1,1,1,1,1,1,0,0
"X6.4",-1.07035122164351,5,6,0,0.01,2,0.349858807576003,1,1,1,1,1,1,1,1,0,0
"X7.4",0.849348307155003,5,7,0,0.01,2,0.419067548593257,1,1,1,1,1,1,1,1,0,0
"X8.4",0.522163214075474,5,8,0,0.01,2,0.49182469764127,1,1,1,1,1,1,1,1,0,0
"X9.4",2.05044494161786,5,9,0,0.01,2,0.568312185490169,1,1,1,1,1,1,1,1,0,0
"X10.4",0.501364176035981,5,10,0,0.01,2,0.648721270700128,1,1,1,1,1,1,1,1,0,0
"X1.5",-0.304430351349001,6,1,0,0.01,1,0.01,0,1,1,0,1,0,1,1,0,1
"X2.5",0.550436541782087,6,2,0,0.01,1,0.01,0,1,1,0,1,0,1,1,0,1
"X3.5",-0.506388229974067,6,3,0,0.01,1,0.01,0,1,1,0,1,0,1,1,0,1
"X4.5",0.0825164207020444,6,4,0,0.01,1,0.01,0,1,1,0,1,0,1,1,0,1
"X5.5",-2.93567186476606,6,5,0,0.01,1,0.01,0,1,1,0,1,0,1,1,0,1
"X6.5",0.346150899802421,6,6,0,0.01,1,0.01,0,1,1,0,1,0,1,1,0,1
"X7.5",1.27626190286428,6,7,0,0.01,1,0.01,0,1,1,0,1,0,1,1,0,1
"X8.5",0.612819970611138,6,8,0,0.01,1,0.01,0,1,1,0,1,0,1,1,0,1
"X9.5",-0.314987618367505,6,9,0,0.01,1,0.01,0,1,1,0,1,0,1,1,0,1
"X10.5",0.568279476359193,6,10,0,0.01,1,0.01,0,1,1,0,1,0,1,1,0,1
"X1.6",-0.450801357544607,7,1,0,0.01,2,0.0512710963760241,0,0,0,1,0,1,0,0,1,1
"X2.6",1.35669917258247,7,2,0,0.01,2,0.105170918075648,0,0,0,1,0,1,0,0,1,1
