"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.018795623692202,1,1,0,0.01,1,0.01,1,0,1,0,1,1,0,0,0,1
"X2",-0.552836760484721,1,2,0,0.01,1,0.01,1,0,1,0,1,1,0,0,0,1
"X3",-0.773330481792726,1,3,0,0.01,1,0.01,1,0,1,0,1,1,0,0,0,1
"X4",-0.733032854476458,1,4,0,0.01,1,0.01,1,0,1,0,1,1,0,0,0,1
"X5",0.151214207472015,1,5,0,0.01,1,0.01,1,0,1,0,1,1,0,0,0,1
"X6",0.0826910256535447,1,6,0,0.01,1,0.01,1,0,1,0,1,1,0,0,0,1
"X7",-0.339034855894679,1,7,0,0.01,1,0.01,1,0,1,0,1,1,0,0,0,1
"X8",-1.82114326354034,1,8,0,0.01,1,0.01,1,0,1,0,1,1,0,0,0,1
"X9",0.393651071578271,1,9,0,0.01,1,0.01,1,0,1,0,1,1,0,0,0,1
"X10",0.516492176627577,1,10,0,0.01,1,0.01,1,0,1,0,1,1,0,0,0,1
"X1.1",0.062876156529321,2,1,0,0.01,1,0.01,0,1,1,1,1,1,1,1,1,0
"X2.1",-0.20914821574278,2,2,0,0.01,1,0.01,0,1,1,1,1,1,1,1,1,0
"X3.1",-0.425931239662837,2,3,0,0.01,1,0.01,0,1,1,1,1,1,1,1,1,0
"X4.1",0.0646449310320776,2,4,0,0.01,1,0.01,0,1,1,1,1,1,1,1,1,0
"X5.1",0.668205821048236,2,5,0,0.01,1,0.01,0,1,1,1,1,1,1,1,1,0
"X6.1",0.132152538887439,2,6,0,0.01,1,0.01,0,1,1,1,1,1,1,1,1,0
"X7.1",0.557344525933277,2,7,0,0.01,1,0.01,0,1,1,1,1,1,1,1,1,0
"X8.1",0.426058075093998,2,8,0,0.01,1,0.01,0,1,1,1,1,1,1,1,1,0
"X9.1",1.01438375048811,2,9,0,0.01,1,0.01,0,1,1,1,1,1,1,1,1,0
"X10.1",-0.784104635270819,2,10,0,0.01,1,0.01,0,1,1,1,1,1,1,1,1,0
"X1.2",0.433738901592691,3,1,0,0.01,1,0.01,0,0,1,1,0,1,0,0,1,0
"X2.2",-0.279004643807022,3,2,0,0.01,1,0.01,0,0,1,1,0,1,0,0,1,0
"X3.2",1.1630028471874,3,3,0,0.01,1,0.01,0,0,1,1,0,1,0,0,1,0
"X4.2",0.647589737302119,3,4,0,0.01,1,0.01,0,0,1,1,0,1,0,0,1,0
