"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.324081996264388,1,1,0,0.01,1,0.01,0,1,0,1,0,1,1,1,0,1
"X2",-0.612863361247161,1,2,0,0.01,1,0.01,0,1,0,1,0,1,1,1,0,1
"X3",-0.856806089166155,1,3,0,0.01,1,0.01,0,1,0,1,0,1,1,1,0,1
"X4",-0.355515462988717,1,4,0,0.01,1,0.01,0,1,0,1,0,1,1,1,0,1
"X5",0.332450788208478,1,5,0,0.01,1,0.01,0,1,0,1,0,1,1,1,0,1
"X6",2.21000029724472,1,6,0,0.01,1,0.01,0,1,0,1,0,1,1,1,0,1
"X7",-0.422431963885642,1,7,0,0.01,1,0.01,0,1,0,1,0,1,1,1,0,1
"X8",-0.967670380848757,1,8,0,0.01,1,0.01,0,1,0,1,0,1,1,1,0,1
"X9",0.982553117004065,1,9,0,0.01,1,0.01,0,1,0,1,0,1,1,1,0,1
"X10",0.213927851580568,1,10,0,0.01,1,0.01,0,1,0,1,0,1,1,1,0,1
"X1.1",-1.04950207768334,2,1,0,0.01,1,0.01,1,1,0,0,1,1,1,0,1,0
"X2.1",3.15077467651203,2,2,0,0.01,1,0.01,1,1,0,0,1,1,1,0,1,0
"X3.1",-0.470337972169824,2,3,0,0.01,1,0.01,1,1,0,0,1,1,1,0,1,0
"X4.1",-0.270812982307295,2,4,0,0.01,1,0.01,1,1,0,0,1,1,1,0,1,0
"X5.1",1.44133333061533,2,5,0,0.01,1,0.01,1,1,0,0,1,1,1,0,1,0
"X6.1",0.335023195647492,2,6,0,0.01,1,0.01,1,1,0,0,1,1,1,0,1,0
"X7.1",0.894971170948104,2,7,0,0.01,1,0.01,1,1,0,0,1,1,1,0,1,0
"X8.1",1.28435993148538,2,8,0,0.01,1,0.01,1,1,0,0,1,1,1,0,1,0
"X9.1",1.31146100169575,2,9,0,0.01,1,0.01,1,1,0,0,1,1,1,0,1,0
"X10.1",-0.347889749697901,2,10,0,0.01,1,0.01,1,1,0,0,1,1,1,0,1,0
"X1.2",-0.552361753141375,3,1,0,0.01,1,0.01,0,1,0,0,1,1,0,0,0,0
"X2.2",1.4237443225465,3,2,0,0.01,1,0.01,0,1,0,0,1,1,0,0,0,0
"X3.2",0.722761725227853,3,3,0,0.01,1,0.01,0,1,0,0,1,1,0,0,0,0
"X4.2",1.31594487767755,3,4,0,0.01,1,0.01,0,1,0,0,1,1,0,0,0,0
"X5.2",1.06046610850223,3,5,0,0.01,1,0.01,0,1,0,0,1,1,0,0,0,0
"X6.2",-1.20759690552023,3,6,0,0.01,1,0.01,0,1,0,0,1,1,0,0,0,0
"X7.2",0.339810074299219,3,7,0,0.01,1,0.01,0,1,0,0,1,1,0,0,0,0
"X8.2",-0.976724856555153,3,8,0,0.01,1,0.01,0,1,0,0,1,1,0,0,0,0
"X9.2",1.33402982000705,3,9,0,0.01,1,0.01,0,1,0,0,1,1,0,0,0,0
"X10.2",-0.60095095912152,3,10,0,0.01,1,0.01,0,1,0,0,1,1,0,0,0,0
"X1.3",-1.11102668019599,4,1,1,0.01,1,0.01,0,1,0,0,1,1,0,1,0,1
"X2.3",-0.414683260535534,4,2,0,0.01,1,0.01,0,1,0,0,1,1,0,1,0,1
"X3.3",-0.181826878783483,4,3,0,0.01,1,0.01,0,1,0,0,1,1,0,1,0,1
"X4.3",-0.500444021301302,4,4,0,0.01,1,0.01,0,1,0,0,1,1,0,1,0,1
"X5.3",-0.875101869658309,4,5,0,0.01,1,0.01,0,1,0,0,1,1,0,1,0,1
"X6.3",-0.501269348162557,4,6,0,0.01,1,0.01,0,1,0,0,1,1,0,1,0,1
"X7.3",0.587723906156262,4,7,0,0.01,1,0.01,0,1,0,0,1,1,0,1,0,1
"X8.3",0.136673740054035,4,8,0,0.01,1,0.01,0,1,0,0,1,1,0,1,0,1
"X9.3",-0.815270245387666,4,9,0,0.01,1,0.01,0,1,0,0,1,1,0,1,0,1
"X10.3",0.959584210519617,4,10,0,0.01,1,0.01,0,1,0,0,1,1,0,1,0,1
"X1.4",0.404970434149355,5,1,0,0.01,2,0.0512710963760241,0,0,0,0,1,1,1,1,1,0
"X2.4",1.37298439183076,5,2,0,0.01,2,0.105170918075648,0,0,0,0,1,1,1,1,1,0
"X3.4",1.50821818952349,5,3,0,0.01,2,0.161834242728283,0,0,0,0,1,1,1,1,1,0
"X4.4",0.691580188759598,5,4,0,0.01,2,0.22140275816017,0,0,0,0,1,1,1,1,1,0
"X5.4",0.455636413083106,5,5,0,0.01,2,0.284025416687741,0,0,0,0,1,1,1,1,1,0
"X6.4",0.887828897095019,5,6,0,0.01,2,0.349858807576003,0,0,0,0,1,1,1,1,1,0
"X7.4",-0.601663170114345,5,7,0,0.01,2,0.419067548593257,0,0,0,0,1,1,1,1,1,0
"X8.4",0.41825279162485,5,8,0,0.01,2,0.49182469764127,0,0,0,0,1,1,1,1,1,0
"X9.4",-0.296066740966964,5,9,0,0.01,2,0.568312185490169,0,0,0,0,1,1,1,1,1,0
"X10.4",0.687225433266022,5,10,0,0.01,2,0.648721270700128,0,0,0,0,1,1,1,1,1,0
"X1.5",-0.0784041093533778,6,1,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X2.5",-0.444022165708553,6,2,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X3.5",0.520456697665029,6,3,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X4.5",-0.929748063024508,6,4,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X5.5",0.939319217662688,6,5,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X6.5",-0.974842478673382,6,6,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X7.5",-1.11061774763642,6,7,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X8.5",1.07230296805578,6,8,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X9.5",-0.188538704733767,6,9,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X10.5",0.438068155227364,6,10,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X1.6",0.362364295158358,7,1,0,0.01,2,0.0512710963760241,1,1,1,0,1,0,1,1,1,1
"X2.6",0.134126684242515,7,2,0,0.01,2,0.105170918075648,1,1,1,0,1,0,1,1,1,1
"X3.6",1.38984017526762,7,3,0,0.01,2,0.161834242728283,1,1,1,0,1,0,1,1,1,1
"X4.6",0.571887771006849,7,4,0,0.01,2,0.22140275816017,1,1,1,0,1,0,1,1,1,1
"X5.6",0.687641681236198,7,5,0,0.01,2,0.284025416687741,1,1,1,0,1,0,1,1,1,1
"X6.6",-0.393644444836858,7,6,0,0.01,2,0.349858807576003,1,1,1,0,1,0,1,1,1,1
"X7.6",2.1585723602585,7,7,0,0.01,2,0.419067548593257,1,1,1,0,1,0,1,1,1,1
"X8.6",1.08452403448692,7,8,1,0.01,2,0.49182469764127,1,1,1,0,1,0,1,1,1,1
"X9.6",0.482265720245995,7,9,0,0.01,2,0.568312185490169,1,1,1,0,1,0,1,1,1,1
"X10.6",1.04540945504005,7,10,0,0.01,2,0.648721270700128,1,1,1,0,1,0,1,1,1,1
"X1.7",0.291035449029813,8,1,1,0.01,2,0.0512710963760241,1,0,1,1,1,1,1,0,0,1
"X2.7",1.34886958933871,8,2,0,0.01,2,0.105170918075648,1,0,1,1,1,1,1,0,0,1
"X3.7",0.930529824063853,8,3,0,0.01,2,0.161834242728283,1,0,1,1,1,1,1,0,0,1
"X4.7",0.276135706606902,8,4,0,0.01,2,0.22140275816017,1,0,1,1,1,1,1,0,0,1
"X5.7",0.740783013851371,8,5,0,0.01,2,0.284025416687741,1,0,1,1,1,1,1,0,0,1
"X6.7",0.330355116874005,8,6,0,0.01,2,0.349858807576003,1,0,1,1,1,1,1,0,0,1
"X7.7",1.70630790115785,8,7,0,0.01,2,0.419067548593257,1,0,1,1,1,1,1,0,0,1
"X8.7",0.116585757543023,8,8,0,0.01,2,0.49182469764127,1,0,1,1,1,1,1,0,0,1
"X9.7",1.34677346034084,8,9,0,0.01,2,0.568312185490169,1,0,1,1,1,1,1,0,0,1
"X10.7",-0.286499974309459,8,10,0,0.01,2,0.648721270700128,1,0,1,1,1,1,1,0,0,1
"X1.8",-0.113904973090519,9,1,0,0.01,1,0.01,0,1,0,0,0,1,1,1,0,1
"X2.8",0.634655923517945,9,2,0,0.01,1,0.01,0,1,0,0,0,1,1,1,0,1
