"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",1.96787004630707,1,1,0,0.01,2,0.0512710963760241,1,1,0,1,1,1,0,0,1,0
"X2",0.342236314912945,1,2,0,0.01,2,0.105170918075648,1,1,0,1,1,1,0,0,1,0
"X3",0.323130890755431,1,3,0,0.01,2,0.161834242728283,1,1,0,1,1,1,0,0,1,0
"X4",1.61676633805497,1,4,0,0.01,2,0.22140275816017,1,1,0,1,1,1,0,0,1,0
"X5",1.30252206584584,1,5,0,0.01,2,0.284025416687741,1,1,0,1,1,1,0,0,1,0
"X6",1.39680469258853,1,6,0,0.01,2,0.349858807576003,1,1,0,1,1,1,0,0,1,0
"X7",-0.511877543733771,1,7,0,0.01,2,0.419067548593257,1,1,0,1,1,1,0,0,1,0
"X8",2.31198528398622,1,8,0,0.01,2,0.49182469764127,1,1,0,1,1,1,0,0,1,0
"X9",4.01890040100459,1,9,0,0.01,2,0.568312185490169,1,1,0,1,1,1,0,0,1,0
"X10",2.2688342040357,1,10,0,0.01,2,0.648721270700128,1,1,0,1,1,1,0,0,1,0
"X1.1",-1.39242489053256,2,1,0,0.01,2,0.0512710963760241,0,1,1,1,1,1,0,0,1,1
"X2.1",0.162204757814687,2,2,0,0.01,2,0.105170918075648,0,1,1,1,1,1,0,0,1,1
"X3.1",-0.187180368981871,2,3,0,0.01,2,0.161834242728283,0,1,1,1,1,1,0,0,1,1
"X4.1",2.93629841230934,2,4,0,0.01,2,0.22140275816017,0,1,1,1,1,1,0,0,1,1
"X5.1",0.769336112151034,2,5,0,0.01,2,0.284025416687741,0,1,1,1,1,1,0,0,1,1
"X6.1",2.30920570641564,2,6,0,0.01,2,0.349858807576003,0,1,1,1,1,1,0,0,1,1
"X7.1",1.50538758271002,2,7,0,0.01,2,0.419067548593257,0,1,1,1,1,1,0,0,1,1
"X8.1",2.04436385212587,2,8,0,0.01,2,0.49182469764127,0,1,1,1,1,1,0,0,1,1
"X9.1",2.00273713308545,2,9,0,0.01,2,0.568312185490169,0,1,1,1,1,1,0,0,1,1
"X10.1",3.19088507365533,2,10,0,0.01,2,0.648721270700128,0,1,1,1,1,1,0,0,1,1
"X1.2",0.245801104518257,3,1,0,0.01,1,0.01,1,0,1,0,1,0,1,0,0,0
"X2.2",0.170381217164956,3,2,0,0.01,1,0.01,1,0,1,0,1,0,1,0,0,0
"X3.2",0.38301405391095,3,3,0,0.01,1,0.01,1,0,1,0,1,0,1,0,0,0
"X4.2",0.158790438414876,3,4,0,0.01,1,0.01,1,0,1,0,1,0,1,0,0,0
"X5.2",0.36326641809795,3,5,0,0.01,1,0.01,1,0,1,0,1,0,1,0,0,0
"X6.2",0.983687161135309,3,6,0,0.01,1,0.01,1,0,1,0,1,0,1,0,0,0
"X7.2",1.71670690879842,3,7,0,0.01,1,0.01,1,0,1,0,1,0,1,0,0,0
"X8.2",0.736083832019719,3,8,0,0.01,1,0.01,1,0,1,0,1,0,1,0,0,0
"X9.2",-0.427128042563003,3,9,0,0.01,1,0.01,1,0,1,0,1,0,1,0,0,0
"X10.2",0.982593188117622,3,10,0,0.01,1,0.01,1,0,1,0,1,0,1,0,0,0
"X1.3",0.235792733489842,4,1,0,0.01,2,0.0512710963760241,0,1,0,1,0,1,1,0,0,0
"X2.3",1.16640419449544,4,2,0,0.01,2,0.105170918075648,0,1,0,1,0,1,1,0,0,0
"X3.3",-0.629983669600988,4,3,0,0.01,2,0.161834242728283,0,1,0,1,0,1,1,0,0,0
"X4.3",0.994724122318287,4,4,0,0.01,2,0.22140275816017,0,1,0,1,0,1,1,0,0,0
"X5.3",0.485553528235577,4,5,0,0.01,2,0.284025416687741,0,1,0,1,0,1,1,0,0,0
"X6.3",2.77799933292984,4,6,0,0.01,2,0.349858807576003,0,1,0,1,0,1,1,0,0,0
"X7.3",2.5941754825102,4,7,0,0.01,2,0.419067548593257,0,1,0,1,0,1,1,0,0,0
