"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",1.29905820760289,1,1,0,0.01,2,0.0512710963760241,0,1,1,0,1,1,0,0,0,0
"X2",0.585116040794959,1,2,0,0.01,2,0.105170918075648,0,1,1,0,1,1,0,0,0,0
"X3",0.949446920583473,1,3,0,0.01,2,0.161834242728283,0,1,1,0,1,1,0,0,0,0
"X4",2.41079777389543,1,4,0,0.01,2,0.22140275816017,0,1,1,0,1,1,0,0,0,0
"X5",0.460036341043562,1,5,0,0.01,2,0.284025416687741,0,1,1,0,1,1,0,0,0,0
"X6",-1.76721343350347,1,6,0,0.01,2,0.349858807576003,0,1,1,0,1,1,0,0,0,0
"X7",0.7608246321781,1,7,0,0.01,2,0.419067548593257,0,1,1,0,1,1,0,0,0,0
"X8",0.414413626124659,1,8,0,0.01,2,0.49182469764127,0,1,1,0,1,1,0,0,0,0
"X9",0.995784014891245,1,9,0,0.01,2,0.568312185490169,0,1,1,0,1,1,0,0,0,0
"X10",-0.279165358842496,1,10,0,0.01,2,0.648721270700128,0,1,1,0,1,1,0,0,0,0
"X1.1",2.40285175547682,2,1,0,0.01,1,0.01,1,0,0,1,1,1,1,1,1,0
"X2.1",-1.77130380962959,2,2,0,0.01,1,0.01,1,0,0,1,1,1,1,1,1,0
"X3.1",0.85210621969303,2,3,0,0.01,1,0.01,1,0,0,1,1,1,1,1,1,0
"X4.1",-0.3553855667596,2,4,0,0.01,1,0.01,1,0,0,1,1,1,1,1,1,0
"X5.1",1.13439594637145,2,5,0,0.01,1,0.01,1,0,0,1,1,1,1,1,1,0
"X6.1",0.227448588764055,2,6,0,0.01,1,0.01,1,0,0,1,1,1,1,1,1,0
"X7.1",0.698980093107576,2,7,0,0.01,1,0.01,1,0,0,1,1,1,1,1,1,0
"X8.1",-0.293802258639398,2,8,0,0.01,1,0.01,1,0,0,1,1,1,1,1,1,0
"X9.1",0.446448476832189,2,9,0,0.01,1,0.01,1,0,0,1,1,1,1,1,1,0
"X10.1",-0.705043995090311,2,10,0,0.01,1,0.01,1,0,0,1,1,1,1,1,1,0
"X1.2",0.554567742335518,3,1,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X2.2",1.01308681968409,3,2,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X3.2",0.863618684738869,3,3,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X4.2",0.266685758373367,3,4,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X5.2",0.371884936165677,3,5,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X6.2",-1.26663912483608,3,6,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X7.2",-0.0530413094435488,3,7,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X8.2",0.563349171799182,3,8,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X9.2",0.11059756469122,3,9,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X10.2",0.986076614456339,3,10,0,0.01,1,0.01,0,1,1,0,0,1,0,1,1,0
"X1.3",1.29203062048475,4,1,0,0.01,2,0.0512710963760241,1,1,0,0,1,1,1,1,0,1
