"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",1.4635398394026,1,1,0,0.01,2,0.0512710963760241,1,0,1,1,0,1,0,1,1,0
"X2",-0.407676603057052,1,2,0,0.01,2,0.105170918075648,1,0,1,1,0,1,0,1,1,0
"X3",0.963535011627141,1,3,0,0.01,2,0.161834242728283,1,0,1,1,0,1,0,1,1,0
"X4",0.903185687951101,1,4,0,0.01,2,0.22140275816017,1,0,1,1,0,1,0,1,1,0
"X5",1.23270802706482,1,5,0,0.01,2,0.284025416687741,1,0,1,1,0,1,0,1,1,0
"X6",1.35813295075439,1,6,0,0.01,2,0.349858807576003,1,0,1,1,0,1,0,1,1,0
"X7",2.2445857199269,1,7,0,0.01,2,0.419067548593257,1,0,1,1,0,1,0,1,1,0
"X8",0.547672899985804,1,8,0,0.01,2,0.49182469764127,1,0,1,1,0,1,0,1,1,0
"X9",0.157617241534274,1,9,0,0.01,2,0.568312185490169,1,0,1,1,0,1,0,1,1,0
"X10",2.45416114494018,1,10,0,0.01,2,0.648721270700128,1,0,1,1,0,1,0,1,1,0
"X1.1",1.66869615480171,2,1,0,0.01,2,0.0512710963760241,1,1,1,0,0,1,0,0,0,0
"X2.1",0.0382056091488258,2,2,0,0.01,2,0.105170918075648,1,1,1,0,0,1,0,0,0,0
"X3.1",0.201130482769581,2,3,0,0.01,2,0.161834242728283,1,1,1,0,0,1,0,0,0,0
"X4.1",0.91008579405491,2,4,0,0.01,2,0.22140275816017,1,1,1,0,0,1,0,0,0,0
"X5.1",1.31111397410285,2,5,0,0.01,2,0.284025416687741,1,1,1,0,0,1,0,0,0,0
"X6.1",1.06729213097228,2,6,0,0.01,2,0.349858807576003,1,1,1,0,0,1,0,0,0,0
"X7.1",-2.0307011750523,2,7,0,0.01,2,0.419067548593257,1,1,1,0,0,1,0,0,0,0
"X8.1",0.962831947344968,2,8,0,0.01,2,0.49182469764127,1,1,1,0,0,1,0,0,0,0
"X9.1",1.04816222278679,2,9,0,0.01,2,0.568312185490169,1,1,1,0,0,1,0,0,0,0
"X10.1",3.71572241370662,2,10,0,0.01,2,0.648721270700128,1,1,1,0,0,1,0,0,0,0
"X1.2",1.68396533887694,3,1,0,0.01,1,0.01,0,1,0,0,1,0,1,1,0,0
"X2.2",-0.435662631926486,3,2,0,0.01,1,0.01,0,1,0,0,1,0,1,1,0,0
"X3.2",-0.682571395953132,3,3,0,0.01,1,0.01,0,1,0,0,1,0,1,1,0,0
"X4.2",-0.880378407872223,3,4,0,0.01,1,0.01,0,1,0,0,1,0,1,1,0,0
"X5.2",1.4142284353316,3,5,0,0.01,1,0.01,0,1,0,0,1,0,1,1,0,0
"X6.2",0.0814283103754796,3,6,0,0.01,1,0.01,0,1,0,0,1,0,1,1,0,0
"X7.2",-0.839597902265897,3,7,0,0.01,1,0.01,0,1,0,0,1,0,1,1,0,0
"X8.2",0.106707207467138,3,8,0,0.01,1,0.01,0,1,0,0,1,0,1,1,0,0
"X9.2",-0.0114429393752403,3,9,0,0.01,1,0.01,0,1,0,0,1,0,1,1,0,0
"X10.2",0.509243099458601,3,10,0,0.01,1,0.01,0,1,0,0,1,0,1,1,0,0
"X1.3",0.687703864788934,4,1,0,0.01,1,0.01,0,1,0,1,1,0,1,0,0,0
"X2.3",-0.0586743279369025,4,2,0,0.01,1,0.01,0,1,0,1,1,0,1,0,0,0
"X3.3",2.09310299825122,4,3,0,0.01,1,0.01,0,1,0,1,1,0,1,0,0,0
"X4.3",0.457258003304652,4,4,0,0.01,1,0.01,0,1,0,1,1,0,1,0,0,0
"X5.3",0.394168642642523,4,5,1,0.01,1,0.01,0,1,0,1,1,0,1,0,0,0
"X6.3",0.335890228635225,4,6,0,0.01,1,0.01,0,1,0,1,1,0,1,0,0,0
"X7.3",1.1240872268372,4,7,0,0.01,1,0.01,0,1,0,1,1,0,1,0,0,0
"X8.3",1.17045380028394,4,8,0,0.01,1,0.01,0,1,0,1,1,0,1,0,0,0
"X9.3",0.831943022992538,4,9,0,0.01,1,0.01,0,1,0,1,1,0,1,0,0,0
"X10.3",-0.944777115184391,4,10,0,0.01,1,0.01,0,1,0,1,1,0,1,0,0,0
