"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-1.09204439478806,1,1,1,0.01,1,0.01,1,0,0,1,0,1,1,1,1,0
"X2",0.603264122491242,1,2,0,0.01,1,0.01,1,0,0,1,0,1,1,1,1,0
"X3",-0.119994494464211,1,3,0,0.01,1,0.01,1,0,0,1,0,1,1,1,1,0
"X4",0.932307699204021,1,4,0,0.01,1,0.01,1,0,0,1,0,1,1,1,1,0
"X5",0.154081562433155,1,5,0,0.01,1,0.01,1,0,0,1,0,1,1,1,1,0
"X6",-0.12112248506799,1,6,0,0.01,1,0.01,1,0,0,1,0,1,1,1,1,0
"X7",-0.752481620703352,1,7,0,0.01,1,0.01,1,0,0,1,0,1,1,1,1,0
"X8",1.42711381689851,1,8,0,0.01,1,0.01,1,0,0,1,0,1,1,1,1,0
"X9",0.94420150710293,1,9,0,0.01,1,0.01,1,0,0,1,0,1,1,1,1,0
"X10",-1.27022448960141,1,10,0,0.01,1,0.01,1,0,0,1,0,1,1,1,1,0
"X1.1",-0.859538843680841,2,1,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X2.1",1.6887341429819,2,2,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X3.1",-0.158700730575554,2,3,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X4.1",-0.670218486775383,2,4,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X5.1",0.252061727479489,2,5,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X6.1",0.248639389219871,2,6,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X7.1",-0.0409193883167198,2,7,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X8.1",-0.691032017094215,2,8,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X9.1",0.356398638510825,2,9,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X10.1",-0.304759002782268,2,10,0,0.01,1,0.01,1,1,1,0,0,1,1,0,0,1
"X1.2",0.814976356707867,3,1,0,0.01,1,0.01,1,1,1,1,0,1,0,1,0,0
"X2.2",0.678095532315002,3,2,0,0.01,1,0.01,1,1,1,1,0,1,0,1,0,0
"X3.2",-0.938372468605092,3,3,0,0.01,1,0.01,1,1,1,1,0,1,0,1,0,0
"X4.2",0.693040733306699,3,4,0,0.01,1,0.01,1,1,1,1,0,1,0,1,0,0
"X5.2",1.79603551560934,3,5,0,0.01,1,0.01,1,1,1,1,0,1,0,1,0,0
"X6.2",0.45080405910688,3,6,0,0.01,1,0.01,1,1,1,1,0,1,0,1,0,0
"X7.2",0.720847246094372,3,7,0,0.01,1,0.01,1,1,1,1,0,1,0,1,0,0
"X8.2",-0.187583145458371,3,8,0,0.01,1,0.01,1,1,1,1,0,1,0,1,0,0
"X9.2",0.200112075741505,3,9,0,0.01,1,0.01,1,1,1,1,0,1,0,1,0,0
"X10.2",1.28527006932237,3,10,0,0.01,1,0.01,1,1,1,1,0,1,0,1,0,0
"X1.3",0.481929579747427,4,1,0,0.01,2,0.0512710963760241,0,1,0,1,1,1,0,0,0,0
"X2.3",0.193407820021417,4,2,0,0.01,2,0.105170918075648,0,1,0,1,1,1,0,0,0,0
"X3.3",-0.69876534816058,4,3,1,0.01,2,0.161834242728283,0,1,0,1,1,1,0,0,0,0
"X4.3",-0.130421382512277,4,4,0,0.01,2,0.22140275816017,0,1,0,1,1,1,0,0,0,0
"X5.3",2.16295368103355,4,5,0,0.01,2,0.284025416687741,0,1,0,1,1,1,0,0,0,0
"X6.3",-0.173695112690687,4,6,0,0.01,2,0.349858807576003,0,1,0,1,1,1,0,0,0,0
"X7.3",0.941140161582277,4,7,0,0.01,2,0.419067548593257,0,1,0,1,1,1,0,0,0,0
"X8.3",0.0890260592198104,4,8,0,0.01,2,0.49182469764127,0,1,0,1,1,1,0,0,0,0
"X9.3",0.456270337022771,4,9,0,0.01,2,0.568312185490169,0,1,0,1,1,1,0,0,0,0
"X10.3",-0.0787015694162795,4,10,0,0.01,2,0.648721270700128,0,1,0,1,1,1,0,0,0,0
"X1.4",-1.10878619342034,5,1,0,0.01,3,0.127496851579376,0,1,0,0,1,0,0,0,1,1
"X2.4",0.137223707527752,5,2,0,0.01,3,0.271249150321405,0,1,0,0,1,0,0,0,1,1
"X3.4",1.70440366521241,5,3,0,0.01,3,0.43332941456034,0,1,0,0,1,0,0,0,1,1
"X4.4",1.61526575168771,5,4,0,0.01,3,0.616074402192893,0,1,0,0,1,0,0,0,1,1
"X5.4",3.10481239220319,5,5,0,0.01,3,0.822118800390509,0,1,0,0,1,0,0,0,1,1
"X6.4",0.162472510772027,5,6,0,0.01,3,1.05443321064389,0,1,0,0,1,0,0,0,1,1
"X7.4",1.09146729720997,5,7,0,0.01,3,1.31636697678109,0,1,0,0,1,0,0,0,1,1
"X8.4",3.82443292844352,5,8,0,0.01,3,1.61169647342312,0,1,0,0,1,0,0,0,1,1
"X9.4",2.76578584789244,5,9,0,0.01,3,1.94467955106552,0,1,0,0,1,0,0,0,1,1
"X10.4",4.10006111064266,5,10,0,0.01,3,2.32011692273655,0,1,0,0,1,0,0,0,1,1
"X1.5",-0.920210570043639,6,1,0,0.01,2,0.0512710963760241,0,1,1,1,1,1,0,1,1,0
"X2.5",1.67960698212356,6,2,0,0.01,2,0.105170918075648,0,1,1,1,1,1,0,1,1,0
"X3.5",0.303087232859813,6,3,0,0.01,2,0.161834242728283,0,1,1,1,1,1,0,1,1,0
"X4.5",-0.800622331084541,6,4,0,0.01,2,0.22140275816017,0,1,1,1,1,1,0,1,1,0
"X5.5",1.13977895747446,6,5,0,0.01,2,0.284025416687741,0,1,1,1,1,1,0,1,1,0
"X6.5",-0.467178392159281,6,6,0,0.01,2,0.349858807576003,0,1,1,1,1,1,0,1,1,0
"X7.5",0.0153287654875018,6,7,0,0.01,2,0.419067548593257,0,1,1,1,1,1,0,1,1,0
"X8.5",0.709612730911999,6,8,0,0.01,2,0.49182469764127,0,1,1,1,1,1,0,1,1,0
"X9.5",0.874682336805584,6,9,0,0.01,2,0.568312185490169,0,1,1,1,1,1,0,1,1,0
"X10.5",0.794625033420622,6,10,1,0.01,2,0.648721270700128,0,1,1,1,1,1,0,1,1,0
"X1.6",1.11072015831751,7,1,0,0.01,1,0.01,1,0,0,1,0,1,0,1,0,0
"X2.6",-0.469301333827599,7,2,0,0.01,1,0.01,1,0,0,1,0,1,0,1,0,0
"X3.6",-1.23799420936708,7,3,0,0.01,1,0.01,1,0,0,1,0,1,0,1,0,0
"X4.6",-0.605261663884777,7,4,0,0.01,1,0.01,1,0,0,1,0,1,0,1,0,0
"X5.6",-0.82879200493248,7,5,0,0.01,1,0.01,1,0,0,1,0,1,0,1,0,0
"X6.6",-1.4947178658079,7,6,0,0.01,1,0.01,1,0,0,1,0,1,0,1,0,0
"X7.6",-0.224759702581273,7,7,0,0.01,1,0.01,1,0,0,1,0,1,0,1,0,0
"X8.6",-1.87725362422011,7,8,0,0.01,1,0.01,1,0,0,1,0,1,0,1,0,0
"X9.6",-0.046810695871792,7,9,0,0.01,1,0.01,1,0,0,1,0,1,0,1,0,0
"X10.6",-1.65376002147855,7,10,0,0.01,1,0.01,1,0,0,1,0,1,0,1,0,0
"X1.7",0.0269166431393768,8,1,0,0.01,2,0.0512710963760241,0,0,1,0,1,0,1,1,0,0
"X2.7",-0.0259523634570688,8,2,0,0.01,2,0.105170918075648,0,0,1,0,1,0,1,1,0,0
"X3.7",1.38437377336514,8,3,0,0.01,2,0.161834242728283,0,0,1,0,1,0,1,1,0,0
"X4.7",2.07287869811863,8,4,0,0.01,2,0.22140275816017,0,0,1,0,1,0,1,1,0,0
"X5.7",-0.627695851315486,8,5,0,0.01,2,0.284025416687741,0,0,1,0,1,0,1,1,0,0
"X6.7",2.55547572261092,8,6,0,0.01,2,0.349858807576003,0,0,1,0,1,0,1,1,0,0
"X7.7",-0.737055640929901,8,7,0,0.01,2,0.419067548593257,0,0,1,0,1,0,1,1,0,0
"X8.7",1.13026492703669,8,8,0,0.01,2,0.49182469764127,0,0,1,0,1,0,1,1,0,0
"X9.7",-0.46086309629088,8,9,0,0.01,2,0.568312185490169,0,0,1,0,1,0,1,1,0,0
"X10.7",0.846366701058864,8,10,0,0.01,2,0.648721270700128,0,0,1,0,1,0,1,1,0,0
"X1.8",-0.260865681479406,9,1,0,0.01,1,0.01,1,1,0,1,0,0,1,1,0,0
"X2.8",1.02701736709911,9,2,0,0.01,1,0.01,1,1,0,1,0,0,1,1,0,0
"X3.8",-0.361732863755415,9,3,0,0.01,1,0.01,1,1,0,1,0,0,1,1,0,0
"X4.8",-1.32019950924543,9,4,0,0.01,1,0.01,1,1,0,1,0,0,1,1,0,0
"X5.8",0.476908432302933,9,5,0,0.01,1,0.01,1,1,0,1,0,0,1,1,0,0
"X6.8",1.77922231638417,9,6,0,0.01,1,0.01,1,1,0,1,0,0,1,1,0,0
"X7.8",1.09156543528226,9,7,0,0.01,1,0.01,1,1,0,1,0,0,1,1,0,0
"X8.8",-0.0548565477464593,9,8,0,0.01,1,0.01,1,1,0,1,0,0,1,1,0,0
"X9.8",0.759502534689529,9,9,0,0.01,1,0.01,1,1,0,1,0,0,1,1,0,0
"X10.8",0.935815221388047,9,10,0,0.01,1,0.01,1,1,0,1,0,0,1,1,0,0
"X1.9",0.830234475262817,10,1,0,0.01,2,0.0512710963760241,1,1,1,1,0,0,0,0,0,0
"X2.9",-0.503363397313416,10,2,1,0.01,2,0.105170918075648,1,1,1,1,0,0,0,0,0,0
"X3.9",0.691992576200292,10,3,0,0.01,2,0.161834242728283,1,1,1,1,0,0,0,0,0,0
"X4.9",-0.0712077440750374,10,4,0,0.01,2,0.22140275816017,1,1,1,1,0,0,0,0,0,0
"X5.9",0.000302398336993248,10,5,0,0.01,2,0.284025416687741,1,1,1,1,0,0,0,0,0,0
"X6.9",-2.26084437200359,10,6,0,0.01,2,0.349858807576003,1,1,1,1,0,0,0,0,0,0
"X7.9",1.22983411837298,10,7,0,0.01,2,0.419067548593257,1,1,1,1,0,0,0,0,0,0
"X8.9",0.759088257430761,10,8,0,0.01,2,0.49182469764127,1,1,1,1,0,0,0,0,0,0
"X9.9",1.29784334188809,10,9,0,0.01,2,0.568312185490169,1,1,1,1,0,0,0,0,0,0
"X10.9",0.975298482336076,10,10,0,0.01,2,0.648721270700128,1,1,1,1,0,0,0,0,0,0
"X1.10",-0.802755688530145,11,1,0,0.0512710963760241,2,0.0512710963760241,1,0,1,0,0,1,1,1,0,0
"X2.10",1.06125131126087,11,2,0,0.0512710963760241,2,0.105170918075648,1,0,1,0,0,1,1,1,0,0
"X3.10",1.15885759175344,11,3,0,0.0512710963760241,2,0.161834242728283,1,0,1,0,0,1,1,1,0,0
"X4.10",0.825860994928523,11,4,0,0.0512710963760241,2,0.22140275816017,1,0,1,0,0,1,1,1,0,0
"X5.10",-0.671206377434254,11,5,0,0.0512710963760241,2,0.284025416687741,1,0,1,0,0,1,1,1,0,0
"X6.10",-0.514827959926786,11,6,0,0.0512710963760241,2,0.349858807576003,1,0,1,0,0,1,1,1,0,0
"X7.10",0.535815701128012,11,7,0,0.0512710963760241,2,0.419067548593257,1,0,1,0,0,1,1,1,0,0
"X8.10",-0.518731365719052,11,8,0,0.0512710963760241,2,0.49182469764127,1,0,1,0,0,1,1,1,0,0
"X9.10",0.262377212483842,11,9,0,0.0512710963760241,2,0.568312185490169,1,0,1,0,0,1,1,1,0,0
"X10.10",-0.159872034947954,11,10,0,0.0512710963760241,2,0.648721270700128,1,0,1,0,0,1,1,1,0,0
"X1.11",-0.311740816626545,12,1,0,0.105170918075648,2,0.0512710963760241,0,1,1,0,1,0,0,0,1,1
"X2.11",-0.727163870144773,12,2,0,0.105170918075648,2,0.105170918075648,0,1,1,0,1,0,0,0,1,1
"X3.11",-0.221252996299183,12,3,0,0.105170918075648,2,0.161834242728283,0,1,1,0,1,0,0,0,1,1
"X4.11",0.652289085852389,12,4,0,0.105170918075648,2,0.22140275816017,0,1,1,0,1,0,0,0,1,1
"X5.11",-1.01598036449394,12,5,0,0.105170918075648,2,0.284025416687741,0,1,1,0,1,0,0,0,1,1
"X6.11",0.415430419302514,12,6,0,0.105170918075648,2,0.349858807576003,0,1,1,0,1,0,0,0,1,1
"X7.11",-0.143108988930861,12,7,0,0.105170918075648,2,0.419067548593257,0,1,1,0,1,0,0,0,1,1
"X8.11",-0.706832277912941,12,8,0,0.105170918075648,2,0.49182469764127,0,1,1,0,1,0,0,0,1,1
"X9.11",0.104908394860062,12,9,0,0.105170918075648,2,0.568312185490169,0,1,1,0,1,0,0,0,1,1
"X10.11",0.0495843406067323,12,10,1,0.105170918075648,2,0.648721270700128,0,1,1,0,1,0,0,0,1,1
"X1.12",-0.0861599682200035,13,1,0,0.161834242728283,1,0.01,1,1,0,0,0,0,1,1,0,0
"X2.12",-1.15381112937165,13,2,1,0.161834242728283,1,0.01,1,1,0,0,0,0,1,1,0,0
