"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.699846787445735,1,1,0,0.01,2,0.0512710963760241,0,0,0,1,1,0,1,0,0,0
"X2",0.589723940775214,1,2,0,0.01,2,0.105170918075648,0,0,0,1,1,0,1,0,0,0
"X3",-1.35532153584863,1,3,0,0.01,2,0.161834242728283,0,0,0,1,1,0,1,0,0,0
"X4",-1.83010087467945,1,4,0,0.01,2,0.22140275816017,0,0,0,1,1,0,1,0,0,0
"X5",0.384264090285704,1,5,0,0.01,2,0.284025416687741,0,0,0,1,1,0,1,0,0,0
"X6",0.797399988979001,1,6,0,0.01,2,0.349858807576003,0,0,0,1,1,0,1,0,0,0
"X7",0.242515170471151,1,7,0,0.01,2,0.419067548593257,0,0,0,1,1,0,1,0,0,0
"X8",0.21092148617562,1,8,0,0.01,2,0.49182469764127,0,0,0,1,1,0,1,0,0,0
"X9",1.39841585715356,1,9,0,0.01,2,0.568312185490169,0,0,0,1,1,0,1,0,0,0
"X10",-0.43577413701689,1,10,0,0.01,2,0.648721270700128,0,0,0,1,1,0,1,0,0,0
"X1.1",0.485702065331222,2,1,0,0.01,2,0.0512710963760241,1,0,1,0,0,1,1,1,1,1
"X2.1",0.117029288437876,2,2,0,0.01,2,0.105170918075648,1,0,1,0,0,1,1,1,1,1
"X3.1",1.12040660751351,2,3,0,0.01,2,0.161834242728283,1,0,1,0,0,1,1,1,1,1
"X4.1",0.0695200704308679,2,4,0,0.01,2,0.22140275816017,1,0,1,0,0,1,1,1,1,1
"X5.1",-0.439306010662673,2,5,0,0.01,2,0.284025416687741,1,0,1,0,0,1,1,1,1,1
"X6.1",-1.4105017909985,2,6,0,0.01,2,0.349858807576003,1,0,1,0,0,1,1,1,1,1
"X7.1",-0.0307083775168358,2,7,0,0.01,2,0.419067548593257,1,0,1,0,0,1,1,1,1,1
"X8.1",1.12063351077779,2,8,0,0.01,2,0.49182469764127,1,0,1,0,0,1,1,1,1,1
"X9.1",1.32982041720623,2,9,0,0.01,2,0.568312185490169,1,0,1,0,0,1,1,1,1,1
"X10.1",0.978886747047756,2,10,0,0.01,2,0.648721270700128,1,0,1,0,0,1,1,1,1,1
"X1.2",0.705886976730745,3,1,0,0.01,2,0.0512710963760241,0,1,0,0,0,0,1,0,0,1
"X2.2",1.98891935653193,3,2,0,0.01,2,0.105170918075648,0,1,0,0,0,0,1,0,0,1
