"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.884930367137752,1,1,0,0.01,1,0.01,0,0,0,0,1,0,0,0,1,0
"X2",-0.535129218296923,1,2,0,0.01,1,0.01,0,0,0,0,1,0,0,0,1,0
"X3",-0.788551779470579,1,3,0,0.01,1,0.01,0,0,0,0,1,0,0,0,1,0
"X4",-0.713313670592875,1,4,0,0.01,1,0.01,0,0,0,0,1,0,0,0,1,0
"X5",1.05778940892972,1,5,0,0.01,1,0.01,0,0,0,0,1,0,0,0,1,0
"X6",-0.725316169825089,1,6,0,0.01,1,0.01,0,0,0,0,1,0,0,0,1,0
"X7",1.06066424950125,1,7,0,0.01,1,0.01,0,0,0,0,1,0,0,0,1,0
"X8",-0.231857654577431,1,8,0,0.01,1,0.01,0,0,0,0,1,0,0,0,1,0
"X9",-1.19870957833091,1,9,0,0.01,1,0.01,0,0,0,0,1,0,0,0,1,0
"X10",-1.25902584524759,1,10,0,0.01,1,0.01,0,0,0,0,1,0,0,0,1,0
"X1.1",-1.07524902785902,2,1,0,0.01,2,0.0512710963760241,0,1,1,0,0,1,0,1,1,1
"X2.1",1.25441190135912,2,2,0,0.01,2,0.105170918075648,0,1,1,0,0,1,0,1,1,1
"X3.1",-1.60430933402679,2,3,0,0.01,2,0.161834242728283,0,1,1,0,0,1,0,1,1,1
"X4.1",1.86171471962415,2,4,0,0.01,2,0.22140275816017,0,1,1,0,0,1,0,1,1,1
"X5.1",-0.513106466729864,2,5,0,0.01,2,0.284025416687741,0,1,1,0,0,1,0,1,1,1
"X6.1",-0.10069372489912,2,6,0,0.01,2,0.349858807576003,0,1,1,0,0,1,0,1,1,1
"X7.1",2.35365033477724,2,7,0,0.01,2,0.419067548593257,0,1,1,0,0,1,0,1,1,1
"X8.1",0.972670560009366,2,8,0,0.01,2,0.49182469764127,0,1,1,0,0,1,0,1,1,1
"X9.1",-0.138784188978787,2,9,0,0.01,2,0.568312185490169,0,1,1,0,0,1,0,1,1,1
"X10.1",0.307264719624877,2,10,0,0.01,2,0.648721270700128,0,1,1,0,0,1,0,1,1,1
"X1.2",-0.845993167052943,3,1,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X2.2",-1.02041260533023,3,2,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X3.2",-2.41760360966667,3,3,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X4.2",-0.944492042401046,3,4,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X5.2",0.885284862445366,3,5,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X6.2",-1.2521654618212,3,6,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X7.2",-0.132229158976213,3,7,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X8.2",-0.53711401308354,3,8,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X9.2",-0.355051727899062,3,9,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X10.2",-0.00741174899521035,3,10,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X1.3",1.56077332992208,4,1,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,1
"X2.3",-1.85743422900665,4,2,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,1
"X3.3",-1.31312661499739,4,3,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,1
"X4.3",0.226322320217229,4,4,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,1
"X5.3",-3.02188548359319,4,5,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,1
"X6.3",0.333462250513121,4,6,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,1
"X7.3",-0.0191873358989957,4,7,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,1
"X8.3",0.366700024725021,4,8,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,1
"X9.3",-0.0673320156094368,4,9,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,1
"X10.3",-0.0746475099405449,4,10,0,0.01,1,0.01,1,0,0,1,0,0,0,1,0,1
"X1.4",0.141338397911477,5,1,0,0.01,2,0.0512710963760241,1,0,0,0,0,1,0,0,1,1
"X2.4",-2.34919165258265,5,2,0,0.01,2,0.105170918075648,1,0,0,0,0,1,0,0,1,1
"X3.4",0.167857788741743,5,3,0,0.01,2,0.161834242728283,1,0,0,0,0,1,0,0,1,1
"X4.4",0.768096629927875,5,4,0,0.01,2,0.22140275816017,1,0,0,0,0,1,0,0,1,1
"X5.4",-1.00749937582162,5,5,0,0.01,2,0.284025416687741,1,0,0,0,0,1,0,0,1,1
"X6.4",-1.98074540813597,5,6,0,0.01,2,0.349858807576003,1,0,0,0,0,1,0,0,1,1
"X7.4",-0.538379817790074,5,7,0,0.01,2,0.419067548593257,1,0,0,0,0,1,0,0,1,1
"X8.4",1.53269972970502,5,8,0,0.01,2,0.49182469764127,1,0,0,0,0,1,0,0,1,1
"X9.4",0.552476431272714,5,9,0,0.01,2,0.568312185490169,1,0,0,0,0,1,0,0,1,1
"X10.4",0.792119387941525,5,10,0,0.01,2,0.648721270700128,1,0,0,0,0,1,0,0,1,1
"X1.5",1.04897424432702,6,1,0,0.01,2,0.0512710963760241,0,1,0,1,1,0,0,1,1,1
"X2.5",-1.12088743254391,6,2,0,0.01,2,0.105170918075648,0,1,0,1,1,0,0,1,1,1
"X3.5",1.01118056366626,6,3,0,0.01,2,0.161834242728283,0,1,0,1,1,0,0,1,1,1
"X4.5",0.170418952396086,6,4,0,0.01,2,0.22140275816017,0,1,0,1,1,0,0,1,1,1
"X5.5",1.88573828730053,6,5,0,0.01,2,0.284025416687741,0,1,0,1,1,0,0,1,1,1
"X6.5",0.424100108743743,6,6,0,0.01,2,0.349858807576003,0,1,0,1,1,0,0,1,1,1
"X7.5",-0.247511169217677,6,7,0,0.01,2,0.419067548593257,0,1,0,1,1,0,0,1,1,1
"X8.5",0.908253793338471,6,8,0,0.01,2,0.49182469764127,0,1,0,1,1,0,0,1,1,1
"X9.5",1.21409260363148,6,9,0,0.01,2,0.568312185490169,0,1,0,1,1,0,0,1,1,1
