"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.747207174422455,1,1,0,0.01,3,0.127496851579376,1,0,0,0,0,1,1,0,0,1
"X2",-0.0396306859664022,1,2,0,0.01,3,0.271249150321405,1,0,0,0,0,1,1,0,0,1
"X3",0.715618079065958,1,3,0,0.01,3,0.43332941456034,1,0,0,0,0,1,1,0,0,1
"X4",1.88472853813574,1,4,0,0.01,3,0.616074402192893,1,0,0,0,0,1,1,0,0,1
"X5",0.430148617115504,1,5,0,0.01,3,0.822118800390509,1,0,0,0,0,1,1,0,0,1
"X6",1.76095223571109,1,6,0,0.01,3,1.05443321064389,1,0,0,0,0,1,1,0,0,1
"X7",1.58089137060921,1,7,0,0.01,3,1.31636697678109,1,0,0,0,0,1,1,0,0,1
"X8",2.74698926521236,1,8,0,0.01,3,1.61169647342312,1,0,0,0,0,1,1,0,0,1
"X9",3.44105790339529,1,9,0,0.01,3,1.94467955106552,1,0,0,0,0,1,1,0,0,1
"X10",2.77423345862198,1,10,0,0.01,3,2.32011692273655,1,0,0,0,0,1,1,0,0,1
"X1.1",-0.459120936181483,2,1,0,0.01,1,0.01,0,0,1,1,0,1,0,1,0,1
"X2.1",-1.121206869643,2,2,0,0.01,1,0.01,0,0,1,1,0,1,0,1,0,1
"X3.1",0.190374690361697,2,3,0,0.01,1,0.01,0,0,1,1,0,1,0,1,0,1
"X4.1",-0.179249861025293,2,4,0,0.01,1,0.01,0,0,1,1,0,1,0,1,0,1
"X5.1",-0.780839405927175,2,5,0,0.01,1,0.01,0,0,1,1,0,1,0,1,0,1
"X6.1",0.636220462288274,2,6,0,0.01,1,0.01,0,0,1,1,0,1,0,1,0,1
"X7.1",-1.06911982763681,2,7,0,0.01,1,0.01,0,0,1,1,0,1,0,1,0,1
"X8.1",1.01118785768297,2,8,0,0.01,1,0.01,0,0,1,1,0,1,0,1,0,1
"X9.1",-0.796633309680837,2,9,0,0.01,1,0.01,0,0,1,1,0,1,0,1,0,1
"X10.1",1.04570356704677,2,10,0,0.01,1,0.01,0,0,1,1,0,1,0,1,0,1
"X1.2",0.662789693174996,3,1,0,0.01,2,0.0512710963760241,1,0,1,0,1,0,1,0,0,1
"X2.2",0.927009748077181,3,2,1,0.01,2,0.105170918075648,1,0,1,0,1,0,1,0,0,1
