"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.00222211273792881,1,1,0,0.01,2,0.0512710963760241,1,1,1,1,0,0,0,0,1,1
"X2",1.51310821331491,1,2,0,0.01,2,0.105170918075648,1,1,1,1,0,0,0,0,1,1
"X3",0.0708159130294929,1,3,0,0.01,2,0.161834242728283,1,1,1,1,0,0,0,0,1,1
"X4",0.253800956494677,1,4,0,0.01,2,0.22140275816017,1,1,1,1,0,0,0,0,1,1
"X5",0.522958160819432,1,5,0,0.01,2,0.284025416687741,1,1,1,1,0,0,0,0,1,1
"X6",0.676638290585164,1,6,0,0.01,2,0.349858807576003,1,1,1,1,0,0,0,0,1,1
"X7",2.20302869920109,1,7,0,0.01,2,0.419067548593257,1,1,1,1,0,0,0,0,1,1
"X8",0.841520302049734,1,8,0,0.01,2,0.49182469764127,1,1,1,1,0,0,0,0,1,1
"X9",0.82111318453487,1,9,0,0.01,2,0.568312185490169,1,1,1,1,0,0,0,0,1,1
"X10",1.65110593409832,1,10,0,0.01,2,0.648721270700128,1,1,1,1,0,0,0,0,1,1
"X1.1",-2.14892226618811,2,1,0,0.01,1,0.01,0,1,1,1,1,0,0,0,0,1
"X2.1",0.44315306099631,2,2,0,0.01,1,0.01,0,1,1,1,1,0,0,0,0,1
"X3.1",-2.41034151422123,2,3,0,0.01,1,0.01,0,1,1,1,1,0,0,0,0,1
"X4.1",-0.742762013020554,2,4,0,0.01,1,0.01,0,1,1,1,1,0,0,0,0,1
"X5.1",-0.850171314256179,2,5,0,0.01,1,0.01,0,1,1,1,1,0,0,0,0,1
"X6.1",0.327180660881965,2,6,0,0.01,1,0.01,0,1,1,1,1,0,0,0,0,1
"X7.1",-0.40510429552795,2,7,0,0.01,1,0.01,0,1,1,1,1,0,0,0,0,1
"X8.1",1.20290538546818,2,8,0,0.01,1,0.01,0,1,1,1,1,0,0,0,0,1
"X9.1",-0.0986530447794557,2,9,0,0.01,1,0.01,0,1,1,1,1,0,0,0,0,1
"X10.1",-0.357172494267595,2,10,0,0.01,1,0.01,0,1,1,1,1,0,0,0,0,1
"X1.2",-1.61034688711841,3,1,0,0.01,2,0.0512710963760241,0,1,1,0,0,0,1,1,1,0
