"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-2.25953916624361,1,1,0,0.01,1,0.01,1,0,1,0,1,1,0,1,0,1
"X2",-0.182421019685045,1,2,0,0.01,1,0.01,1,0,1,0,1,1,0,1,0,1
"X3",0.514432847761537,1,3,0,0.01,1,0.01,1,0,1,0,1,1,0,1,0,1
"X4",-1.88406497722379,1,4,0,0.01,1,0.01,1,0,1,0,1,1,0,1,0,1
"X5",-1.77862974326055,1,5,0,0.01,1,0.01,1,0,1,0,1,1,0,1,0,1
"X6",-1.79569916897796,1,6,0,0.01,1,0.01,1,0,1,0,1,1,0,1,0,1
"X7",-0.0241323821861027,1,7,0,0.01,1,0.01,1,0,1,0,1,1,0,1,0,1
"X8",1.26338379759027,1,8,0,0.01,1,0.01,1,0,1,0,1,1,0,1,0,1
"X9",-1.34384781408369,1,9,0,0.01,1,0.01,1,0,1,0,1,1,0,1,0,1
"X10",-0.00629831820415065,1,10,0,0.01,1,0.01,1,0,1,0,1,1,0,1,0,1
"X1.1",1.96285322349484,2,1,0,0.01,2,0.0512710963760241,1,0,0,0,1,0,0,0,1,0
"X2.1",-0.646330297379173,2,2,0,0.01,2,0.105170918075648,1,0,0,0,1,0,0,0,1,0
"X3.1",0.375234942307911,2,3,0,0.01,2,0.161834242728283,1,0,0,0,1,0,0,0,1,0
"X4.1",-2.02926030448606,2,4,0,0.01,2,0.22140275816017,1,0,0,0,1,0,0,0,1,0
"X5.1",-0.0219614152169688,2,5,0,0.01,2,0.284025416687741,1,0,0,0,1,0,0,0,1,0
"X6.1",0.901906175677204,2,6,0,0.01,2,0.349858807576003,1,0,0,0,1,0,0,0,1,0
"X7.1",-0.831846530163142,2,7,0,0.01,2,0.419067548593257,1,0,0,0,1,0,0,0,1,0
"X8.1",1.82540481199518,2,8,0,0.01,2,0.49182469764127,1,0,0,0,1,0,0,0,1,0
"X9.1",0.531572661813581,2,9,0,0.01,2,0.568312185490169,1,0,0,0,1,0,0,0,1,0
"X10.1",1.52686343536713,2,10,0,0.01,2,0.648721270700128,1,0,0,0,1,0,0,0,1,0
"X1.2",0.699041554058651,3,1,0,0.01,1,0.01,1,0,0,0,1,0,1,0,0,0
"X2.2",-1.01138769294981,3,2,0,0.01,1,0.01,1,0,0,0,1,0,1,0,0,0
"X3.2",1.02575043224009,3,3,0,0.01,1,0.01,1,0,0,0,1,0,1,0,0,0
"X4.2",-0.528597853816616,3,4,0,0.01,1,0.01,1,0,0,0,1,0,1,0,0,0
"X5.2",-0.934600242387003,3,5,0,0.01,1,0.01,1,0,0,0,1,0,1,0,0,0
