"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.385516483058875,1,1,0,0.01,3,0.127496851579376,0,0,0,1,0,0,1,1,1,0
"X2",1.05613224821301,1,2,0,0.01,3,0.271249150321405,0,0,0,1,0,0,1,1,1,0
"X3",0.0349868080728157,1,3,0,0.01,3,0.43332941456034,0,0,0,1,0,0,1,1,1,0
"X4",2.56670463542393,1,4,0,0.01,3,0.616074402192893,0,0,0,1,0,0,1,1,1,0
"X5",4.04677571442211,1,5,0,0.01,3,0.822118800390509,0,0,0,1,0,0,1,1,1,0
"X6",4.64168781993957,1,6,0,0.01,3,1.05443321064389,0,0,0,1,0,0,1,1,1,0
"X7",8.2102305876398,1,7,0,0.01,3,1.31636697678109,0,0,0,1,0,0,1,1,1,0
"X8",8.39316484045814,1,8,0,0.01,3,1.61169647342312,0,0,0,1,0,0,1,1,1,0
"X9",10.5069063725137,1,9,0,0.01,3,1.94467955106552,0,0,0,1,0,0,1,1,1,0
"X10",10.8873489737387,1,10,0,0.01,3,2.32011692273655,0,0,0,1,0,0,1,1,1,0
"X1.1",1.23219061028686,2,1,0,0.01,2,0.0512710963760241,1,1,0,1,1,0,0,0,0,1
"X2.1",0.320621693708648,2,2,0,0.01,2,0.105170918075648,1,1,0,1,1,0,0,0,0,1
"X3.1",0.578244345192574,2,3,0,0.01,2,0.161834242728283,1,1,0,1,1,0,0,0,0,1
"X4.1",0.601847669603127,2,4,0,0.01,2,0.22140275816017,1,1,0,1,1,0,0,0,0,1
"X5.1",0.307846627723682,2,5,0,0.01,2,0.284025416687741,1,1,0,1,1,0,0,0,0,1
"X6.1",1.09867665599197,2,6,0,0.01,2,0.349858807576003,1,1,0,1,1,0,0,0,0,1
"X7.1",-0.0758297241949029,2,7,0,0.01,2,0.419067548593257,1,1,0,1,1,0,0,0,0,1
"X8.1",3.35393206286031,2,8,0,0.01,2,0.49182469764127,1,1,0,1,1,0,0,0,0,1
"X9.1",2.29642627261023,2,9,0,0.01,2,0.568312185490169,1,1,0,1,1,0,0,0,0,1
"X10.1",1.33455661621905,2,10,0,0.01,2,0.648721270700128,1,1,0,1,1,0,0,0,0,1
"X1.2",0.241760574212397,3,1,0,0.01,2,0.0512710963760241,0,0,0,1,0,1,0,1,1,1
"X2.2",0.733965061440698,3,2,0,0.01,2,0.105170918075648,0,0,0,1,0,1,0,1,1,1
"X3.2",0.85770530838716,3,3,0,0.01,2,0.161834242728283,0,0,0,1,0,1,0,1,1,1
"X4.2",0.351177949575555,3,4,0,0.01,2,0.22140275816017,0,0,0,1,0,1,0,1,1,1
"X5.2",0.904122240400448,3,5,0,0.01,2,0.284025416687741,0,0,0,1,0,1,0,1,1,1
"X6.2",0.720601058574352,3,6,0,0.01,2,0.349858807576003,0,0,0,1,0,1,0,1,1,1
"X7.2",3.27567657844407,3,7,0,0.01,2,0.419067548593257,0,0,0,1,0,1,0,1,1,1
"X8.2",3.23238177435706,3,8,0,0.01,2,0.49182469764127,0,0,0,1,0,1,0,1,1,1
"X9.2",3.90133370026608,3,9,0,0.01,2,0.568312185490169,0,0,0,1,0,1,0,1,1,1
"X10.2",1.65220959324061,3,10,0,0.01,2,0.648721270700128,0,0,0,1,0,1,0,1,1,1
"X1.3",0.222915536439704,4,1,0,0.01,1,0.01,1,0,0,0,1,1,1,0,0,1
"X2.3",-0.420397187415959,4,2,0,0.01,1,0.01,1,0,0,0,1,1,1,0,0,1
"X3.3",-1.57782994525783,4,3,0,0.01,1,0.01,1,0,0,0,1,1,1,0,0,1
"X4.3",1.01988505397851,4,4,0,0.01,1,0.01,1,0,0,0,1,1,1,0,0,1
"X5.3",-0.867194271928532,4,5,0,0.01,1,0.01,1,0,0,0,1,1,1,0,0,1
"X6.3",0.595470135204945,4,6,0,0.01,1,0.01,1,0,0,0,1,1,1,0,0,1
"X7.3",-1.17928774973549,4,7,0,0.01,1,0.01,1,0,0,0,1,1,1,0,0,1
"X8.3",1.02746522399966,4,8,0,0.01,1,0.01,1,0,0,0,1,1,1,0,0,1
"X9.3",0.33566630848481,4,9,0,0.01,1,0.01,1,0,0,0,1,1,1,0,0,1
"X10.3",1.95804076790495,4,10,0,0.01,1,0.01,1,0,0,0,1,1,1,0,0,1
"X1.4",-0.172599138953474,5,1,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X2.4",0.173439575399902,5,2,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X3.4",-1.31510273826948,5,3,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X4.4",0.677804167766471,5,4,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X5.4",-0.607766190525596,5,5,1,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X6.4",-0.448639660586142,5,6,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X7.4",1.20833895598674,5,7,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X8.4",-1.8724997011461,5,8,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X9.4",0.88648922549037,5,9,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X10.4",-0.14515346251997,5,10,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X1.5",-0.0218497616332797,6,1,0,0.01,1,0.01,0,0,0,0,0,1,0,0,0,0
"X2.5",0.196769268172496,6,2,0,0.01,1,0.01,0,0,0,0,0,1,0,0,0,0
"X3.5",1.03288398389328,6,3,0,0.01,1,0.01,0,0,0,0,0,1,0,0,0,0
