"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.843527248405851,1,1,0,0.01,1,0.01,1,0,0,1,1,1,1,1,0,0
"X2",-0.96658279174803,1,2,0,0.01,1,0.01,1,0,0,1,1,1,1,1,0,0
"X3",-1.4078974593954,1,3,0,0.01,1,0.01,1,0,0,1,1,1,1,1,0,0
"X4",1.52949229980502,1,4,0,0.01,1,0.01,1,0,0,1,1,1,1,1,0,0
"X5",-1.7750312862912,1,5,0,0.01,1,0.01,1,0,0,1,1,1,1,1,0,0
"X6",-0.995098432986173,1,6,0,0.01,1,0.01,1,0,0,1,1,1,1,1,0,0
"X7",0.757833854595823,1,7,0,0.01,1,0.01,1,0,0,1,1,1,1,1,0,0
"X8",0.676433827831926,1,8,0,0.01,1,0.01,1,0,0,1,1,1,1,1,0,0
"X9",0.099370492617659,1,9,0,0.01,1,0.01,1,0,0,1,1,1,1,1,0,0
"X10",-1.07585710284094,1,10,0,0.01,1,0.01,1,0,0,1,1,1,1,1,0,0
"X1.1",-0.515881953712645,2,1,0,0.01,1,0.01,0,1,1,0,1,1,0,0,0,0
"X2.1",-0.948818184293659,2,2,0,0.01,1,0.01,0,1,1,0,1,1,0,0,0,0
"X3.1",-0.332820333632696,2,3,0,0.01,1,0.01,0,1,1,0,1,1,0,0,0,0
"X4.1",1.13598653348305,2,4,0,0.01,1,0.01,0,1,1,0,1,1,0,0,0,0
"X5.1",-0.25493169496026,2,5,0,0.01,1,0.01,0,1,1,0,1,1,0,0,0,0
"X6.1",0.312516997221198,2,6,0,0.01,1,0.01,0,1,1,0,1,1,0,0,0,0
"X7.1",-0.605705367680504,2,7,0,0.01,1,0.01,0,1,1,0,1,1,0,0,0,0
"X8.1",0.916231424697826,2,8,0,0.01,1,0.01,0,1,1,0,1,1,0,0,0,0
"X9.1",-1.53245125863652,2,9,0,0.01,1,0.01,0,1,1,0,1,1,0,0,0,0
"X10.1",1.50229270044159,2,10,0,0.01,1,0.01,0,1,1,0,1,1,0,0,0,0
"X1.2",1.79465377696751,3,1,0,0.01,1,0.01,1,0,1,1,0,0,1,1,1,0
"X2.2",0.330055281774667,3,2,0,0.01,1,0.01,1,0,1,1,0,0,1,1,1,0
"X3.2",-0.0178701291586274,3,3,0,0.01,1,0.01,1,0,1,1,0,0,1,1,1,0
"X4.2",-0.984348559838059,3,4,0,0.01,1,0.01,1,0,1,1,0,0,1,1,1,0
"X5.2",1.26968851364674,3,5,0,0.01,1,0.01,1,0,1,1,0,0,1,1,1,0
"X6.2",0.672168685142684,3,6,0,0.01,1,0.01,1,0,1,1,0,0,1,1,1,0
"X7.2",-2.16833919165393,3,7,0,0.01,1,0.01,1,0,1,1,0,0,1,1,1,0
"X8.2",-0.743037516591406,3,8,0,0.01,1,0.01,1,0,1,1,0,0,1,1,1,0
"X9.2",0.686468054955524,3,9,0,0.01,1,0.01,1,0,1,1,0,0,1,1,1,0
"X10.2",-0.833948270854783,3,10,0,0.01,1,0.01,1,0,1,1,0,0,1,1,1,0
"X1.3",0.305297440901929,4,1,0,0.01,1,0.01,0,0,0,1,0,1,0,1,1,1
"X2.3",0.0334651052882879,4,2,0,0.01,1,0.01,0,0,0,1,0,1,0,1,1,1
"X3.3",0.815297599830616,4,3,0,0.01,1,0.01,0,0,0,1,0,1,0,1,1,1
"X4.3",0.835445259470606,4,4,1,0.01,1,0.01,0,0,0,1,0,1,0,1,1,1
"X5.3",-0.48326879359696,4,5,0,0.01,1,0.01,0,0,0,1,0,1,0,1,1,1
"X6.3",0.137092956155902,4,6,0,0.01,1,0.01,0,0,0,1,0,1,0,1,1,1
"X7.3",-1.18071953310614,4,7,0,0.01,1,0.01,0,0,0,1,0,1,0,1,1,1
"X8.3",-1.5738422277032,4,8,0,0.01,1,0.01,0,0,0,1,0,1,0,1,1,1
"X9.3",-1.98769972210069,4,9,0,0.01,1,0.01,0,0,0,1,0,1,0,1,1,1
"X10.3",1.23271485072,4,10,0,0.01,1,0.01,0,0,0,1,0,1,0,1,1,1
"X1.4",0.652757471049933,5,1,0,0.01,1,0.01,1,1,0,1,0,0,1,0,0,1
"X2.4",-1.65872836157159,5,2,0,0.01,1,0.01,1,1,0,1,0,0,1,0,0,1
"X3.4",-2.479761222933,5,3,0,0.01,1,0.01,1,1,0,1,0,0,1,0,0,1
"X4.4",0.936542423274704,5,4,0,0.01,1,0.01,1,1,0,1,0,0,1,0,0,1
"X5.4",0.10253043090838,5,5,1,0.01,1,0.01,1,1,0,1,0,0,1,0,0,1
"X6.4",-0.696424413480615,5,6,0,0.01,1,0.01,1,1,0,1,0,0,1,0,0,1
"X7.4",-0.644154065306866,5,7,0,0.01,1,0.01,1,1,0,1,0,0,1,0,0,1
"X8.4",1.05136841291798,5,8,0,0.01,1,0.01,1,1,0,1,0,0,1,0,0,1
"X9.4",0.0207551693496525,5,9,0,0.01,1,0.01,1,1,0,1,0,0,1,0,0,1
"X10.4",0.164195679288972,5,10,0,0.01,1,0.01,1,1,0,1,0,0,1,0,0,1
"X1.5",0.287860771479058,6,1,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X2.5",-1.07101670348755,6,2,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X3.5",0.41178493820375,6,3,1,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X4.5",0.0494855182390046,6,4,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X5.5",-1.19676498350056,6,5,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X6.5",-0.80156691954941,6,6,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X7.5",-0.556105209200644,6,7,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X8.5",0.456923092711674,6,8,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X9.5",-1.72020935521687,6,9,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X10.5",1.23125306059339,6,10,0,0.01,1,0.01,1,0,1,1,0,0,0,0,0,1
"X1.6",0.413143635919582,7,1,0,0.01,2,0.0512710963760241,0,0,1,1,0,1,1,0,1,0
"X2.6",1.3942221769671,7,2,0,0.01,2,0.105170918075648,0,0,1,1,0,1,1,0,1,0
"X3.6",-0.0689397777380407,7,3,0,0.01,2,0.161834242728283,0,0,1,1,0,1,1,0,1,0
"X4.6",1.14994870138314,7,4,0,0.01,2,0.22140275816017,0,0,1,1,0,1,1,0,1,0
"X5.6",-0.378776130585873,7,5,0,0.01,2,0.284025416687741,0,0,1,1,0,1,1,0,1,0
"X6.6",0.294497778270735,7,6,0,0.01,2,0.349858807576003,0,0,1,1,0,1,1,0,1,0
"X7.6",0.938108248933313,7,7,0,0.01,2,0.419067548593257,0,0,1,1,0,1,1,0,1,0
"X8.6",-0.319649434991732,7,8,1,0.01,2,0.49182469764127,0,0,1,1,0,1,1,0,1,0
"X9.6",0.252716814361196,7,9,0,0.01,2,0.568312185490169,0,0,1,1,0,1,1,0,1,0
"X10.6",0.405252065453944,7,10,0,0.01,2,0.648721270700128,0,0,1,1,0,1,1,0,1,0
"X1.7",0.251417637401063,8,1,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X2.7",-0.941460719599748,8,2,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X3.7",-1.36804721445557,8,3,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X4.7",-1.45179311521743,8,4,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X5.7",0.262976044269849,8,5,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X6.7",-2.96279909771222,8,6,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X7.7",-0.453110378422053,8,7,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X8.7",0.401474576798945,8,8,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X9.7",-1.38825686979564,8,9,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X10.7",-0.296675194290071,8,10,0,0.01,1,0.01,1,0,1,1,1,0,0,1,0,0
"X1.8",-1.14981989847854,9,1,0,0.01,2,0.0512710963760241,0,1,0,1,0,1,0,0,1,0
"X2.8",-1.19917806043523,9,2,0,0.01,2,0.105170918075648,0,1,0,1,0,1,0,0,1,0
"X3.8",-0.826556687433512,9,3,0,0.01,2,0.161834242728283,0,1,0,1,0,1,0,0,1,0
"X4.8",0.917166426279217,9,4,0,0.01,2,0.22140275816017,0,1,0,1,0,1,0,0,1,0
"X5.8",-0.113606109090157,9,5,0,0.01,2,0.284025416687741,0,1,0,1,0,1,0,0,1,0
"X6.8",0.0398895926983203,9,6,0,0.01,2,0.349858807576003,0,1,0,1,0,1,0,0,1,0
"X7.8",-0.453036175433392,9,7,0,0.01,2,0.419067548593257,0,1,0,1,0,1,0,0,1,0
"X8.8",0.49289790975018,9,8,0,0.01,2,0.49182469764127,0,1,0,1,0,1,0,0,1,0
"X9.8",-0.126199832147976,9,9,0,0.01,2,0.568312185490169,0,1,0,1,0,1,0,0,1,0
"X10.8",-0.970153559380154,9,10,0,0.01,2,0.648721270700128,0,1,0,1,0,1,0,0,1,0
"X1.9",-0.24348347046566,10,1,0,0.01,2,0.0512710963760241,1,0,0,0,0,0,0,0,0,0
"X2.9",-1.26546169508292,10,2,0,0.01,2,0.105170918075648,1,0,0,0,0,0,0,0,0,0
"X3.9",0.674946861102323,10,3,0,0.01,2,0.161834242728283,1,0,0,0,0,0,0,0,0,0
"X4.9",0.705070955556204,10,4,0,0.01,2,0.22140275816017,1,0,0,0,0,0,0,0,0,0
"X5.9",0.923050938452609,10,5,0,0.01,2,0.284025416687741,1,0,0,0,0,0,0,0,0,0
"X6.9",-0.806165558856776,10,6,0,0.01,2,0.349858807576003,1,0,0,0,0,0,0,0,0,0
"X7.9",-0.159624163051222,10,7,0,0.01,2,0.419067548593257,1,0,0,0,0,0,0,0,0,0
"X8.9",1.14460026535344,10,8,0,0.01,2,0.49182469764127,1,0,0,0,0,0,0,0,0,0
"X9.9",0.434758674696693,10,9,0,0.01,2,0.568312185490169,1,0,0,0,0,0,0,0,0,0
"X10.9",1.86388196150654,10,10,0,0.01,2,0.648721270700128,1,0,0,0,0,0,0,0,0,0
"X1.10",-0.126371697554,11,1,0,0.0512710963760241,1,0.01,1,1,1,1,1,1,1,0,0,0
"X2.10",-0.800574154660742,11,2,0,0.0512710963760241,1,0.01,1,1,1,1,1,1,1,0,0,0
"X3.10",1.46903875436621,11,3,0,0.0512710963760241,1,0.01,1,1,1,1,1,1,1,0,0,0
"X4.10",-0.508222343670509,11,4,0,0.0512710963760241,1,0.01,1,1,1,1,1,1,1,0,0,0
"X5.10",-0.46071751585188,11,5,0,0.0512710963760241,1,0.01,1,1,1,1,1,1,1,0,0,0
"X6.10",-0.0475280929142805,11,6,0,0.0512710963760241,1,0.01,1,1,1,1,1,1,1,0,0,0
"X7.10",0.928324447145299,11,7,0,0.0512710963760241,1,0.01,1,1,1,1,1,1,1,0,0,0
"X8.10",-1.58309740775468,11,8,0,0.0512710963760241,1,0.01,1,1,1,1,1,1,1,0,0,0
"X9.10",0.147844775942367,11,9,0,0.0512710963760241,1,0.01,1,1,1,1,1,1,1,0,0,0
"X10.10",-0.0415445551992284,11,10,0,0.0512710963760241,1,0.01,1,1,1,1,1,1,1,0,0,0
"X1.11",-0.874840817095576,12,1,0,0.105170918075648,1,0.01,0,1,0,0,0,1,0,1,1,1
"X2.11",-0.914888254376203,12,2,0,0.105170918075648,1,0.01,0,1,0,0,0,1,0,1,1,1
"X3.11",0.814837267046094,12,3,0,0.105170918075648,1,0.01,0,1,0,0,0,1,0,1,1,1
