"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.657365259450794,1,1,0,0.01,2,0.0512710963760241,0,1,0,1,1,0,1,1,0,0
"X2",-1.10787782420616,1,2,0,0.01,2,0.105170918075648,0,1,0,1,1,0,1,1,0,0
"X3",0.392386715304048,1,3,0,0.01,2,0.161834242728283,0,1,0,1,1,0,1,1,0,0
"X4",-0.273180636723035,1,4,0,0.01,2,0.22140275816017,0,1,0,1,1,0,1,1,0,0
"X5",1.43837581521704,1,5,0,0.01,2,0.284025416687741,0,1,0,1,1,0,1,1,0,0
"X6",0.930369687536271,1,6,0,0.01,2,0.349858807576003,0,1,0,1,1,0,1,1,0,0
"X7",-1.38506493154632,1,7,0,0.01,2,0.419067548593257,0,1,0,1,1,0,1,1,0,0
"X8",0.760150557805572,1,8,0,0.01,2,0.49182469764127,0,1,0,1,1,0,1,1,0,0
"X9",1.12523450670506,1,9,0,0.01,2,0.568312185490169,0,1,0,1,1,0,1,1,0,0
"X10",0.349425918224926,1,10,0,0.01,2,0.648721270700128,0,1,0,1,1,0,1,1,0,0
"X1.1",-0.0228939107847796,2,1,0,0.01,2,0.0512710963760241,0,0,1,1,1,1,0,1,0,1
"X2.1",-0.24243252635256,2,2,0,0.01,2,0.105170918075648,0,0,1,1,1,1,0,1,0,1
"X3.1",2.14653338138654,2,3,0,0.01,2,0.161834242728283,0,0,1,1,1,1,0,1,0,1
"X4.1",1.08577172862703,2,4,0,0.01,2,0.22140275816017,0,0,1,1,1,1,0,1,0,1
"X5.1",0.0948336093020133,2,5,0,0.01,2,0.284025416687741,0,0,1,1,1,1,0,1,0,1
"X6.1",-1.4404705545365,2,6,0,0.01,2,0.349858807576003,0,0,1,1,1,1,0,1,0,1
"X7.1",-0.647130949772418,2,7,0,0.01,2,0.419067548593257,0,0,1,1,1,1,0,1,0,1
"X8.1",1.25249875512296,2,8,0,0.01,2,0.49182469764127,0,0,1,1,1,1,0,1,0,1
"X9.1",0.904081231912121,2,9,0,0.01,2,0.568312185490169,0,0,1,1,1,1,0,1,0,1
"X10.1",1.43253143811525,2,10,0,0.01,2,0.648721270700128,0,0,1,1,1,1,0,1,0,1
"X1.2",0.878598984739973,3,1,0,0.01,1,0.01,1,0,0,0,0,0,0,1,0,0
"X2.2",-0.815848079172723,3,2,0,0.01,1,0.01,1,0,0,0,0,0,0,1,0,0
"X3.2",0.202915158446039,3,3,0,0.01,1,0.01,1,0,0,0,0,0,0,1,0,0
"X4.2",0.967736428961383,3,4,0,0.01,1,0.01,1,0,0,0,0,0,0,1,0,0
