"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",1.20680473285499,1,1,0,0.01,2,0.0512710963760241,0,1,0,1,0,0,1,0,1,1
"X2",1.88382272092626,1,2,0,0.01,2,0.105170918075648,0,1,0,1,0,0,1,0,1,1
"X3",0.43812896709062,1,3,0,0.01,2,0.161834242728283,0,1,0,1,0,0,1,0,1,1
"X4",0.45395544271047,1,4,0,0.01,2,0.22140275816017,0,1,0,1,0,0,1,0,1,1
"X5",-0.107916252138873,1,5,0,0.01,2,0.284025416687741,0,1,0,1,0,0,1,0,1,1
"X6",-0.462636846428391,1,6,0,0.01,2,0.349858807576003,0,1,0,1,0,0,1,0,1,1
"X7",1.65008650001985,1,7,0,0.01,2,0.419067548593257,0,1,0,1,0,0,1,0,1,1
"X8",0.682690159249866,1,8,0,0.01,2,0.49182469764127,0,1,0,1,0,0,1,0,1,1
"X9",0.241708106561586,1,9,0,0.01,2,0.568312185490169,0,1,0,1,0,0,1,0,1,1
"X10",0.595027590843092,1,10,0,0.01,2,0.648721270700128,0,1,0,1,0,0,1,0,1,1
"X1.1",-0.44056804304187,2,1,0,0.01,1,0.01,0,1,0,0,0,0,1,0,1,0
"X2.1",2.12591164237011,2,2,0,0.01,1,0.01,0,1,0,0,0,0,1,0,1,0
"X3.1",1.37284590370498,2,3,0,0.01,1,0.01,0,1,0,0,0,0,1,0,1,0
"X4.1",0.181251563647928,2,4,0,0.01,1,0.01,0,1,0,0,0,0,1,0,1,0
"X5.1",-0.678729208240924,2,5,0,0.01,1,0.01,0,1,0,0,0,0,1,0,1,0
"X6.1",1.6777142698189,2,6,0,0.01,1,0.01,0,1,0,0,0,0,1,0,1,0
"X7.1",0.200118686852639,2,7,0,0.01,1,0.01,0,1,0,0,0,0,1,0,1,0
"X8.1",-1.50100581923903,2,8,0,0.01,1,0.01,0,1,0,0,0,0,1,0,1,0
"X9.1",2.10692968460211,2,9,0,0.01,1,0.01,0,1,0,0,0,0,1,0,1,0
"X10.1",-0.207837573053326,2,10,0,0.01,1,0.01,0,1,0,0,0,0,1,0,1,0
"X1.2",-0.272495879724094,3,1,0,0.01,2,0.0512710963760241,1,1,1,1,0,1,1,1,1,1
"X2.2",-1.71440390168628,3,2,1,0.01,2,0.105170918075648,1,1,1,1,0,1,1,1,1,1
"X3.2",1.3196844966657,3,3,0,0.01,2,0.161834242728283,1,1,1,1,0,1,1,1,1,1
"X4.2",-0.0584786382056259,3,4,0,0.01,2,0.22140275816017,1,1,1,1,0,1,1,1,1,1
"X5.2",1.96298634722189,3,5,0,0.01,2,0.284025416687741,1,1,1,1,0,1,1,1,1,1
"X6.2",0.922120631963225,3,6,0,0.01,2,0.349858807576003,1,1,1,1,0,1,1,1,1,1
"X7.2",0.174753222514925,3,7,0,0.01,2,0.419067548593257,1,1,1,1,0,1,1,1,1,1
"X8.2",0.435241479793579,3,8,0,0.01,2,0.49182469764127,1,1,1,1,0,1,1,1,1,1
"X9.2",0.865483950259602,3,9,0,0.01,2,0.568312185490169,1,1,1,1,0,1,1,1,1,1
"X10.2",1.62386044950338,3,10,0,0.01,2,0.648721270700128,1,1,1,1,0,1,1,1,1,1
"X1.3",0.668433150227037,4,1,1,0.01,1,0.01,1,0,0,0,0,0,1,1,1,0
"X2.3",0.153178937689074,4,2,0,0.01,1,0.01,1,0,0,0,0,0,1,1,1,0
"X3.3",-0.924232475096798,4,3,0,0.01,1,0.01,1,0,0,0,0,0,1,1,1,0
"X4.3",0.848854313109611,4,4,0,0.01,1,0.01,1,0,0,0,0,0,1,1,1,0
"X5.3",-1.0118593985466,4,5,0,0.01,1,0.01,1,0,0,0,0,0,1,1,1,0
"X6.3",1.27989299633372,4,6,0,0.01,1,0.01,1,0,0,0,0,0,1,1,1,0
"X7.3",-1.62462662721082,4,7,0,0.01,1,0.01,1,0,0,0,0,0,1,1,1,0
"X8.3",0.645014766358684,4,8,0,0.01,1,0.01,1,0,0,0,0,0,1,1,1,0
"X9.3",-0.00262519197392691,4,9,0,0.01,1,0.01,1,0,0,0,0,0,1,1,1,0
"X10.3",-0.638139695545812,4,10,0,0.01,1,0.01,1,0,0,0,0,0,1,1,1,0
"X1.4",0.961496248906909,5,1,0,0.01,1,0.01,1,0,1,0,1,0,0,1,0,1
"X2.4",0.919566047362325,5,2,0,0.01,1,0.01,1,0,1,0,1,0,0,1,0,1
"X3.4",0.00901867475604039,5,3,0,0.01,1,0.01,1,0,1,0,1,0,0,1,0,1
"X4.4",0.939213682010473,5,4,0,0.01,1,0.01,1,0,1,0,1,0,0,1,0,1
"X5.4",-1.39211170608739,5,5,0,0.01,1,0.01,1,0,1,0,1,0,0,1,0,1
"X6.4",-0.46206126431129,5,6,0,0.01,1,0.01,1,0,1,0,1,0,0,1,0,1
"X7.4",1.50712814170561,5,7,0,0.01,1,0.01,1,0,1,0,1,0,0,1,0,1
"X8.4",0.573546785521713,5,8,0,0.01,1,0.01,1,0,1,0,1,0,0,1,0,1
"X9.4",0.332934352096413,5,9,0,0.01,1,0.01,1,0,1,0,1,0,0,1,0,1
"X10.4",-1.34631773014194,5,10,0,0.01,1,0.01,1,0,1,0,1,0,0,1,0,1
"X1.5",-1.07944059803978,6,1,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,0
"X2.5",-1.98178474368615,6,2,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,0
"X3.5",-0.437992097083388,6,3,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,0
"X4.5",1.17309753291158,6,4,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,0
"X5.5",1.76025551911049,6,5,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,0
"X6.5",0.4397239038586,6,6,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,0
"X7.5",-1.12794028713723,6,7,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,0
"X8.5",1.14615137471904,6,8,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,0
"X9.5",-1.48780010725795,6,9,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,0
"X10.5",-1.51173997839994,6,10,0,0.01,1,0.01,0,1,0,0,1,1,1,0,0,0
"X1.6",0.450149621735763,7,1,0,0.01,2,0.0512710963760241,0,1,0,1,1,1,1,1,0,1
"X2.6",0.534547371442278,7,2,0,0.01,2,0.105170918075648,0,1,0,1,1,1,1,1,0,1
"X3.6",0.883604397527734,7,3,0,0.01,2,0.161834242728283,0,1,0,1,1,1,1,1,0,1
"X4.6",1.29964476609293,7,4,0,0.01,2,0.22140275816017,0,1,0,1,1,1,1,1,0,1
"X5.6",1.85860360173176,7,5,0,0.01,2,0.284025416687741,0,1,0,1,1,1,1,1,0,1
"X6.6",1.21086211853782,7,6,0,0.01,2,0.349858807576003,0,1,0,1,1,1,1,1,0,1
"X7.6",1.30779343080829,7,7,0,0.01,2,0.419067548593257,0,1,0,1,1,1,1,1,0,1
"X8.6",0.707345707663444,7,8,0,0.01,2,0.49182469764127,0,1,0,1,1,1,1,1,0,1
"X9.6",-0.500558448109549,7,9,0,0.01,2,0.568312185490169,0,1,0,1,1,1,1,1,0,1
"X10.6",0.0936732657203971,7,10,0,0.01,2,0.648721270700128,0,1,0,1,1,1,1,1,0,1
"X1.7",0.14134090192513,8,1,0,0.01,1,0.01,0,1,0,0,0,1,0,0,0,0
"X2.7",-0.965446635026954,8,2,0,0.01,1,0.01,0,1,0,0,0,1,0,0,0,0
"X3.7",0.441483565621699,8,3,0,0.01,1,0.01,0,1,0,0,0,1,0,0,0,0
"X4.7",-1.28184790066904,8,4,0,0.01,1,0.01,0,1,0,0,0,1,0,0,0,0
"X5.7",1.7411077220581,8,5,0,0.01,1,0.01,0,1,0,0,0,1,0,0,0,0
"X6.7",0.112205426250849,8,6,0,0.01,1,0.01,0,1,0,0,0,1,0,0,0,0
"X7.7",1.26246832548284,8,7,0,0.01,1,0.01,0,1,0,0,0,1,0,0,0,0
"X8.7",-1.62393507909375,8,8,0,0.01,1,0.01,0,1,0,0,0,1,0,0,0,0
"X9.7",-0.415517488199633,8,9,0,0.01,1,0.01,0,1,0,0,0,1,0,0,0,0
"X10.7",-2.45130033325618,8,10,0,0.01,1,0.01,0,1,0,0,0,1,0,0,0,0
