"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.232356841823037,1,1,0,0.01,1,0.01,0,1,0,0,1,0,0,0,1,1
"X2",-1.69914459869063,1,2,0,0.01,1,0.01,0,1,0,0,1,0,0,0,1,1
"X3",-1.19477389281051,1,3,0,0.01,1,0.01,0,1,0,0,1,0,0,0,1,1
"X4",-1.29981813924812,1,4,0,0.01,1,0.01,0,1,0,0,1,0,0,0,1,1
"X5",-0.749920716458052,1,5,0,0.01,1,0.01,0,1,0,0,1,0,0,0,1,1
"X6",-0.649882733958151,1,6,0,0.01,1,0.01,0,1,0,0,1,0,0,0,1,1
"X7",1.58894202749968,1,7,0,0.01,1,0.01,0,1,0,0,1,0,0,0,1,1
"X8",0.617067637008542,1,8,0,0.01,1,0.01,0,1,0,0,1,0,0,0,1,1
"X9",-1.13164757552297,1,9,0,0.01,1,0.01,0,1,0,0,1,0,0,0,1,1
"X10",1.23239484080482,1,10,0,0.01,1,0.01,0,1,0,0,1,0,0,0,1,1
"X1.1",0.401853381556246,2,1,0,0.01,2,0.0512710963760241,1,1,0,0,1,1,0,1,0,0
"X2.1",-0.561880451514394,2,2,0,0.01,2,0.105170918075648,1,1,0,0,1,1,0,1,0,0
"X3.1",-0.633856385949238,2,3,0,0.01,2,0.161834242728283,1,1,0,0,1,1,0,1,0,0
"X4.1",-0.992862103702404,2,4,0,0.01,2,0.22140275816017,1,1,0,0,1,1,0,1,0,0
"X5.1",-0.443308674953877,2,5,0,0.01,2,0.284025416687741,1,1,0,0,1,1,0,1,0,0
"X6.1",0.868422332372729,2,6,0,0.01,2,0.349858807576003,1,1,0,0,1,1,0,1,0,0
"X7.1",1.04045838646429,2,7,0,0.01,2,0.419067548593257,1,1,0,0,1,1,0,1,0,0
"X8.1",-0.120673917357947,2,8,0,0.01,2,0.49182469764127,1,1,0,0,1,1,0,1,0,0
"X9.1",0.0639760290368847,2,9,0,0.01,2,0.568312185490169,1,1,0,0,1,1,0,1,0,0
"X10.1",-0.66606949375782,2,10,0,0.01,2,0.648721270700128,1,1,0,0,1,1,0,1,0,0
"X1.2",-0.549732539894031,3,1,0,0.01,1,0.01,1,0,0,1,1,0,1,0,1,0
"X2.2",-0.931883660381104,3,2,0,0.01,1,0.01,1,0,0,1,1,0,1,0,1,0
"X3.2",0.0113768447482641,3,3,0,0.01,1,0.01,1,0,0,1,1,0,1,0,1,0
"X4.2",-0.600028896627262,3,4,0,0.01,1,0.01,1,0,0,1,1,0,1,0,1,0
"X5.2",1.77689449461024,3,5,0,0.01,1,0.01,1,0,0,1,1,0,1,0,1,0
"X6.2",-0.729492177660074,3,6,0,0.01,1,0.01,1,0,0,1,1,0,1,0,1,0
"X7.2",-0.222218593686445,3,7,0,0.01,1,0.01,1,0,0,1,1,0,1,0,1,0
"X8.2",0.140983105065173,3,8,0,0.01,1,0.01,1,0,0,1,1,0,1,0,1,0
"X9.2",1.20377259631718,3,9,0,0.01,1,0.01,1,0,0,1,1,0,1,0,1,0
"X10.2",0.1489254204981,3,10,0,0.01,1,0.01,1,0,0,1,1,0,1,0,1,0
"X1.3",1.78239551541767,4,1,0,0.01,2,0.0512710963760241,1,0,0,1,1,0,0,0,0,1
"X2.3",0.890907546704153,4,2,0,0.01,2,0.105170918075648,1,0,0,1,1,0,0,0,0,1
