"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",1.8409121209101,1,1,0,0.01,1,0.01,1,0,0,0,1,1,1,1,1,1
"X2",-0.892770432750419,1,2,0,0.01,1,0.01,1,0,0,0,1,1,1,1,1,1
"X3",0.419485787325225,1,3,1,0.01,1,0.01,1,0,0,0,1,1,1,1,1,1
"X4",-1.30631297380813,1,4,0,0.01,1,0.01,1,0,0,0,1,1,1,1,1,1
"X5",-0.726160215454241,1,5,0,0.01,1,0.01,1,0,0,0,1,1,1,1,1,1
"X6",0.908988688204873,1,6,0,0.01,1,0.01,1,0,0,0,1,1,1,1,1,1
"X7",-0.00967337980062483,1,7,0,0.01,1,0.01,1,0,0,0,1,1,1,1,1,1
"X8",-0.374936923390644,1,8,0,0.01,1,0.01,1,0,0,0,1,1,1,1,1,1
"X9",-3.16722114226979,1,9,0,0.01,1,0.01,1,0,0,0,1,1,1,1,1,1
"X10",-1.19605363988742,1,10,0,0.01,1,0.01,1,0,0,0,1,1,1,1,1,1
"X1.1",-1.40096824262178,2,1,0,0.01,1,0.01,1,1,1,1,1,0,0,1,1,1
"X2.1",-0.490035893144855,2,2,0,0.01,1,0.01,1,1,1,1,1,0,0,1,1,1
"X3.1",0.0815545717836522,2,3,0,0.01,1,0.01,1,1,1,1,1,0,0,1,1,1
"X4.1",-1.45636573525968,2,4,0,0.01,1,0.01,1,1,1,1,1,0,0,1,1,1
"X5.1",-1.64420998520237,2,5,0,0.01,1,0.01,1,1,1,1,1,0,0,1,1,1
"X6.1",-0.439738434802208,2,6,0,0.01,1,0.01,1,1,1,1,1,0,0,1,1,1
"X7.1",-0.0988675058827137,2,7,0,0.01,1,0.01,1,1,1,1,1,0,0,1,1,1
"X8.1",-0.848018587710684,2,8,0,0.01,1,0.01,1,1,1,1,1,0,0,1,1,1
"X9.1",-1.38158424023662,2,9,0,0.01,1,0.01,1,1,1,1,1,0,0,1,1,1
"X10.1",0.00262587931783372,2,10,0,0.01,1,0.01,1,1,1,1,1,0,0,1,1,1
"X1.2",-0.650353359374287,3,1,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,0
"X2.2",-0.549549475866745,3,2,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,0
"X3.2",-0.374764781251572,3,3,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,0
"X4.2",1.01042990028612,3,4,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,0
"X5.2",-0.219227885410221,3,5,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,0
"X6.2",0.584892659129351,3,6,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,0
"X7.2",-1.8087525565714,3,7,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,0
"X8.2",-0.303148957694704,3,8,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,0
"X9.2",2.17996391157318,3,9,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,0
"X10.2",0.593343129723424,3,10,0,0.01,1,0.01,0,0,1,1,0,0,0,1,0,0
"X1.3",1.20610402152451,4,1,0,0.01,2,0.0512710963760241,0,0,1,1,0,1,1,0,1,0
"X2.3",0.300311306187521,4,2,0,0.01,2,0.105170918075648,0,0,1,1,0,1,1,0,1,0
"X3.3",-0.341168127980977,4,3,0,0.01,2,0.161834242728283,0,0,1,1,0,1,1,0,1,0
"X4.3",-1.86679350721884,4,4,0,0.01,2,0.22140275816017,0,0,1,1,0,1,1,0,1,0
"X5.3",0.108098831989182,4,5,0,0.01,2,0.284025416687741,0,0,1,1,0,1,1,0,1,0
"X6.3",0.713139357510337,4,6,0,0.01,2,0.349858807576003,0,0,1,1,0,1,1,0,1,0
"X7.3",-0.786236846209953,4,7,0,0.01,2,0.419067548593257,0,0,1,1,0,1,1,0,1,0
