"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.376354615156948,1,1,0,0.01,1,0.01,1,1,1,0,1,0,1,1,0,1
"X2",-1.6242920618639,1,2,1,0.01,1,0.01,1,1,1,0,1,0,1,1,0,1
"X3",0.469345072856504,1,3,0,0.01,1,0.01,1,1,1,0,1,0,1,1,0,1
"X4",-1.40961272886319,1,4,0,0.01,1,0.01,1,1,1,0,1,0,1,1,0,1
"X5",0.361724342016348,1,5,0,0.01,1,0.01,1,1,1,0,1,0,1,1,0,1
"X6",-0.524045726362422,1,6,0,0.01,1,0.01,1,1,1,0,1,0,1,1,0,1
"X7",-0.560067812400643,1,7,0,0.01,1,0.01,1,1,1,0,1,0,1,1,0,1
"X8",-0.853802140847401,1,8,0,0.01,1,0.01,1,1,1,0,1,0,1,1,0,1
"X9",1.31875747343555,1,9,0,0.01,1,0.01,1,1,1,0,1,0,1,1,0,1
"X10",1.21366386506007,1,10,0,0.01,1,0.01,1,1,1,0,1,0,1,1,0,1
"X1.1",-0.248172696014669,2,1,0,0.01,2,0.0512710963760241,0,0,1,1,1,1,1,1,1,0
"X2.1",0.844353941215987,2,2,0,0.01,2,0.105170918075648,0,0,1,1,1,1,1,1,1,0
"X3.1",0.465915031965808,2,3,0,0.01,2,0.161834242728283,0,0,1,1,1,1,1,1,1,0
"X4.1",-0.511715881353243,2,4,0,0.01,2,0.22140275816017,0,0,1,1,1,1,1,1,1,0
"X5.1",-0.40219017839197,2,5,0,0.01,2,0.284025416687741,0,0,1,1,1,1,1,1,1,0
"X6.1",-1.1184005630787,2,6,0,0.01,2,0.349858807576003,0,0,1,1,1,1,1,1,1,0
"X7.1",1.30823265316098,2,7,0,0.01,2,0.419067548593257,0,0,1,1,1,1,1,1,1,0
"X8.1",-0.644372139296684,2,8,0,0.01,2,0.49182469764127,0,0,1,1,1,1,1,1,1,0
"X9.1",0.630360928665321,2,9,0,0.01,2,0.568312185490169,0,0,1,1,1,1,1,1,1,0
"X10.1",1.09298075876712,2,10,0,0.01,2,0.648721270700128,0,0,1,1,1,1,1,1,1,0
"X1.2",0.198512192226319,3,1,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X2.2",-0.49029106441346,3,2,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X3.2",0.231047129305956,3,3,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X4.2",-0.0372405008537783,3,4,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X5.2",-1.20675803336845,3,5,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X6.2",-0.184452668687468,3,6,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X7.2",-1.01407852894237,3,7,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X8.2",-0.924537641116065,3,8,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X9.2",-0.281050005502839,3,9,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X10.2",0.437660546642773,3,10,0,0.01,1,0.01,0,0,1,1,0,1,0,1,1,0
"X1.3",-0.413366513547284,4,1,0,0.01,2,0.0512710963760241,0,1,1,0,1,0,0,0,0,1
"X2.3",-0.360967650882388,4,2,0,0.01,2,0.105170918075648,0,1,1,0,1,0,0,0,0,1
"X3.3",-0.931362542264745,4,3,0,0.01,2,0.161834242728283,0,1,1,0,1,0,0,0,0,1
"X4.3",0.578459575895438,4,4,0,0.01,2,0.22140275816017,0,1,1,0,1,0,0,0,0,1
"X5.3",0.746649656855174,4,5,1,0.01,2,0.284025416687741,0,1,1,0,1,0,0,0,0,1
"X6.3",0.539310372682419,4,6,0,0.01,2,0.349858807576003,0,1,1,0,1,0,0,0,0,1
"X7.3",0.386698261602861,4,7,0,0.01,2,0.419067548593257,0,1,1,0,1,0,0,0,0,1
"X8.3",-0.590745910591143,4,8,0,0.01,2,0.49182469764127,0,1,1,0,1,0,0,0,0,1
"X9.3",0.501865234512203,4,9,0,0.01,2,0.568312185490169,0,1,1,0,1,0,0,0,0,1
"X10.3",2.24576784318504,4,10,0,0.01,2,0.648721270700128,0,1,1,0,1,0,0,0,0,1
"X1.4",-1.44583669801388,5,1,0,0.01,3,0.127496851579376,1,1,0,1,1,1,0,1,1,0
"X2.4",1.32630058783683,5,2,0,0.01,3,0.271249150321405,1,1,0,1,1,1,0,1,1,0
"X3.4",-1.060562995455,5,3,0,0.01,3,0.43332941456034,1,1,0,1,1,1,0,1,1,0
"X4.4",0.317704639909996,5,4,0,0.01,3,0.616074402192893,1,1,0,1,1,1,0,1,1,0
"X5.4",-1.12328337853521,5,5,0,0.01,3,0.822118800390509,1,1,0,1,1,1,0,1,1,0
"X6.4",1.34562068972445,5,6,0,0.01,3,1.05443321064389,1,1,0,1,1,1,0,1,1,0
"X7.4",1.33301407585874,5,7,1,0.01,3,1.31636697678109,1,1,0,1,1,1,0,1,1,0
"X8.4",2.2838536986303,5,8,0,0.01,3,1.61169647342312,1,1,0,1,1,1,0,1,1,0
"X9.4",3.09175547240835,5,9,0,0.01,3,1.94467955106552,1,1,0,1,1,1,0,1,1,0
"X10.4",0.853779317022767,5,10,0,0.01,3,2.32011692273655,1,1,0,1,1,1,0,1,1,0
