"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.15190951061224,1,1,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,1
"X2",0.0695739358690713,1,2,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,1
"X3",0.748342285364268,1,3,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,1
"X4",0.723894423201405,1,4,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,1
"X5",0.124291377854973,1,5,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,1
"X6",1.33837189663876,1,6,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,1
"X7",-0.192018792813995,1,7,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,1
"X8",0.532365637143318,1,8,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,1
"X9",1.84910656557027,1,9,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,1
"X10",-0.68140710315273,1,10,0,0.01,1,0.01,1,1,1,0,0,0,1,0,1,1
"X1.1",2.61720693103422,2,1,0,0.01,2,0.0512710963760241,0,1,0,0,0,1,0,0,0,0
"X2.1",0.422562937162609,2,2,0,0.01,2,0.105170918075648,0,1,0,0,0,1,0,0,0,0
"X3.1",1.77164527641749,2,3,0,0.01,2,0.161834242728283,0,1,0,0,0,1,0,0,0,0
"X4.1",1.81854363456032,2,4,0,0.01,2,0.22140275816017,0,1,0,0,0,1,0,0,0,0
"X5.1",3.68288558790374,2,5,0,0.01,2,0.284025416687741,0,1,0,0,0,1,0,0,0,0
"X6.1",1.53723111917125,2,6,0,0.01,2,0.349858807576003,0,1,0,0,0,1,0,0,0,0
"X7.1",2.67417606592461,2,7,0,0.01,2,0.419067548593257,0,1,0,0,0,1,0,0,0,0
"X8.1",1.86186850818808,2,8,0,0.01,2,0.49182469764127,0,1,0,0,0,1,0,0,0,0
"X9.1",3.99678580975292,2,9,0,0.01,2,0.568312185490169,0,1,0,0,0,1,0,0,0,0
"X10.1",2.93738619634093,2,10,0,0.01,2,0.648721270700128,0,1,0,0,0,1,0,0,0,0
"X1.2",0.854734492148653,3,1,0,0.01,1,0.01,1,1,1,0,0,1,0,0,1,1
"X2.2",-0.966849605338955,3,2,0,0.01,1,0.01,1,1,1,0,0,1,0,0,1,1
"X3.2",-2.08141164725819,3,3,0,0.01,1,0.01,1,1,1,0,0,1,0,0,1,1
"X4.2",1.70994921471434,3,4,0,0.01,1,0.01,1,1,1,0,0,1,0,0,1,1
"X5.2",-0.802196416123098,3,5,0,0.01,1,0.01,1,1,1,0,0,1,0,0,1,1
"X6.2",1.55693831515402,3,6,0,0.01,1,0.01,1,1,1,0,0,1,0,0,1,1
"X7.2",-0.512984907855336,3,7,0,0.01,1,0.01,1,1,1,0,0,1,0,0,1,1
