"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",-0.770447912369053,1,1,0,0.01,1,0.01,1,0,1,0,0,0,1,0,1,1
"X2",-0.812207632819549,1,2,1,0.01,1,0.01,1,0,1,0,0,0,1,0,1,1
"X3",0.58253166593905,1,3,0,0.01,1,0.01,1,0,1,0,0,0,1,0,1,1
"X4",1.05791385630985,1,4,0,0.01,1,0.01,1,0,1,0,0,0,1,0,1,1
"X5",1.33173110024221,1,5,0,0.01,1,0.01,1,0,1,0,0,0,1,0,1,1
"X6",1.92212160173296,1,6,0,0.01,1,0.01,1,0,1,0,0,0,1,0,1,1
"X7",-0.751598198238883,1,7,0,0.01,1,0.01,1,0,1,0,0,0,1,0,1,1
"X8",-0.175575567193326,1,8,0,0.01,1,0.01,1,0,1,0,0,0,1,0,1,1
"X9",0.632883176609359,1,9,0,0.01,1,0.01,1,0,1,0,0,0,1,0,1,1
"X10",-1.5126509149927,1,10,0,0.01,1,0.01,1,0,1,0,0,0,1,0,1,1
"X1.1",1.57942315798749,2,1,0,0.01,2,0.0512710963760241,0,0,0,0,0,0,0,1,0,0
"X2.1",0.312934667614022,2,2,0,0.01,2,0.105170918075648,0,0,0,0,0,0,0,1,0,0
"X3.1",0.0127848545416132,2,3,0,0.01,2,0.161834242728283,0,0,0,0,0,0,0,1,0,0
"X4.1",0.412434258929214,2,4,0,0.01,2,0.22140275816017,0,0,0,0,0,0,0,1,0,0
"X5.1",-0.197804877135582,2,5,0,0.01,2,0.284025416687741,0,0,0,0,0,0,0,1,0,0
"X6.1",-0.946144611843257,2,6,0,0.01,2,0.349858807576003,0,0,0,0,0,0,0,1,0,0
"X7.1",2.53961242863308,2,7,0,0.01,2,0.419067548593257,0,0,0,0,0,0,0,1,0,0
"X8.1",1.76431416139193,2,8,0,0.01,2,0.49182469764127,0,0,0,0,0,0,0,1,0,0
"X9.1",0.133918521968688,2,9,0,0.01,2,0.568312185490169,0,0,0,0,0,0,0,1,0,0
"X10.1",1.64471905391902,2,10,0,0.01,2,0.648721270700128,0,0,0,0,0,0,0,1,0,0
"X1.2",2.56137211496322,3,1,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,1
"X2.2",-0.858689105845761,3,2,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,1
"X3.2",2.38970976724605,3,3,1,0.01,1,0.01,0,1,0,0,1,0,1,0,0,1
"X4.2",0.793595003898852,3,4,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,1
"X5.2",0.397571994289762,3,5,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,1
"X6.2",0.170200891622626,3,6,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,1
"X7.2",-1.31539410585173,3,7,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,1
"X8.2",-0.115760769287048,3,8,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,1
"X9.2",-0.122803891781359,3,9,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,1
"X10.2",-0.748395416101174,3,10,0,0.01,1,0.01,0,1,0,0,1,0,1,0,0,1
"X1.3",0.361537044845567,4,1,0,0.01,2,0.0512710963760241,0,0,0,0,0,1,0,1,1,1
"X2.3",-0.821974357149536,4,2,0,0.01,2,0.105170918075648,0,0,0,0,0,1,0,1,1,1
"X3.3",-1.63707728355458,4,3,0,0.01,2,0.161834242728283,0,0,0,0,0,1,0,1,1,1
