"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.443495128058826,1,1,0,0.01,2,0.0512710963760241,0,1,1,1,1,0,1,1,0,1
"X2",-0.363279214165009,1,2,0,0.01,2,0.105170918075648,0,1,1,1,1,0,1,1,0,1
"X3",-1.6551705035349,1,3,0,0.01,2,0.161834242728283,0,1,1,1,1,0,1,1,0,1
"X4",-1.2869677295176,1,4,0,0.01,2,0.22140275816017,0,1,1,1,1,0,1,1,0,1
"X5",0.627202936368502,1,5,0,0.01,2,0.284025416687741,0,1,1,1,1,0,1,1,0,1
"X6",1.6021276717974,1,6,0,0.01,2,0.349858807576003,0,1,1,1,1,0,1,1,0,1
"X7",-0.530069669519223,1,7,0,0.01,2,0.419067548593257,0,1,1,1,1,0,1,1,0,1
"X8",1.90498004498092,1,8,0,0.01,2,0.49182469764127,0,1,1,1,1,0,1,1,0,1
"X9",0.139323884547665,1,9,0,0.01,2,0.568312185490169,0,1,1,1,1,0,1,1,0,1
"X10",1.05780851615698,1,10,0,0.01,2,0.648721270700128,0,1,1,1,1,0,1,1,0,1
"X1.1",-1.60538453398283,2,1,0,0.01,3,0.127496851579376,1,1,1,0,1,0,0,1,1,1
"X2.1",-1.06358732387713,2,2,0,0.01,3,0.271249150321405,1,1,1,0,1,0,0,1,1,1
"X3.1",1.5742104069682,2,3,0,0.01,3,0.43332941456034,1,1,1,0,1,0,0,1,1,1
"X4.1",3.05523599844061,2,4,0,0.01,3,0.616074402192893,1,1,1,0,1,0,0,1,1,1
"X5.1",1.2441374181636,2,5,0,0.01,3,0.822118800390509,1,1,1,0,1,0,0,1,1,1
"X6.1",1.46307314217811,2,6,0,0.01,3,1.05443321064389,1,1,1,0,1,0,0,1,1,1
"X7.1",0.669688653784131,2,7,0,0.01,3,1.31636697678109,1,1,1,0,1,0,0,1,1,1
"X8.1",2.85592874444115,2,8,0,0.01,3,1.61169647342312,1,1,1,0,1,0,0,1,1,1
"X9.1",1.54617678733526,2,9,0,0.01,3,1.94467955106552,1,1,1,0,1,0,0,1,1,1
"X10.1",2.50688901722301,2,10,0,0.01,3,2.32011692273655,1,1,1,0,1,0,0,1,1,1
"X1.2",0.298871403065511,3,1,0,0.01,2,0.0512710963760241,1,1,0,1,1,0,0,0,0,1
"X2.2",-0.444241090006735,3,2,0,0.01,2,0.105170918075648,1,1,0,1,1,0,0,0,0,1
"X3.2",-0.602400731140718,3,3,0,0.01,2,0.161834242728283,1,1,0,1,1,0,0,0,0,1
"X4.2",-0.739782414677056,3,4,0,0.01,2,0.22140275816017,1,1,0,1,1,0,0,0,0,1
"X5.2",-0.153838038836003,3,5,0,0.01,2,0.284025416687741,1,1,0,1,1,0,0,0,0,1
"X6.2",1.11460793024093,3,6,0,0.01,2,0.349858807576003,1,1,0,1,1,0,0,0,0,1
"X7.2",0.121586301093714,3,7,0,0.01,2,0.419067548593257,1,1,0,1,1,0,0,0,0,1
"X8.2",1.00854661017762,3,8,0,0.01,2,0.49182469764127,1,1,0,1,1,0,0,0,0,1
"X9.2",3.86211826360486,3,9,0,0.01,2,0.568312185490169,1,1,0,1,1,0,0,0,0,1
"X10.2",2.13891479567411,3,10,0,0.01,2,0.648721270700128,1,1,0,1,1,0,0,0,0,1
"X1.3",-0.0879777815788762,4,1,0,0.01,1,0.01,0,1,0,1,1,0,0,1,0,0
"X2.3",0.558131842495571,4,2,0,0.01,1,0.01,0,1,0,1,1,0,0,1,0,0
"X3.3",0.818415057311586,4,3,0,0.01,1,0.01,0,1,0,1,1,0,0,1,0,0
"X4.3",0.537552175317476,4,4,0,0.01,1,0.01,0,1,0,1,1,0,0,1,0,0
"X5.3",-0.0367715321679552,4,5,0,0.01,1,0.01,0,1,0,1,1,0,0,1,0,0
"X6.3",-0.96763117791767,4,6,0,0.01,1,0.01,0,1,0,1,1,0,0,1,0,0
"X7.3",0.112355543746427,4,7,0,0.01,1,0.01,0,1,0,1,1,0,0,1,0,0
"X8.3",1.05494897971785,4,8,0,0.01,1,0.01,0,1,0,1,1,0,0,1,0,0
"X9.3",0.226883956155678,4,9,0,0.01,1,0.01,0,1,0,1,1,0,0,1,0,0
"X10.3",0.706278803518461,4,10,0,0.01,1,0.01,0,1,0,1,1,0,0,1,0,0
"X1.4",2.7393487988469,5,1,0,0.01,1,0.01,0,0,1,1,0,1,1,0,1,1
"X2.4",0.783746704184505,5,2,0,0.01,1,0.01,0,0,1,1,0,1,1,0,1,1
"X3.4",-0.00199147214783706,5,3,0,0.01,1,0.01,0,0,1,1,0,1,1,0,1,1
"X4.4",-0.8559156461122,5,4,0,0.01,1,0.01,0,0,1,1,0,1,1,0,1,1
"X5.4",1.81848514653683,5,5,0,0.01,1,0.01,0,0,1,1,0,1,1,0,1,1
"X6.4",0.539278897498712,5,6,0,0.01,1,0.01,0,0,1,1,0,1,1,0,1,1
"X7.4",-0.219581772557803,5,7,0,0.01,1,0.01,0,0,1,1,0,1,1,0,1,1
