"","Y","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"X1",0.616812508382583,1,1,0,0.01,1,0.01,0,1,1,0,1,1,1,0,0,1
"X2",-0.85146284066422,1,2,0,0.01,1,0.01,0,1,1,0,1,1,1,0,0,1
"X3",-0.775183640396539,1,3,0,0.01,1,0.01,0,1,1,0,1,1,1,0,0,1
"X4",-1.16427058088026,1,4,0,0.01,1,0.01,0,1,1,0,1,1,1,0,0,1
"X5",-0.705495288139178,1,5,0,0.01,1,0.01,0,1,1,0,1,1,1,0,0,1
"X6",0.176450423789691,1,6,0,0.01,1,0.01,0,1,1,0,1,1,1,0,0,1
"X7",1.08039774239424,1,7,0,0.01,1,0.01,0,1,1,0,1,1,1,0,0,1
"X8",0.137987820841721,1,8,0,0.01,1,0.01,0,1,1,0,1,1,1,0,0,1
"X9",-1.39199704300653,1,9,0,0.01,1,0.01,0,1,1,0,1,1,1,0,0,1
"X10",0.135846109434232,1,10,0,0.01,1,0.01,0,1,1,0,1,1,1,0,0,1
"X1.1",-0.558515538902436,2,1,0,0.01,2,0.0512710963760241,1,0,1,0,1,0,0,1,0,1
"X2.1",0.16388848309128,2,2,0,0.01,2,0.105170918075648,1,0,1,0,1,0,0,1,0,1
"X3.1",-0.177313314168088,2,3,0,0.01,2,0.161834242728283,1,0,1,0,1,0,0,1,0,1
"X4.1",0.436674235520076,2,4,0,0.01,2,0.22140275816017,1,0,1,0,1,0,0,1,0,1
"X5.1",1.30653980785323,2,5,0,0.01,2,0.284025416687741,1,0,1,0,1,0,0,1,0,1
"X6.1",-0.807590079478973,2,6,1,0.01,2,0.349858807576003,1,0,1,0,1,0,0,1,0,1
"X7.1",0.0755020998503874,2,7,0,0.01,2,0.419067548593257,1,0,1,0,1,0,0,1,0,1
"X8.1",-0.193125422342488,2,8,0,0.01,2,0.49182469764127,1,0,1,0,1,0,0,1,0,1
"X9.1",-1.70816444482083,2,9,0,0.01,2,0.568312185490169,1,0,1,0,1,0,0,1,0,1
"X10.1",-1.22796463229215,2,10,0,0.01,2,0.648721270700128,1,0,1,0,1,0,0,1,0,1
"X1.2",0.325246797256188,3,1,0,0.01,2,0.0512710963760241,1,1,0,1,0,0,1,0,0,0
"X2.2",2.29413062925766,3,2,0,0.01,2,0.105170918075648,1,1,0,1,0,0,1,0,0,0
"X3.2",0.578837347857884,3,3,0,0.01,2,0.161834242728283,1,1,0,1,0,0,1,0,0,0
"X4.2",0.297183948094856,3,4,0,0.01,2,0.22140275816017,1,1,0,1,0,0,1,0,0,0
"X5.2",-0.484581184800577,3,5,0,0.01,2,0.284025416687741,1,1,0,1,0,0,1,0,0,0
"X6.2",0.607380791139044,3,6,0,0.01,2,0.349858807576003,1,1,0,1,0,0,1,0,0,0
"X7.2",-0.103624105714379,3,7,0,0.01,2,0.419067548593257,1,1,0,1,0,0,1,0,0,0
"X8.2",1.85791429723789,3,8,0,0.01,2,0.49182469764127,1,1,0,1,0,0,1,0,0,0
"X9.2",0.392145030587844,3,9,0,0.01,2,0.568312185490169,1,1,0,1,0,0,1,0,0,0
